datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,original_forecast_wind,observed_wind,corrected_wind_speed,error,abs_error
2022-07-24 14:15:00,39.018,39.213713746666414,5.363802640331696,28.77037876442927,154.31863357998867,14,7,1,5.248008344336561,4.8660782927472495,5.3440814,4.37,5.363802640331696,0.1957137466664136,0.1957137466664136
2022-07-24 14:30:00,33.0336,39.213713746666414,5.384685099661668,28.994833622518392,156.12804857434395,14,7,1,5.363802640331696,4.8053195245689695,5.4049435,3.8,5.384685099661668,6.180113746666414,6.180113746666414
2022-07-24 14:45:00,43.7706,39.213713746666414,5.363802640331696,28.77037876442927,154.31863357998867,14,7,1,5.384685099661668,4.6704794153183755,5.3693156,6.35,5.363802640331696,-4.556886253333587,4.556886253333587
2022-07-24 15:00:00,52.3494,39.213713746666414,5.384685099661668,28.994833622518392,156.12804857434395,15,7,1,5.363802640331696,5.408739225825972,5.441874,6.52,5.384685099661668,-13.135686253333589,13.135686253333589
2022-07-24 15:15:00,61.6982,48.708067929965964,6.270493738647551,39.319091726418144,246.5501184798137,15,7,1,5.384685099661668,5.435450965010669,5.284311,4.61,6.270493738647551,-12.990132070034036,12.990132070034036
2022-07-24 15:30:00,61.6982,55.63873999330026,6.41243359762681,41.119304643973116,263.6748106100653,15,7,1,6.270493738647551,5.525548075218669,5.1594663,3.74,6.41243359762681,-6.059460006699737,6.059460006699737
2022-07-24 15:45:00,60.2661,52.96195354438085,6.270493738647551,39.319091726418144,246.5501184798137,15,7,1,6.41243359762681,5.525548075218669,5.300364,3.34,6.270493738647551,-7.304146455619154,7.304146455619154
2022-07-24 16:00:00,58.0752,55.63873999330026,6.407170493972658,41.051833738833835,263.0260978549274,16,7,1,6.270493738647551,5.118060308546107,5.412022,4.72,6.407170493972658,-2.4364600066997397,2.4364600066997397
2022-07-24 16:15:00,54.3243,52.96195354438085,6.270493738647551,39.319091726418144,246.5501184798137,16,7,1,6.407170493972658,5.118060308546107,5.264644,6.99,6.270493738647551,-1.3623464556191536,1.3623464556191536
2022-07-24 16:30:00,54.3243,52.96195354438085,6.270493738647551,39.319091726418144,246.5501184798137,16,7,1,6.270493738647551,5.118060308546107,5.2602615,6.6,6.270493738647551,-1.3623464556191536,1.3623464556191536
