datetime,actual_power,predicted_power,wind_speed,wind_speed_2,wind_speed_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,error,abs_error
2022-10-29 21:00:00,91.55,45.2074639152088,7.9201,62.72798400999999,496.81190615760096,21,10,0,8.041695,1.1002305,-46.3425360847912,46.3425360847912
2022-10-29 21:15:00,91.55,45.2074639152088,7.769689,60.368067156721,469.04110733883635,21,10,0,7.9201,0.30402428,-46.3425360847912,46.3425360847912
2022-10-29 21:30:00,69.63,45.2074639152088,7.623676,58.12043575297599,443.091371159505,21,10,0,7.769689,1.4066001,-24.422536084791197,24.422536084791197
2022-10-29 21:45:00,61.23,45.2074639152088,7.713968,59.505302305024,459.02199781128144,21,10,0,7.623676,2.6119106,-16.0225360847912,16.0225360847912
2022-10-29 22:00:00,58.98,45.2074639152088,8.08701,65.39973074009998,528.888276492496,22,10,0,7.713968,3.8680098,-13.772536084791199,13.772536084791199
2022-10-29 22:15:00,58.74,46.51421799975273,8.333321,69.444238889041,578.7011342630619,22,10,0,8.08701,5.294837,-12.225782000247271,12.225782000247271
2022-10-29 22:30:00,53.69,51.29058020571932,8.317873,69.18701124412901,575.4887727782371,22,10,0,8.333321,6.6565323,-2.399419794280675,2.399419794280675
2022-10-29 22:45:00,50.34,51.48240623827469,8.239195,67.88433424802501,559.3122673146564,22,10,0,8.317873,7.404817,1.1424062382746882,1.1424062382746882
2022-10-29 23:00:00,50.34,51.48240623827469,8.223805,67.63096867802501,556.1838983691855,23,10,0,8.239195,7.6445174,1.1424062382746882,1.1424062382746882
2022-10-29 23:15:00,44.04,51.48240623827469,8.712236,75.90305611969602,661.285338036036,23,10,0,8.223805,7.6505647,7.4424062382746925,7.4424062382746925
2022-10-29 23:30:00,47.31,52.213527668675376,9.066664,82.20439608889599,745.3196386609341,23,10,0,8.712236,7.566568,4.903527668675373,4.903527668675373
2022-10-29 23:45:00,53.89,53.630617538501674,9.227403,85.14496612440901,785.6669158512701,23,10,0,9.066664,7.3920774,-0.2593824614983262,0.2593824614983262
2022-10-30 00:00:00,76.0,47.3743103991569,10.173451,103.499105249401,1052.9430757986238,0,10,0,9.227403,7.2369356,-28.625689600843103,28.625689600843103
2022-10-30 00:15:00,81.61,50.91528692540833,10.240314,104.86403081859599,1073.8406028881,0,10,0,10.173451,7.2982287,-30.694713074591668,30.694713074591668
2022-10-30 00:30:00,84.42,50.91528692540833,10.138903,102.79735404340902,1042.252401302782,0,10,0,10.240314,7.2861047,-33.50471307459167,33.50471307459167
2022-10-30 00:45:00,84.42,50.91528692540833,10.013188,100.26393392334398,1003.9616199940209,0,10,0,10.138903,7.2432957,-33.50471307459167,33.50471307459167
2022-10-30 01:00:00,71.71,50.91528692540833,10.01682,100.33668291239998,1005.0544921305864,1,10,0,10.013188,7.532712,-20.794713074591662,20.794713074591662
2022-10-30 01:15:00,66.48,50.11667172078256,9.823132,96.49392228942399,947.872535846754,1,10,0,10.01682,7.9150233,-16.36332827921744,16.36332827921744
2022-10-30 01:30:00,63.45,46.26138192259571,9.395516,88.27572090625601,829.3959481862629,1,10,0,9.823132,8.160703,-17.188618077404293,17.188618077404293
2022-10-30 01:45:00,68.06,42.37500041466114,8.658776,74.97440181817599,649.1865510775787,1,10,0,9.395516,8.063245,-25.684999585338865,25.684999585338865
2022-10-30 02:00:00,71.84,37.62753635525211,7.7725306,60.412231927936354,469.5559212741823,2,10,0,8.658776,7.766452,-34.21246364474789,34.21246364474789
2022-10-30 02:15:00,73.22,32.8571731562814,6.5811577,43.311636672269294,285.04071118530743,2,10,0,7.7725306,7.8978777,-40.3628268437186,40.3628268437186
2022-10-30 02:30:00,73.22,28.06244766789987,5.0737915,25.743360185472245,130.61644209048748,2,10,0,6.5811577,8.10807,-45.157552332100124,45.157552332100124
2022-10-30 02:45:00,69.83,23.579303834142078,2.7046258,7.31500071802564,19.784339668990672,2,10,0,5.0737915,8.041695,-46.25069616585792,46.25069616585792
2022-10-30 03:00:00,71.42,22.381675475014116,1.5018876,2.25566636303376,3.387757340377503,3,10,0,2.7046258,7.9201,-49.03832452498588,49.03832452498588
2022-10-30 03:15:00,71.82,22.381675475014116,0.9695331,0.9399944319956101,0.911355715635443,3,10,0,1.5018876,7.769689,-49.43832452498587,49.43832452498587
2022-10-30 03:30:00,67.39,22.381675475014116,1.2490548,1.5601378934030399,1.948697724416955,3,10,0,0.9695331,7.623676,-45.00832452498588,45.00832452498588
2022-10-30 03:45:00,63.6,22.381675475014116,1.6993124,2.88766263279376,4.907040918923083,3,10,0,1.2490548,7.713968,-41.21832452498589,41.21832452498589
2022-10-30 04:00:00,58.08,22.381675475014116,1.9530659,3.81446640974281,7.449904271564109,4,10,0,1.6993124,8.08701,-35.69832452498588,35.69832452498588
2022-10-30 04:15:00,51.22,22.381675475014116,1.9212507,3.69120425225049,7.091728753479232,4,10,0,1.9530659,8.333321,-28.838324524985882,28.838324524985882
2022-10-30 04:30:00,51.22,22.381675475014116,1.8255022,3.3324582822048403,6.083409925573157,4,10,0,1.9212507,8.317873,-28.838324524985882,28.838324524985882
2022-10-30 04:45:00,46.41,22.381675475014116,1.6866552,2.84480576368704,4.798206434312716,4,10,0,1.8255022,8.239195,-24.02832452498588,24.02832452498588
2022-10-30 05:00:00,41.05,22.381675475014116,1.4786294,2.1863449025443598,3.232793851442225,5,10,0,1.6866552,8.223805,-18.66832452498588,18.66832452498588
2022-10-30 05:15:00,35.14,22.381675475014116,1.1836971,1.4011388245484102,1.658523963315362,5,10,0,1.4786294,8.712236,-12.758324524985884,12.758324524985884
2022-10-30 05:30:00,28.0,22.381675475014116,0.7834614,0.61381176528996,0.4808978249705434,5,10,0,1.1836971,9.066664,-5.6183245249858835,5.6183245249858835
2022-10-30 05:45:00,23.97,22.381675475014116,0.3318165,0.11010218967225001,0.03653372321938215,5,10,0,0.7834614,9.227403,-1.5883245249858824,1.5883245249858824
2022-10-30 06:00:00,20.34,22.381675475014116,0.18484358,0.0341671490672164,0.006315578151977941,6,10,1,0.3318165,10.173451,2.0416754750141166,2.0416754750141166
2022-10-30 06:15:00,16.47,22.381675475014116,0.6046027,0.36554442484729005,0.22100914623261866,6,10,1,0.18484358,10.240314,5.911675475014118,5.911675475014118
2022-10-30 06:30:00,9.16,22.381675475014116,1.4230741,2.02513989409081,2.881924132157375,6,10,1,0.6046027,10.138903,13.221675475014116,13.221675475014116
