datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_gfs_70m,original_gfs_70m,corrected_ec_70m,original_ec_70m
2022-07-14 23:45:00,116.3102,50.60699481365596,7.033013991912379,-65.70320518634404,65.70320518634404,7.8534107931590835,9.924555,6.212617190665675,6.978947
2022-07-15 00:00:00,111.2877,42.15591276379306,6.354396318561674,-69.13178723620695,69.13178723620695,5.981475775262743,5.402774,6.727316861860606,10.759041
2022-07-15 00:15:00,108.7764,43.328895223058254,6.594957069848278,-65.44750477694174,65.44750477694174,6.3769368851985275,6.7494383,6.812977254498029,10.559467
2022-07-15 00:30:00,108.7764,46.14294407499344,6.630070683058227,-62.63345592500656,62.63345592500656,6.4471641116184255,7.47618,6.812977254498029,10.472386
2022-07-15 00:45:00,108.7764,46.14294407499344,6.635174608259383,-62.63345592500656,62.63345592500656,6.4359299099608105,8.167533,6.8344193065579555,10.031937
2022-07-15 01:00:00,108.7764,45.841574960703284,6.60710443865644,-62.93482503929671,62.93482503929671,6.460582492049805,8.294316,6.7536263852630745,9.230318
2022-07-15 01:15:00,108.7764,40.698874535078005,6.35356680927969,-68.07752546492199,68.07752546492199,6.540753501653537,7.7420716,6.166380116905843,8.103351
2022-07-15 01:30:00,108.7764,35.50136832982618,6.085345399623454,-73.27503167017382,73.27503167017382,6.5416060321050375,6.9264946,5.62908476714187,6.7454395
2022-07-15 01:45:00,108.7764,34.205606948226425,6.207128969678958,-74.57079305177356,74.57079305177356,6.539927386690171,6.735047,5.874330552667747,6.364535
2022-07-15 02:00:00,75.1319,34.205606948226425,6.232404397065251,-40.92629305177358,40.92629305177358,6.470635240527491,7.5169735,5.9941735536030105,7.4844313
2022-07-15 02:15:00,7.8428,40.003962713361275,6.497482133377802,32.16116271336128,32.16116271336128,6.522462599623542,8.984245,6.472501667132062,8.786097
2022-07-15 02:30:00,3.2501,48.25308390096984,6.722134853230729,45.00298390096984,45.00298390096984,6.886107646691975,9.122112,6.558162059769485,8.722663
2022-07-15 02:45:00,0.8525,46.99724407512819,6.587184972342795,46.14474407512819,46.14474407512819,6.886107646691975,8.86077,6.288262297993615,8.516445
2022-07-15 03:00:00,0.0,38.31541718176136,6.165380967848984,38.31541718176136,38.31541718176136,6.250042211429548,7.7606344,6.080719724268421,8.314332
2022-07-15 03:15:00,0.0,32.05572420899441,5.938795459359467,32.05572420899441,32.05572420899441,5.944901397926155,6.1788073,5.9326895207927794,7.7991257
2022-07-15 03:30:00,0.0,31.071498548683778,5.8347948432101,31.071498548683778,31.071498548683778,5.7369001656274206,5.987259,5.9326895207927794,7.709673
2022-07-15 03:45:00,0.0,30.464504773927068,5.789504129315274,30.464504773927068,30.464504773927068,5.9546221421572065,7.33146,5.624386116473341,6.2366652
2022-07-15 04:00:00,0.0,35.980660820651785,6.307886807604818,35.980660820651785,35.980660820651785,6.26621628887218,7.67555,6.349557326337455,7.4375257
2022-07-15 04:15:00,0.0,42.05965824748551,6.5514033347781595,42.05965824748551,42.05965824748551,6.204989253741962,7.685581,6.897817415814356,8.88312
2022-07-15 04:30:00,0.0,40.09047105418672,6.261134164715739,40.09047105418672,40.09047105418672,6.204989253741962,7.793853,6.317279075689516,7.9403696
2022-07-15 04:45:00,0.0,37.27642220225154,6.316451594548036,37.27642220225154,37.27642220225154,6.3454528837922926,8.20572,6.287450305303779,8.243478
2022-07-15 05:00:00,0.0,37.88482568314282,6.342774075330282,37.88482568314282,37.88482568314282,6.3980978453567845,8.4228115,6.287450305303779,8.063981
2022-07-15 05:15:00,0.0,37.27642220225154,6.334607336464332,37.27642220225154,37.27642220225154,6.381764367624886,8.256628,6.287450305303779,7.99508
2022-07-15 05:30:00,0.0,45.43903504903466,6.7245908939320245,45.43903504903466,45.43903504903466,6.381764367624886,8.227443,7.067417420239163,8.9946995
2022-07-15 05:45:00,0.0,49.408753015394744,6.880179032622786,49.408753015394744,49.408753015394744,6.3980978453567845,8.442589,7.362260219888788,9.600947
2022-07-15 06:00:00,0.5115,49.408753015394744,6.901778483381151,48.897253015394746,48.897253015394746,6.372107943250303,8.877529,7.431449023511999,9.907248
2022-07-15 06:15:00,3.8717,50.35935489421642,7.032368337164423,46.487654894216426,46.487654894216426,6.6857305371205005,9.06983,7.3790061372083455,9.57566
2022-07-15 06:30:00,6.3758,51.42120452306884,7.075175656061274,45.04540452306884,45.04540452306884,6.848593759077059,8.9839735,7.30175755304549,9.253952
2022-07-15 06:45:00,8.9404,51.42120452306884,7.0397307393558375,42.48080452306884,42.48080452306884,6.786713651503322,8.667784,7.292747827208352,8.954825
2022-07-15 07:00:00,4.1452,46.67979427765938,6.646504781640741,42.53459427765938,42.53459427765938,6.401883278521863,8.072006,6.891126284759618,8.662313
2022-07-15 07:15:00,4.1452,42.42872250496189,6.405833119627847,38.28352250496189,38.28352250496189,6.292703995239804,7.311273,6.518962244015889,8.324905
2022-07-15 07:30:00,6.2785,39.25618157416328,6.376438128800746,32.97768157416328,32.97768157416328,6.233914013585602,6.2574472,6.518962244015889,7.8776574
2022-07-15 07:45:00,14.8118,33.03403579312536,6.009031081548684,18.222235793125364,18.222235793125364,5.499099919081478,5.2326775,6.518962244015889,7.7718863
2022-07-15 08:00:00,14.8118,31.738274411525612,5.95661329586515,16.92647441152561,16.92647441152561,5.210657957537645,4.3707905,6.702568634192655,7.4690776
2022-07-15 08:15:00,16.1801,27.104761731980474,5.668409039601315,10.924661731980475,10.924661731980475,5.098000127493279,3.040675,6.2388179517093505,6.7285175
2022-07-15 08:30:00,17.8076,24.094617986024975,5.502364285007674,6.287017986024974,6.287017986024974,5.254137858968938,2.1437654,5.75059071104641,5.8625455
2022-07-15 08:45:00,11.8601,21.68288333153913,5.345296742394222,9.822783331539132,9.822783331539132,5.014077528351782,1.9535702,5.6765159564366625,5.0234594
2022-07-15 09:00:00,14.858,20.828359358920363,5.246491955744734,5.970359358920362,5.970359358920362,5.048938900512452,2.316046,5.444045010977016,3.9504395
2022-07-15 09:15:00,16.7065,19.1337728571725,5.180979239845429,2.4272728571725004,2.4272728571725004,5.048938900512452,2.6640952,5.313019579178405,1.9920323
2022-07-15 09:30:00,17.6676,18.801821943505992,5.172018977740958,1.1342219435059917,1.1342219435059917,5.048938900512452,2.945069,5.295099054969465,1.1665213
2022-07-15 09:45:00,4.9785,18.801821943505992,5.151929936162368,13.823321943505992,13.823321943505992,5.048938900512452,3.1310997,5.254920971812283,2.2013361
2022-07-15 10:00:00,4.6972,18.801821943505992,5.171767503441266,14.104621943505993,14.104621943505993,5.0430059238515295,3.2781758,5.300529083031002,4.046326
2022-07-15 10:15:00,9.2054,19.938974259233262,5.204208929989461,10.733574259233263,10.733574259233263,5.038910701356908,3.4441276,5.369507158622013,5.0506277
2022-07-15 10:30:00,26.0965,20.828359358920363,5.236950794991515,-5.268140641079636,5.268140641079636,5.0340120428687865,3.525953,5.439889547114242,5.1953287
2022-07-15 10:45:00,23.9632,20.828359358920363,5.262435039254713,-3.134840641079638,3.134840641079638,5.12292910427894,3.6418033,5.401940974230485,5.0430813
2022-07-15 11:00:00,23.1875,21.46176895347403,5.340647007325124,-1.7257310465259685,1.7257310465259685,5.184938676203418,3.7974324,5.49635533844683,4.8512015
2022-07-15 11:15:00,23.1875,21.860496277510965,5.387125073776461,-1.3270037224890352,1.3270037224890352,5.302113236067705,3.9516704,5.472136911485216,4.4303203
2022-07-15 11:30:00,8.0304,21.46176895347403,5.331649025758152,13.431368953474031,13.431368953474031,5.24574611817189,4.247163,5.417551933344413,3.8226275
2022-07-15 11:45:00,3.1286,20.828359358920363,5.281947336368418,17.699759358920364,17.699759358920364,5.24574611817189,4.50273,5.318148554564947,3.516733
2022-07-15 12:00:00,0.0,21.46176895347403,5.331456811984424,21.46176895347403,21.46176895347403,5.3573987324796555,4.611791,5.305514891489191,3.2113197
2022-07-15 12:15:00,0.0,19.1337728571725,5.1831015536032075,19.1337728571725,19.1337728571725,5.284581174749221,4.6834373,5.081621932457194,2.7793667
2022-07-15 12:30:00,0.0,18.801821943505992,5.1619834666220346,18.801821943505992,18.801821943505992,5.284581174749221,4.692345,5.039385758494848,2.2452188
2022-07-15 12:45:00,0.0,18.801821943505992,5.1619834666220346,18.801821943505992,18.801821943505992,5.284581174749221,4.6712832,5.039385758494848,1.6954359
2022-07-15 13:00:00,0.0,21.129818039807525,5.313944435906391,21.129818039807525,21.129818039807525,5.543120965057118,4.574423,5.084767906755664,1.0599545
2022-07-15 13:15:00,0.0,20.828359358920363,5.291253361775983,20.828359358920363,20.828359358920363,5.543120965057118,4.5049934,5.039385758494848,0.91180885
2022-07-15 13:30:00,0.0,21.46176895347403,5.3276621406412,21.46176895347403,21.46176895347403,5.615938522787553,4.3929586,5.039385758494848,1.0785241
2022-07-15 13:45:00,0.0,20.828359358920363,5.289307305756898,20.828359358920363,20.828359358920363,5.5392288530189475,4.3506565,5.039385758494848,1.0416416
2022-07-15 14:00:00,0.0,20.828359358920363,5.279266201446065,20.828359358920363,20.828359358920363,5.578358052498507,4.5562243,4.980174350393623,1.2787007
2022-07-15 14:15:00,0.0,19.1337728571725,5.179315680016053,19.1337728571725,19.1337728571725,5.3407359875381495,4.7349796,5.017895372493958,1.8660322
2022-07-15 14:30:00,0.0,18.801821943505992,5.16757863294408,18.801821943505992,18.801821943505992,5.317261893394202,4.873777,5.017895372493958,2.3519523
2022-07-15 14:45:00,0.0,18.801821943505992,5.1450920582015165,18.801821943505992,18.801821943505992,5.272288743909075,4.958443,5.017895372493958,2.6833503
2022-07-15 15:00:00,0.0,18.801821943505992,5.185462215239157,18.801821943505992,18.801821943505992,5.336907850499301,4.9575505,5.034016579979014,3.0710125
2022-07-15 15:15:00,0.0,20.496408445253856,5.233545558980472,20.496408445253856,20.496408445253856,5.389753886554832,4.9856358,5.077337231406113,3.2683766
2022-07-15 15:30:00,0.0,20.828359358920363,5.233545558980472,20.828359358920363,20.828359358920363,5.389753886554832,5.0605836,5.077337231406113,3.3204567
2022-07-15 15:45:00,0.0,20.828359358920363,5.233545558980472,20.828359358920363,20.828359358920363,5.389753886554832,5.206523,5.077337231406113,3.3371217
2022-07-15 16:00:00,0.0,20.828359358920363,5.2235697292519285,20.828359358920363,20.828359358920363,5.369802227097744,5.396117,5.077337231406113,3.2736976
2022-07-15 16:15:00,0.0,20.828359358920363,5.223178460854799,20.828359358920363,20.828359358920363,5.369019690303484,5.487073,5.077337231406113,3.2287133
2022-07-15 16:30:00,0.0,19.1337728571725,5.201518135141249,19.1337728571725,19.1337728571725,5.369019690303484,5.580314,5.034016579979014,3.1210134
2022-07-15 16:45:00,0.0,18.801821943505992,5.201518135141249,18.801821943505992,18.801821943505992,5.369019690303484,5.706289,5.034016579979014,3.0338635
2022-07-15 17:00:00,0.0,19.938974259233262,5.209405657466096,19.938974259233262,19.938974259233262,5.384794734953179,5.8163223,5.034016579979014,3.0465407
2022-07-15 17:15:00,0.0,20.828359358920363,5.236880079676798,20.828359358920363,20.828359358920363,5.396422927947482,5.946781,5.077337231406113,3.2683651
2022-07-15 17:30:00,0.0,20.828359358920363,5.281200762342077,20.828359358920363,20.828359358920363,5.4850642932780405,6.0415964,5.077337231406113,3.428193
2022-07-15 17:45:00,0.0,21.860496277510965,5.450564597538422,21.860496277510965,21.860496277510965,5.736278630869292,6.1066337,5.164850564207552,3.5829232
2022-07-15 18:00:00,0.0,21.860496277510965,5.468707141268194,21.860496277510965,21.860496277510965,5.730400471143748,6.120491,5.207013811392639,3.6559193
2022-07-15 18:15:00,0.0,21.860496277510965,5.468707141268194,21.860496277510965,21.860496277510965,5.730400471143748,6.054285,5.207013811392639,4.037311
2022-07-15 18:30:00,0.0,23.873503607959876,5.5187629899478985,23.873503607959876,23.873503607959876,5.829472411682602,6.0250897,5.208053568213194,4.748517
2022-07-15 18:45:00,0.0,25.902645991129056,5.540178504162521,25.902645991129056,25.902645991129056,5.829472411682602,6.1672564,5.250884596642439,5.142915
2022-07-15 19:00:00,0.0,25.902645991129056,5.557176336678359,25.902645991129056,25.902645991129056,5.829472411682602,6.3320684,5.284880261674116,5.418957
2022-07-15 19:15:00,0.0,31.442150418490364,5.857474161000807,31.442150418490364,31.442150418490364,6.01329892615051,6.4727654,5.7016493958511045,5.820657
2022-07-15 19:30:00,0.0,32.30336412843395,5.907121267289234,32.30336412843395,32.30336412843395,6.01329892615051,6.593923,5.800943608427958,6.1268277
2022-07-15 19:45:00,0.0,32.30336412843395,5.88823741355601,32.30336412843395,32.30336412843395,5.975531218684062,6.663127,5.800943608427958,6.159701
2022-07-15 20:00:00,0.0,32.30336412843395,5.908180520188077,32.30336412843395,32.30336412843395,6.048062560492443,6.7387805,5.768298479883711,5.8704805
2022-07-15 20:15:00,0.0,30.712144693366604,5.813881626609302,30.712144693366604,30.712144693366604,6.239672791513121,6.877123,5.388090461705482,5.462403
2022-07-15 20:30:00,0.0,32.30336412843395,5.9840430628553145,32.30336412843395,32.30336412843395,6.581241094297792,7.0696573,5.386845031412837,5.666971
2022-07-15 20:45:00,0.0,32.30336412843395,5.972822948168018,32.30336412843395,32.30336412843395,6.423019460841489,7.1656523,5.522626435494547,6.115805
2022-07-15 21:00:00,0.0,34.45324686766596,6.1493987107678905,34.45324686766596,34.45324686766596,6.587601582622641,7.2466006,5.711195838913141,6.5643716
2022-07-15 21:15:00,0.0,34.45324686766596,6.1493987107678905,34.45324686766596,34.45324686766596,6.587601582622641,7.4200926,5.711195838913141,6.561251
