datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_ec_10m,original_ec_wind_speed_10m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-10 19:15:00,27.6992,22.635756399369992,4.646176958404636,21.586960328810157,100.29683768171272,19,9,0,4.646176958404636,4.729230319557843,4.646176958404636,4.309326454972278,1.327615,4.983027461836993,1.5936192,-5.063443600630009,5.063443600630009
2022-09-10 19:30:00,26.9192,22.635756399369992,4.646176958404636,21.586960328810157,100.29683768171272,19,9,0,4.646176958404636,4.729230319557843,4.646176958404636,4.309326454972278,1.354739,4.983027461836993,1.7117052,-4.283443600630008,4.283443600630008
2022-09-10 19:45:00,24.7269,22.635756399369992,4.646176958404636,21.586960328810157,100.29683768171272,19,9,0,4.646176958404636,4.692397938198397,4.646176958404636,4.309326454972278,1.4276807,4.983027461836993,1.9643347,-2.0911436006300086,2.0911436006300086
2022-09-10 20:00:00,18.1259,22.635756399369992,4.61376745657816,21.286850143379706,98.21257644458144,20,9,0,4.646176958404636,4.692397938198397,4.61376745657816,4.244507451319327,1.8471549,4.983027461836993,2.78702,4.5098563993699905,4.5098563993699905
2022-09-10 20:15:00,13.4393,22.87986464059635,4.688596532900679,21.982937448328265,103.06912430320439,20,9,0,4.61376745657816,4.692397938198397,4.688596532900679,4.244507451319327,2.0832567,5.132685614482029,3.4831939,9.44056464059635,9.44056464059635
2022-09-10 20:30:00,11.8282,22.87986464059635,4.667248945421639,21.7832127185394,101.66767658849822,20,9,0,4.688596532900679,4.692397938198397,4.667248945421639,4.244507451319327,1.8450414,5.08999043952395,3.446371,11.051664640596348,11.051664640596348
2022-09-10 20:45:00,10.9117,22.635756399369992,4.628452430585431,21.422571902192182,99.15335499009255,20,9,0,4.667248945421639,4.692397938198397,4.628452430585431,4.244507451319327,1.4769623,5.012397409851534,2.93885,11.724056399369992,11.724056399369992
2022-09-10 21:00:00,8.8551,22.635756399369992,4.61376745657816,21.286850143379706,98.21257644458144,21,9,0,4.628452430585431,4.692397938198397,4.61376745657816,4.244507451319327,0.56189024,4.983027461836993,1.1967758,13.780656399369992,13.780656399369992
2022-09-10 21:15:00,8.3117,22.635756399369992,4.61376745657816,21.286850143379706,98.21257644458144,21,9,0,4.61376745657816,4.692397938198397,4.61376745657816,4.244507451319327,2.157463,4.983027461836993,1.634986,14.324056399369992,14.324056399369992
2022-09-10 21:30:00,7.0799,22.87986464059635,4.7235165013812,22.31160813882049,105.38924921606966,21,9,0,4.61376745657816,4.692397938198397,4.7235165013812,4.372730745077683,3.4771953,5.0743022576847165,3.0563092,15.799964640596349,15.799964640596349
2022-09-10 21:45:00,3.6017,22.87986464059635,4.708447322544219,22.169476189173828,104.38381080512333,21,9,0,4.7235165013812,4.692397938198397,4.708447322544219,4.372730745077683,3.4095693,5.044163900010756,3.0395765,19.278164640596348,19.278164640596348
2022-09-10 22:00:00,3.6017,24.016147266521966,4.783660603696447,22.883408771357455,109.46646101782437,22,9,0,4.708447322544219,4.707082912205667,4.783660603696447,4.372730745077683,3.7343576,5.194590462315212,3.5149903,20.414447266521965,20.414447266521965
2022-09-10 22:15:00,3.0974,24.730340508252084,4.789772713046917,22.941922642648823,109.88659505859253,22,9,0,4.783660603696447,4.707082912205667,4.789772713046917,4.372730745077683,4.0471506,5.2068146810161515,3.952616,21.632940508252084,21.632940508252084
