datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_ec_wind_speed_10m,original_ec_wind_speed_70m,original_gfs_wind_speed_10m,original_gfs_wind_speed_70m,fused_wind
2022-07-15 05:00:00,0.0,37.07870227072831,37.07870227072831,37.07870227072831,370787022707.2831,6.3819247016,40.72896289689225,259.92917438222656,5,7,0,6.341854752,6.197121365000001,5.3728123,8.063981,5.441163,8.4228115,6.3819247016
2022-07-15 05:15:00,0.0,37.07870227072831,37.07870227072831,37.07870227072831,370787022707.2831,6.262148762000001,39.214507117418144,245.56707719778024,5,7,0,6.3819247016,6.3418505220000005,5.2730365,7.99508,5.287308,8.256628,6.262148762000001
2022-07-15 05:30:00,0.0,39.69809128909995,39.69809128909995,39.69809128909995,396980912890.99945,6.796133568,46.187431474096414,313.89595346080637,5,7,0,6.262148762000001,6.4869888938999996,6.144295,8.9946995,5.211001,8.227443,6.796133568
2022-07-15 05:45:00,0.0,45.312400927426985,45.312400927426985,45.312400927426985,453124009274.2699,7.332277793000001,53.76229763372097,394.20010104038874,5,7,0,6.796133568,6.650227650500001,6.925156,9.600947,5.436027,8.442589,7.332277793000001
2022-07-15 06:00:00,0.5115,52.01795837843795,51.506458378437955,51.506458378437955,10069.688635673332,7.532531752000001,56.739034594888196,427.3885796638218,6,7,1,7.332277793000001,7.0420938865,6.929099,9.907248,5.7348604,8.877529,7.532531752000001
2022-07-15 06:15:00,3.8717,50.38859736171034,46.51689736171034,46.51689736171034,1201.4592360349309,7.3746639515,54.38566839755359,401.0760282096712,6,7,1,7.532531752000001,7.4094975994,6.460793,9.57566,5.9990177,9.06983,7.3746639515
2022-07-15 06:30:00,6.3758,45.84700438495604,39.47120438495604,39.47120438495604,619.0784579668151,7.145891264000001,51.063761956911534,364.89609047486977,6,7,1,7.3746639515,7.679155573000001,6.029728,9.253952,6.0695734,8.9839735,7.145891264000001
2022-07-15 06:45:00,8.9404,41.63273583047008,32.692335830470086,32.692335830470086,365.6697216444802,7.093546690999999,50.31840465739704,356.9359528538777,6,7,1,7.145891264000001,7.575247472800001,6.137287,8.954825,6.052911,8.667784,7.093546690999999
2022-07-15 07:00:00,4.1452,40.92584511236458,36.780645112364574,36.780645112364574,887.306885642041,7.0687673821,49.967472302240886,353.20843837606554,7,7,1,7.093546690999999,7.169633226200001,6.5412073,8.662313,5.8188767,8.072006,7.0687673821
2022-07-15 07:15:00,4.1452,40.2902850288579,36.1450850288579,36.1450850288579,871.9744509712548,6.967820763000001,48.55052618529391,338.2913644084661,7,7,1,7.0687673821,6.3133483668000006,6.703205,8.324905,5.7395706,7.311273,6.967820763000001
2022-07-15 07:30:00,6.2785,38.96388560740581,32.685385607405806,32.685385607405806,520.592268142814,6.599883634900001,43.55846399422085,287.48079367683914,7,7,1,6.967820763000001,5.428278119400001,6.719552,7.8776574,5.1647987,6.2574472,6.599883634900001
2022-07-15 07:45:00,14.8118,35.59861126341408,20.78681126341408,20.78681126341408,140.33953502869417,6.3832376119,40.74572240997482,260.08962781138797,7,7,1,6.599883634900001,5.440811278,6.7262154,7.7718863,4.8549633,5.2326775,6.3832376119
2022-07-15 08:00:00,14.8118,34.50602400182873,19.69422400182873,19.69422400182873,132.96306990731998,5.922650715600001,35.0777914989972,207.7535069232034,8,7,1,6.3832376119,6.125039343799999,6.5264797,7.4690776,4.116349,4.3707905,5.922650715600001
2022-07-15 08:15:00,16.1801,29.669157046854753,13.489057046854754,13.489057046854754,83.36819326529462,5.0268771682,25.269494064170456,127.0266427631439,8,7,1,5.922650715600001,7.053051134499999,5.9412036,6.7285175,2.92684,3.040675,5.0268771682
2022-07-15 08:30:00,17.8076,22.37985575583008,4.572255755830078,4.572255755830078,25.67586734463089,4.182974022200001,17.497271670400053,73.19063285665943,8,7,1,5.0268771682,7.1958384435,5.252745,5.8625455,1.9826028,2.1437654,4.182974022200001
2022-07-15 08:45:00,11.8601,20.88063809330331,9.020538093303312,9.020538093303312,76.05785858211588,3.6619671299000003,13.410003260468045,49.10699115168581,8,7,1,4.182974022200001,6.8889591695,4.596917,5.0234594,1.7836465,1.9535702,3.6619671299000003
2022-07-15 09:00:00,14.858,18.52274150529899,3.664741505298988,3.664741505298988,24.665106359082493,3.243967638,10.5233260363913,34.13732910617618,9,7,1,3.6619671299000003,6.346446806,3.747077,3.9504395,2.1435258,2.316046,3.243967638
2022-07-15 09:15:00,16.7065,17.017152875175555,0.3106528751755562,0.3106528751755562,1.8594731092066492,2.3440660639999997,5.4946457123964505,12.879812548131623,9,7,1,3.243967638,5.489675335700001,2.2084894,1.9920323,2.4466558,2.6640952,2.3440660639999997
2022-07-15 09:30:00,17.6676,16.301579954918182,-1.366020045081818,1.366020045081818,-7.7317804586284495,1.815570479,3.2962961642162893,5.984658005792031,9,7,1,2.3440660639999997,5.230339422,1.0904202,1.1665213,2.6732168,2.945069,1.815570479
2022-07-15 09:45:00,4.9785,17.017152875175555,12.038652875175554,12.038652875175554,241.8128522847096,2.4690762289,6.096337424119046,15.052321817245794,9,7,1,1.815570479,4.473502122599999,1.9948618,2.2013361,2.8434143,3.1310997,2.4690762289
2022-07-15 10:00:00,4.6972,19.41631398871785,14.71911398871785,14.71911398871785,313.3593195389151,3.6412891114000003,13.258986392800203,48.27980278030415,10,7,1,2.4690762289,6.6142239566,3.791507,4.046326,2.9859338,3.2781758,3.6412891114000003
2022-07-15 10:15:00,9.2054,21.54300970917919,12.337609709179192,12.337609709179192,134.02578590584454,4.3134697007,18.606020858856947,80.25650722527162,10,7,1,3.6412891114000003,6.6247209458,4.773676,5.0506277,3.1395679,3.4441276,4.3134697007
2022-07-15 10:30:00,26.0965,22.589884957473693,-3.506615042526306,3.506615042526306,-13.437108582310254,4.4152676747,19.494588639250743,86.07382705045767,10,7,1,4.3134697007,6.0718058,4.8785424,5.1953287,3.2073283,3.525953,4.4152676747
