datetime,actual_power,predicted_power,fused_corrected_wind,error,abs_error,corrected_gfs_10m,original_gfs_10m,corrected_gfs_70m,original_gfs_70m
2022-10-18 11:45:00,0.03,18.546161552724534,4.385162110481705,18.516161552724533,18.516161552724533,3.8899205858045383,2.017285,4.880403635158871,1.5064759
2022-10-18 12:00:00,0.03,18.546161552724534,4.492595017378586,18.516161552724533,18.516161552724533,4.104786399598302,2.1547844,4.880403635158871,1.6711824
2022-10-18 12:15:00,0.03,18.546161552724534,4.45654220922372,18.516161552724533,18.516161552724533,4.03268078328857,2.3785346,4.880403635158871,1.9823036
2022-10-18 12:30:00,7.11,18.546161552724534,4.3542294774028525,11.436161552724535,11.436161552724535,4.03268078328857,2.4419067,4.675778171517135,2.1262994
2022-10-18 12:45:00,11.93,18.546161552724534,4.3542294774028525,6.6161615527245345,6.6161615527245345,4.03268078328857,2.33888,4.675778171517135,2.1219096
2022-10-18 13:00:00,16.52,18.546161552724534,4.519149385517984,2.0261615527245347,2.0261615527245347,4.2834998955272665,2.3036659,4.754798875508703,2.1890197
2022-10-18 13:15:00,16.18,18.546161552724534,4.519149385517984,2.3661615527245345,2.3661615527245345,4.2834998955272665,2.2897553,4.754798875508703,2.2123423
2022-10-18 13:30:00,16.18,20.362697190953128,4.562006295283744,4.182697190953128,4.182697190953128,4.323942092977613,2.301297,4.800070497589875,2.2666593
2022-10-18 13:45:00,17.38,19.0762879029856,4.479194813387702,1.6962879029856026,1.6962879029856026,4.158319129185529,2.429059,4.800070497589875,2.4477654
2022-10-18 14:00:00,22.2,18.546161552724534,4.35263173193333,-3.653838447275465,3.653838447275465,4.158319129185529,2.6700432,4.546944334681131,2.759626
2022-10-18 14:15:00,25.42,18.546161552724534,4.416914218864769,-6.8738384472754674,6.8738384472754674,4.286884103048408,2.9269705,4.546944334681131,3.078209
2022-10-18 14:30:00,29.64,18.546161552724534,4.421788145184466,-11.093838447275466,11.093838447275466,4.286884103048408,3.106925,4.5566921873205235,3.2695725
2022-10-18 14:45:00,33.58,18.546161552724534,4.421788145184466,-15.033838447275464,15.033838447275464,4.286884103048408,3.1545725,4.5566921873205235,3.2857182
2022-10-18 15:00:00,28.98,20.362697190953128,4.533878784527038,-8.617302809046873,8.617302809046873,4.286884103048408,3.0236185,4.7808734660056675,3.1266725
2022-10-18 15:15:00,28.81,20.892823541214195,4.533878784527038,-7.917176458785804,7.917176458785804,4.286884103048408,2.8446476,4.7808734660056675,2.9512215
2022-10-18 15:30:00,27.23,20.892823541214195,4.533878784527038,-6.337176458785805,6.337176458785805,4.286884103048408,2.7263238,4.7808734660056675,2.843469
2022-10-18 15:45:00,23.09,20.892823541214195,4.533878784527038,-2.1971764587858047,2.1971764587858047,4.286884103048408,2.6994185,4.7808734660056675,2.8377037
2022-10-18 16:00:00,19.47,20.892823541214195,4.533878784527038,1.4228235412141963,1.4228235412141963,4.286884103048408,2.787456,4.7808734660056675,2.9590538
2022-10-18 16:15:00,20.0,20.892823541214195,4.533878784527038,0.8928235412141952,0.8928235412141952,4.286884103048408,2.9548142,4.7808734660056675,3.1600852
2022-10-18 16:30:00,20.17,19.0762879029856,4.507455766499272,-1.0937120970144,1.0937120970144,4.286884103048408,3.0721009,4.728027429950137,3.2951324
2022-10-18 16:45:00,16.8,18.546161552724534,4.504442170494122,1.7461615527245335,1.7461615527245335,4.286884103048408,3.1228228,4.722000237939836,3.3540392
2022-10-18 17:00:00,15.62,20.362697190953128,4.627137816798193,4.742697190953129,4.742697190953129,4.428373155102958,3.23058,4.825902478493429,3.495458
2022-10-18 17:15:00,16.66,22.561728487128967,4.7140936877758115,5.901728487128967,5.901728487128967,4.428373155102958,3.4197826,4.999814220448665,3.7576294
2022-10-18 17:30:00,18.86,22.561728487128967,4.811237582354144,3.7017284871289675,3.7017284871289675,4.654648805288187,3.614047,4.967826359420101,4.0533667
2022-10-18 17:45:00,19.99,23.17328812512674,4.926309081934821,3.18328812512674,3.18328812512674,4.65245471598771,3.7855375,5.200163447881933,4.41523
2022-10-18 18:00:00,19.99,22.561728487128967,4.8385427966339805,2.5717284871289685,2.5717284871289685,4.396312824420762,3.291964,5.2807727688472,4.9382463
2022-10-18 18:15:00,19.32,22.561728487128967,4.818024847700514,3.2417284871289667,3.2417284871289667,4.396312824420762,3.400848,5.239736870980265,5.5803423
2022-10-18 18:30:00,16.64,23.17328812512674,4.893309423694376,6.533288125126738,6.533288125126738,4.53135561199368,3.7344635,5.255263235395073,6.0995164
2022-10-18 18:45:00,12.18,25.08053834139704,5.051546797843039,12.900538341397041,12.900538341397041,4.623863814664982,3.9519699,5.479229781021096,6.4405913
2022-10-18 19:00:00,7.74,27.67804739672938,5.219574489965305,19.93804739672938,19.93804739672938,4.7854170056814995,4.0418596,5.653731974249111,6.7202973
2022-10-18 19:15:00,3.94,30.360563952889574,5.277500381540636,26.420563952889573,26.420563952889573,4.7854170056814995,4.141023,5.769583757399773,7.0696254
2022-10-18 19:30:00,3.94,31.06510952150044,5.288805183507298,27.125109521500438,27.125109521500438,4.7854170056814995,4.176917,5.792193361333097,7.2544055
2022-10-18 19:45:00,1.04,31.06510952150044,5.288805183507298,30.02510952150044,30.02510952150044,4.7854170056814995,4.097984,5.792193361333097,7.1682425
2022-10-18 20:00:00,0.0,31.06510952150044,5.288805183507298,31.06510952150044,31.06510952150044,4.7854170056814995,4.0863876,5.792193361333097,7.106067
2022-10-18 20:15:00,0.0,31.06510952150044,5.288805183507298,31.06510952150044,31.06510952150044,4.7854170056814995,4.1795974,5.792193361333097,7.4021907
2022-10-18 20:30:00,0.0,31.06510952150044,5.279366372579284,31.06510952150044,31.06510952150044,4.7854170056814995,4.2497497,5.773315739477069,7.703169
2022-10-18 20:45:00,0.0,31.06510952150044,5.279366372579284,31.06510952150044,31.06510952150044,4.7854170056814995,4.2397842,5.773315739477069,7.581433
2022-10-18 21:00:00,0.0,31.06510952150044,5.288805183507298,31.06510952150044,31.06510952150044,4.7854170056814995,4.185634,5.792193361333097,7.3444757
2022-10-18 21:15:00,0.0,31.06510952150044,5.288805183507298,31.06510952150044,31.06510952150044,4.7854170056814995,4.135113,5.792193361333097,6.938834
2022-10-18 21:30:00,0.0,29.436529451368138,5.173262394033223,29.436529451368138,29.436529451368138,4.550869548538878,4.1202116,5.795655239527569,6.5035243
2022-10-18 21:45:00,0.0,28.13883634639218,5.179147078072336,28.13883634639218,28.13883634639218,4.550869548538878,4.1181326,5.807424607605793,6.0483027
2022-10-18 22:00:00,0.0,29.767416416524494,5.279097940557023,29.767416416524494,29.767416416524494,4.550869548538878,4.075731,6.0073263325751665,5.6968985
2022-10-18 22:15:00,0.0,31.06510952150044,5.282561347387537,31.06510952150044,31.06510952150044,4.550869548538878,3.9273303,6.014253146236196,5.4566827
2022-10-18 22:30:00,0.0,30.018703949756162,5.200977958637427,30.018703949756162,30.018703949756162,4.458361345867576,3.6726353,5.943594571407278,5.0889482
2022-10-18 22:45:00,0.0,27.593426673671303,5.048371620656079,27.593426673671303,27.593426673671303,4.406741091862283,3.3761175,5.690002149449874,4.517574
2022-10-18 23:00:00,0.0,25.957315689255378,4.985802068081799,25.957315689255378,25.957315689255378,4.366201358317663,3.1804745,5.605402777845935,3.971473
2022-10-18 23:15:00,0.0,24.050065472985075,4.928325239613022,24.050065472985075,24.050065472985075,4.265106474474171,3.0684977,5.591544004751872,3.583162
2022-10-18 23:30:00,0.0,23.17328812512674,4.928325239613022,23.17328812512674,23.17328812512674,4.265106474474171,2.782799,5.591544004751872,3.3616655
2022-10-18 23:45:00,0.0,23.17328812512674,4.928325239613022,23.17328812512674,23.17328812512674,4.265106474474171,2.4344332,5.591544004751872,3.199969
2022-10-19 00:00:00,0.0,22.561728487128967,4.6398853141692005,22.561728487128967,22.561728487128967,3.9966860918076366,2.5878184,5.283084536530765,3.7973266
2022-10-19 00:15:00,0.0,22.561728487128967,4.663248709399575,22.561728487128967,22.561728487128967,3.9966860918076366,2.3712473,5.329811326991514,3.0261297
2022-10-19 00:30:00,6.02,22.561728487128967,4.641843198037087,16.541728487128967,16.541728487128967,3.9966860918076366,1.9653242,5.287000304266538,2.4462297
2022-10-19 00:45:00,23.4,22.561728487128967,4.641843198037087,-0.8382715128710316,0.8382715128710316,3.9966860918076366,1.6973305,5.287000304266538,1.8853524
2022-10-19 01:00:00,30.47,20.892823541214195,4.589559519749276,-9.577176458785804,9.577176458785804,3.9966860918076366,1.8575221,5.182432947690915,1.6661571
