datetime,actual_power,predicted_power,error,abs_error,corrected_wind,original_gfs_wind_10m
2022-08-29 21:30:00,0.0,20.771609799358647,20.771609799358647,20.771609799358647,3.9154425724762967,1.9980922
2022-08-29 21:45:00,0.2565,20.771609799358647,20.515109799358648,20.515109799358648,3.9154425724762967,1.9714124
2022-08-29 22:00:00,5.7471,20.771609799358647,15.024509799358647,15.024509799358647,3.9154425724762967,1.9232409
2022-08-29 22:15:00,16.0693,20.771609799358647,4.702309799358648,4.702309799358648,3.9154425724762967,1.8243611
2022-08-29 22:30:00,15.3631,20.771609799358647,5.408509799358647,5.408509799358647,3.9154425724762967,1.6240238
2022-08-29 22:45:00,15.2956,20.771609799358647,5.476009799358646,5.476009799358646,3.9154425724762967,1.2505867
2022-08-29 23:00:00,15.2807,20.771609799358647,5.490909799358647,5.490909799358647,3.85878566707697,0.46705914
2022-08-29 23:15:00,15.2807,20.771609799358647,5.490909799358647,5.490909799358647,3.883065543728961,1.6512852
2022-08-29 23:30:00,18.6054,20.771609799358647,2.166209799358647,2.166209799358647,3.904879421250763,2.7732596
2022-08-29 23:45:00,17.6854,20.771609799358647,3.0862097993586453,3.0862097993586453,3.904879421250763,2.7829115
2022-08-30 00:00:00,15.675,21.720517337223523,6.045517337223522,6.045517337223522,3.862966871418964,3.7739434
2022-08-30 00:15:00,15.4192,22.795093756030738,7.375893756030738,7.375893756030738,4.030333679345823,4.0590734
2022-08-30 00:30:00,15.4192,23.676939851452595,8.257739851452595,8.257739851452595,4.17401894555614,4.174884
2022-08-30 00:45:00,12.7254,22.795093756030738,10.069693756030738,10.069693756030738,4.121115346326943,4.095093
2022-08-30 01:00:00,5.3173,22.795093756030738,17.47779375603074,17.47779375603074,4.133513101540838,3.99514
2022-08-30 01:15:00,0.672,22.795093756030738,22.123093756030737,22.123093756030737,4.133513101540838,3.8528388
2022-08-30 01:30:00,0.0,22.795093756030738,22.795093756030738,22.795093756030738,4.13185025473342,3.6621199
2022-08-30 01:45:00,0.0,22.795093756030738,22.795093756030738,22.795093756030738,4.13185025473342,3.63182
2022-08-30 02:00:00,0.0,24.272421068585864,24.272421068585864,24.272421068585864,4.186159787703678,3.7831292
2022-08-30 02:15:00,0.0,25.016555767344894,25.016555767344894,25.016555767344894,4.212731030155289,3.9635694
2022-08-30 02:30:00,0.0,25.016555767344894,25.016555767344894,25.016555767344894,4.200333274941394,4.1310287
2022-08-30 02:45:00,0.0,25.016555767344894,25.016555767344894,25.016555767344894,4.200333274941394,4.2177057
2022-08-30 03:00:00,0.0,23.539228454789768,23.539228454789768,23.539228454789768,4.076576583084451,4.16975
2022-08-30 03:15:00,1.6737,22.795093756030738,21.121393756030738,21.121393756030738,4.088974338298346,3.978855
2022-08-30 03:30:00,3.623,21.720517337223523,18.097517337223522,18.097517337223522,4.013747991339037,3.658536
2022-08-30 03:45:00,3.623,21.720517337223523,18.097517337223522,18.097517337223522,3.961665671109704,3.1039221
2022-08-30 04:00:00,6.0142,21.720517337223523,15.706317337223524,15.706317337223524,3.913567393424161,2.659666
2022-08-30 04:15:00,5.7841,21.720517337223523,15.936417337223524,15.936417337223524,3.871022854147735,2.3126447
2022-08-30 04:30:00,4.1345,21.720517337223523,17.586017337223524,17.586017337223524,3.871022854147735,1.9232637
2022-08-30 04:45:00,4.1345,21.720517337223523,17.586017337223524,17.586017337223524,3.871022854147735,1.7167759
2022-08-30 05:00:00,1.2958,21.720517337223523,20.424717337223523,20.424717337223523,3.871022854147735,2.1735194
2022-08-30 05:15:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.892836731669537,2.8839347
2022-08-30 05:30:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.892836731669537,3.0170841
2022-08-30 05:45:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.892836731669537,3.0480566
2022-08-30 06:00:00,0.0,21.720517337223523,21.720517337223523,21.720517337223523,3.9795491419565803,3.2249541
