u_star,z0,r_squared,rmse,n_points,wind_profile,height_profile,slope,intercept,timestamp,confidence,alpha_main,month,season
0.44665022940292,0.07568598440572903,0.9267065995523058,0.23124137724004676,4,"[5.3, 7.08, 7.13, 7.5]","[10, 30, 50, 70]",1.1166255735072999,2.8821918137174443,2022-03-29 19:00:00,0.7,0.1306679524445564,3,spring
0.5520590299648256,0.3635978453974063,0.9396106229249247,0.25764903017433716,4,"[4.5, 6.41, 6.42, 7.39]","[10, 30, 50, 70]",1.380147574912064,1.3963047451238966,2022-03-30 05:00:00,0.7,0.1779079306204873,3,spring
0.3785487786421181,0.034735481232573674,0.9291933656886505,0.19237226261295218,4,"[5.36, 6.52, 6.57, 7.39]","[10, 30, 50, 70]",0.9463719466052952,3.1798036843182813,2022-03-30 05:00:00,0.7,0.1779079306204873,3,spring
0.3194555363947358,0.013692967910148386,0.9079349174877349,0.1872695692203739,4,"[5.22, 6.36, 6.27, 6.93]","[10, 30, 50, 70]",0.7986388409868395,3.4268577350455343,2022-03-30 08:00:00,0.7,0.1456194734606987,3,spring
0.21784521538335233,0.007996069377324362,0.9357772650832316,0.10506132100695421,4,"[3.81, 4.64, 4.79, 4.83]","[10, 30, 50, 70]",0.5446130384583808,2.62983026440451,2022-03-30 18:00:00,0.7,0.1469525438382318,3,spring
0.21784521538335233,0.007996069377324362,0.9357772650832316,0.10506132100695421,4,"[3.81, 4.64, 4.79, 4.83]","[10, 30, 50, 70]",0.5446130384583808,2.62983026440451,2022-03-30 18:00:00,0.7,0.1219055662159089,3,spring
0.6963310938251094,0.5950570473296439,0.9620261416407524,0.2546838421912045,4,"[4.76, 7.08, 7.95, 7.96]","[10, 30, 50, 70]",1.7408277345627734,0.9036601956477393,2022-03-31 00:00:00,0.7,0.2642369339933728,3,spring
0.5427901355875214,0.38888592411892065,0.954907470468834,0.21714022241635703,4,"[4.53, 5.7, 6.37, 7.34]","[10, 30, 50, 70]",1.3569753389688035,1.281621457004297,2022-03-31 09:00:00,0.7,0.2249085317821759,3,spring
0.47562167965898977,0.25740978910120454,0.9819707569001612,0.11864181732897373,4,"[4.28, 5.86, 6.17, 6.63]","[10, 30, 50, 70]",1.1890541991474743,1.613648752025889,2022-03-31 09:00:00,0.7,0.2249085317821759,3,spring
0.4278040606888043,0.002862816147827848,0.9294146134997399,0.21703722648649093,4,"[8.65, 9.95, 10.76, 10.52]","[10, 30, 50, 70]",1.0695101517220107,6.262997407787799,2022-03-31 16:00:00,0.7,0.1005796112738257,3,spring
0.45067311061315385,0.003007274101564821,0.9795937608218491,0.11974483945252984,4,"[9.08, 10.56, 10.81, 11.34]","[10, 30, 50, 70]",1.1266827765328846,6.542332791924881,2022-03-31 17:00:00,0.7,0.1142201276838534,3,spring
0.45180222912176354,0.006304956292121934,0.9868961121224619,0.0958405754660206,4,"[8.26, 9.73, 10.09, 10.47]","[10, 30, 50, 70]",1.1295055728044088,5.722548767828449,2022-03-31 18:00:00,0.7,0.1218398688473151,3,spring
0.5222442765442237,0.030780759337487685,0.9857799409065325,0.1154705088279688,4,"[7.47, 9.18, 9.63, 10.0]","[10, 30, 50, 70]",1.3056106913605592,4.544655187236079,2022-03-31 19:00:00,0.7,0.1498990557148424,3,spring
0.5222442765442237,0.030780759337487685,0.9857799409065325,0.1154705088279688,4,"[7.47, 9.18, 9.63, 10.0]","[10, 30, 50, 70]",1.3056106913605592,4.544655187236079,2022-03-31 19:00:00,0.7,0.2221461077062985,3,spring
0.8197338057548396,0.2412076691978481,0.9358412796134211,0.3951266039698013,4,"[7.36, 10.56, 10.81, 11.34]","[10, 30, 50, 70]",2.0493345143870987,2.914352503072357,2022-03-31 19:00:00,0.7,0.1498990557148424,3,spring
0.8197338057548396,0.2412076691978481,0.9358412796134211,0.3951266039698013,4,"[7.36, 10.56, 10.81, 11.34]","[10, 30, 50, 70]",2.0493345143870987,2.914352503072357,2022-03-31 19:00:00,0.7,0.2221461077062985,3,spring
0.6576704491720355,0.09566846524224581,0.9819025457272891,0.16436886547726667,4,"[7.53, 9.73, 10.25, 10.72]","[10, 30, 50, 70]",1.6441761229300886,3.858661947886345,2022-03-31 20:00:00,0.85,0.1815171753959609,3,spring
0.6576704491720355,0.09566846524224581,0.9819025457272891,0.16436886547726667,4,"[7.53, 9.73, 10.25, 10.72]","[10, 30, 50, 70]",1.6441761229300886,3.858661947886345,2022-03-31 20:00:00,0.7,0.1288567889767169,3,spring
0.6576704491720355,0.09566846524224581,0.9819025457272891,0.16436886547726667,4,"[7.53, 9.73, 10.25, 10.72]","[10, 30, 50, 70]",1.6441761229300886,3.858661947886345,2022-03-31 20:00:00,0.7,0.1766877360653605,3,spring
0.6576704491720355,0.09566846524224581,0.9819025457272891,0.16436886547726667,4,"[7.53, 9.73, 10.25, 10.72]","[10, 30, 50, 70]",1.6441761229300886,3.858661947886345,2022-03-31 20:00:00,0.7,0.1712368212751103,3,spring
0.4447225435327991,0.009149383032651292,0.995328505270096,0.05608807486127001,4,"[7.79, 9.01, 9.48, 10.01]","[10, 30, 50, 70]",1.1118063588319977,5.218895574093171,2022-03-31 20:00:00,0.85,0.1815171753959609,3,spring
0.4447225435327991,0.009149383032651292,0.995328505270096,0.05608807486127001,4,"[7.79, 9.01, 9.48, 10.01]","[10, 30, 50, 70]",1.1118063588319977,5.218895574093171,2022-03-31 20:00:00,0.7,0.1288567889767169,3,spring
0.4447225435327991,0.009149383032651292,0.995328505270096,0.05608807486127001,4,"[7.79, 9.01, 9.48, 10.01]","[10, 30, 50, 70]",1.1118063588319977,5.218895574093171,2022-03-31 20:00:00,0.7,0.1766877360653605,3,spring
0.4447225435327991,0.009149383032651292,0.995328505270096,0.05608807486127001,4,"[7.79, 9.01, 9.48, 10.01]","[10, 30, 50, 70]",1.1118063588319977,5.218895574093171,2022-03-31 20:00:00,0.7,0.1712368212751103,3,spring
0.6356684385534057,0.07835595780773637,0.9932464092003334,0.09649530804795806,4,"[7.75, 9.4, 10.14, 10.93]","[10, 30, 50, 70]",1.5891710963835142,4.046813505204008,2022-03-31 20:00:00,0.85,0.1815171753959609,3,spring
0.6356684385534057,0.07835595780773637,0.9932464092003334,0.09649530804795806,4,"[7.75, 9.4, 10.14, 10.93]","[10, 30, 50, 70]",1.5891710963835142,4.046813505204008,2022-03-31 20:00:00,0.7,0.1288567889767169,3,spring
0.6356684385534057,0.07835595780773637,0.9932464092003334,0.09649530804795806,4,"[7.75, 9.4, 10.14, 10.93]","[10, 30, 50, 70]",1.5891710963835142,4.046813505204008,2022-03-31 20:00:00,0.7,0.1766877360653605,3,spring
0.6356684385534057,0.07835595780773637,0.9932464092003334,0.09649530804795806,4,"[7.75, 9.4, 10.14, 10.93]","[10, 30, 50, 70]",1.5891710963835142,4.046813505204008,2022-03-31 20:00:00,0.7,0.1712368212751103,3,spring
0.6082831936127293,0.07724887496889016,0.9926685879065581,0.09623524843703568,4,"[7.46, 8.9, 9.89, 10.41]","[10, 30, 50, 70]",1.5207079840318232,3.8941117997082744,2022-03-31 20:00:00,0.85,0.1815171753959609,3,spring
0.6082831936127293,0.07724887496889016,0.9926685879065581,0.09623524843703568,4,"[7.46, 8.9, 9.89, 10.41]","[10, 30, 50, 70]",1.5207079840318232,3.8941117997082744,2022-03-31 20:00:00,0.7,0.1288567889767169,3,spring
0.6082831936127293,0.07724887496889016,0.9926685879065581,0.09623524843703568,4,"[7.46, 8.9, 9.89, 10.41]","[10, 30, 50, 70]",1.5207079840318232,3.8941117997082744,2022-03-31 20:00:00,0.7,0.1766877360653605,3,spring
0.6082831936127293,0.07724887496889016,0.9926685879065581,0.09623524843703568,4,"[7.46, 8.9, 9.89, 10.41]","[10, 30, 50, 70]",1.5207079840318232,3.8941117997082744,2022-03-31 20:00:00,0.7,0.1712368212751103,3,spring
0.4733652294086148,0.01895251990967723,0.9147924494792955,0.2659566090098155,4,"[7.59, 8.4, 9.13, 10.06]","[10, 30, 50, 70]",1.183413073521537,4.693201317548222,2022-03-31 20:00:00,0.85,0.1815171753959609,3,spring
0.4733652294086148,0.01895251990967723,0.9147924494792955,0.2659566090098155,4,"[7.59, 8.4, 9.13, 10.06]","[10, 30, 50, 70]",1.183413073521537,4.693201317548222,2022-03-31 20:00:00,0.7,0.1288567889767169,3,spring
0.4733652294086148,0.01895251990967723,0.9147924494792955,0.2659566090098155,4,"[7.59, 8.4, 9.13, 10.06]","[10, 30, 50, 70]",1.183413073521537,4.693201317548222,2022-03-31 20:00:00,0.7,0.1766877360653605,3,spring
0.4733652294086148,0.01895251990967723,0.9147924494792955,0.2659566090098155,4,"[7.59, 8.4, 9.13, 10.06]","[10, 30, 50, 70]",1.183413073521537,4.693201317548222,2022-03-31 20:00:00,0.7,0.1712368212751103,3,spring
0.5363305784824473,0.2670946967426979,0.9977307341513295,0.047087458480769236,4,"[4.89, 6.25, 7.03, 7.5]","[10, 30, 50, 70]",1.3408264462061181,1.7700947334021366,2022-03-31 23:00:00,0.7,0.2197998285085907,3,spring
0.3654587291922381,0.061142402697213855,0.9927338162793061,0.05755880877372612,4,"[4.65, 5.64, 6.22, 6.37]","[10, 30, 50, 70]",0.9136468229805952,2.5532314230937416,2022-03-31 23:00:00,0.7,0.2197998285085907,3,spring
0.36114431576688105,0.07866137100743635,0.9132025807725633,0.2049685850113622,4,"[4.25, 5.58, 6.01, 5.86]","[10, 30, 50, 70]",0.9028607894172026,2.2956166263242173,2022-03-31 23:00:00,0.7,0.2197998285085907,3,spring
0.3433052197936659,0.026448275069334403,0.9171224252907424,0.18998615144374986,4,"[5.08, 6.19, 6.17, 6.93]","[10, 30, 50, 70]",0.8582630494841648,3.1176957458140038,2022-04-01 04:00:00,0.7,0.1104318252627506,4,spring
0.3433052197936659,0.026448275069334403,0.9171224252907424,0.18998615144374986,4,"[5.08, 6.19, 6.17, 6.93]","[10, 30, 50, 70]",0.8582630494841648,3.1176957458140038,2022-04-01 04:00:00,0.7,0.1205848974628193,4,spring
0.33417758583061236,0.007114502053167681,0.9982808202939665,0.025529850394720506,4,"[6.05, 6.97, 7.44, 7.65]","[10, 30, 50, 70]",0.8354439645765308,4.131788409654839,2022-04-01 04:00:00,0.7,0.1104318252627506,4,spring
0.33417758583061236,0.007114502053167681,0.9982808202939665,0.025529850394720506,4,"[6.05, 6.97, 7.44, 7.65]","[10, 30, 50, 70]",0.8354439645765308,4.131788409654839,2022-04-01 04:00:00,0.7,0.1205848974628193,4,spring
0.2199606287842767,0.000924927421334499,0.9090797124941714,0.1280592777078916,4,"[5.04, 5.92, 5.86, 6.17]","[10, 30, 50, 70]",0.5499015719606917,3.841499809690731,2022-04-01 05:00:00,0.7,0.1039579118965111,4,spring
0.6804152527864543,0.22019603424626996,0.9102744520557534,0.3932625595122183,4,"[6.74, 7.91, 8.92, 10.31]","[10, 30, 50, 70]",1.7010381319661356,2.5740739496512344,2022-04-03 02:00:00,0.7,0.1846160067792284,4,spring
0.6804152527864543,0.22019603424626996,0.9102744520557534,0.3932625595122183,4,"[6.74, 7.91, 8.92, 10.31]","[10, 30, 50, 70]",1.7010381319661356,2.5740739496512344,2022-04-03 02:00:00,0.7,0.2283720430650025,4,spring
0.7890104071326894,0.3399833839258403,0.9211137468215603,0.4250729240364375,4,"[6.97, 8.13, 9.89, 10.87]","[10, 30, 50, 70]",1.9725260178317234,2.1280765266370283,2022-04-03 02:00:00,0.7,0.1846160067792284,4,spring
0.7890104071326894,0.3399833839258403,0.9211137468215603,0.4250729240364375,4,"[6.97, 8.13, 9.89, 10.87]","[10, 30, 50, 70]",1.9725260178317234,2.1280765266370283,2022-04-03 02:00:00,0.7,0.2283720430650025,4,spring
0.9026342849478861,0.523963991283445,0.9957606694396773,0.10842256073920455,4,"[6.68, 9.01, 10.45, 10.98]","[10, 30, 50, 70]",2.256585712369715,1.4585042696089907,2022-04-03 03:00:00,0.7,0.2553856090293222,4,spring
0.9026342849478861,0.523963991283445,0.9957606694396773,0.10842256073920455,4,"[6.68, 9.01, 10.45, 10.98]","[10, 30, 50, 70]",2.256585712369715,1.4585042696089907,2022-04-03 03:00:00,0.85,0.2192176167809267,4,spring
0.9026342849478861,0.523963991283445,0.9957606694396773,0.10842256073920455,4,"[6.68, 9.01, 10.45, 10.98]","[10, 30, 50, 70]",2.256585712369715,1.4585042696089907,2022-04-03 03:00:00,0.7,0.1714770534896445,4,spring
0.7787508072750482,0.2685660963627044,0.9988619447685217,0.04839094732307718,4,"[7.03, 9.18, 10.25, 10.77]","[10, 30, 50, 70]",1.9468770181876203,2.559477887708966,2022-04-03 03:00:00,0.7,0.2553856090293222,4,spring
0.7787508072750482,0.2685660963627044,0.9988619447685217,0.04839094732307718,4,"[7.03, 9.18, 10.25, 10.77]","[10, 30, 50, 70]",1.9468770181876203,2.559477887708966,2022-04-03 03:00:00,0.85,0.2192176167809267,4,spring
0.7787508072750482,0.2685660963627044,0.9988619447685217,0.04839094732307718,4,"[7.03, 9.18, 10.25, 10.77]","[10, 30, 50, 70]",1.9468770181876203,2.559477887708966,2022-04-03 03:00:00,0.7,0.1714770534896445,4,spring
0.6010531807695801,0.08331344808954518,0.994204582226794,0.08448003243901998,4,"[7.17, 8.85, 9.74, 10.01]","[10, 30, 50, 70]",1.5026329519239503,3.7342612198847176,2022-04-03 03:00:00,0.7,0.2553856090293222,4,spring
0.6010531807695801,0.08331344808954518,0.994204582226794,0.08448003243901998,4,"[7.17, 8.85, 9.74, 10.01]","[10, 30, 50, 70]",1.5026329519239503,3.7342612198847176,2022-04-03 03:00:00,0.85,0.2192176167809267,4,spring
0.6010531807695801,0.08331344808954518,0.994204582226794,0.08448003243901998,4,"[7.17, 8.85, 9.74, 10.01]","[10, 30, 50, 70]",1.5026329519239503,3.7342612198847176,2022-04-03 03:00:00,0.7,0.1714770534896445,4,spring
