datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_ec_wind_speed_10m,original_ec_wind_speed_70m,fused_wind
2022-07-14 23:45:00,116.3102,35.951874685129624,-80.35832531487037,80.35832531487037,-69.08966308024696,5.38250136,28.97132089040185,155.93817409358437,23,7,0,5.531555193000001,6.522842485,4.361823,6.978947,5.38250136
2022-07-15 00:00:00,111.2877,46.341137359439706,-64.9465626405603,64.9465626405603,-58.35915616435994,8.895309525,79.12653154555572,703.8549897373948,0,7,0,5.38250136,6.50916967,7.7037435,10.759041,8.895309525
2022-07-15 00:15:00,108.7764,68.53652863309546,-40.23987136690454,40.23987136690454,-36.99320014562462,8.65603154,74.92688202147478,648.5694539717448,0,7,0,8.895309525,6.771437928999999,7.439081,10.559467,8.65603154
2022-07-15 00:30:00,108.7764,65.27556632027624,-43.500833679723755,43.500833679723755,-39.99105842418452,8.57591247,73.54627469310151,630.7264142626146,0,7,0,8.65603154,6.719712736,7.363413,10.472386,8.57591247
2022-07-15 00:45:00,108.7764,57.570223205365494,-51.2061767946345,51.2061767946345,-47.07471178484215,8.178934144,66.894963731889,547.1295029283885,0,7,0,8.57591247,6.506919214,6.9942274,10.031937,8.178934144
2022-07-15 01:00:00,108.7764,53.568237475905235,-55.20816252409476,55.20816252409476,-50.753805530445376,7.478463636000001,55.92741835497435,418.25116442303465,1,7,0,8.178934144,6.19400363,6.3584256,9.230318,7.478463636000001
2022-07-15 01:15:00,108.7764,43.62125724016255,-65.15514275983745,65.15514275983745,-59.89823413336682,6.509017180000001,42.367304649535164,275.7695138341183,1,7,0,7.478463636000001,6.29769078,5.489689,8.103351,6.509017180000001
2022-07-15 01:30:00,108.7764,33.21046579963153,-75.56593420036847,75.56593420036847,-69.46905228838386,5.461806618000001,29.831331532428607,162.93296398757064,1,7,0,6.509017180000001,6.60728473,4.6411233,6.7454395,5.461806618000001
2022-07-15 01:45:00,108.7764,28.83641817076204,-79.93998182923795,79.93998182923795,-73.49018888461923,5.435103010000001,29.540344729311066,160.55481655471624,1,7,0,5.461806618000001,6.448183567,4.840876,6.364535,5.435103010000001
2022-07-15 02:00:00,75.1319,32.271248686939025,-42.86065131306098,42.86065131306098,-57.04720805324537,6.261501653,39.20640295052173,245.49095688287588,2,7,0,5.435103010000001,6.291902636,5.4796286,7.4844313,6.261501653
2022-07-15 02:15:00,7.8428,41.7590699294644,33.916269929464406,33.916269929464406,432.45103644386313,7.130949230000001,50.8504369208376,362.6118840058105,2,7,0,6.261501653,6.10030152,6.07274,8.786097,7.130949230000001
2022-07-15 02:30:00,3.2501,41.951648149820684,38.70154814982068,38.70154814982068,1190.7802230929096,7.109361229999999,50.543017098627104,359.32856620820655,2,7,0,7.130949230000001,5.44130064,6.077906,8.722663,7.109361229999999
2022-07-15 02:45:00,0.8525,38.330500171109996,37.47800017111,37.47800017111,4396.246302813533,6.77581061,45.91160942258857,311.0883702477516,2,7,0,7.109361229999999,5.32321435,5.662946,8.516445,6.77581061
2022-07-15 03:00:00,0.0,37.02169476169948,37.02169476169948,37.02169476169948,370216947616.99475,6.513774504000001,42.429258288960455,276.3746208662613,3,7,0,6.77581061,5.5954312139999995,5.3625984,8.314332,6.513774504000001
2022-07-15 03:15:00,0.0,34.82556498752431,34.82556498752431,34.82556498752431,348255649875.2431,6.037406965000001,36.450282861030516,220.0651916214058,3,7,0,6.513774504000001,5.741560376,4.9110622,7.7991257,6.037406965000001
2022-07-15 03:30:00,0.0,34.583384585409014,34.583384585409014,34.583384585409014,345833845854.0901,6.03497595,36.4209347170784,219.7994650940882,3,7,0,6.037406965000001,5.5117727,4.964268,7.709673,6.03497595
2022-07-15 03:45:00,0.0,29.428332798705917,29.428332798705917,29.428332798705917,294283327987.05914,4.154908074,17.263261103390388,71.72726294204686,3,7,0,6.03497595,5.63318342,2.8239486,6.2366652,4.154908074
2022-07-15 04:00:00,0.0,32.85742517978552,32.85742517978552,32.85742517978552,328574251797.8552,6.989785029,48.85709475163253,341.5005894553955,4,7,0,4.154908074,5.725135646,6.7035246,7.4375257,6.989785029
2022-07-15 04:15:00,0.0,40.58685661097151,40.58685661097151,40.58685661097151,405868566109.7151,7.198300853999999,51.81553518469712,372.9838111704723,4,7,0,6.989785029,5.835610276000001,6.1211214,8.88312,7.198300853999999
2022-07-15 04:30:00,0.0,38.129153578811525,38.129153578811525,38.129153578811525,381291535788.11523,6.294875568,39.62545841660332,249.43733005747623,4,7,0,7.198300853999999,6.061225724,5.2428384,7.9403696,6.294875568
2022-07-15 04:45:00,0.0,38.137921950753714,38.137921950753714,38.137921950753714,381379219507.5371,6.514024605,42.43251655454541,276.40645688837867,4,7,0,6.294875568,6.064764329,5.4083085,8.243478,6.514024605
2022-07-15 05:00:00,0.0,37.02169476169948,37.02169476169948,37.02169476169948,370216947616.99475,6.422368092999999,41.246811921984445,264.90220882572487,5,7,0,6.514024605,5.850164605,5.3728123,8.063981,6.422368092999999
2022-07-15 05:15:00,0.0,35.15608577031041,35.15608577031041,35.15608577031041,351560857703.1041,6.334633465,40.1275811358979,254.19351833296153,5,7,0,6.422368092999999,5.65007434,5.2730365,7.99508,6.334633465
2022-07-15 05:30:00,0.0,40.40066233829487,40.40066233829487,40.40066233829487,404006623382.9487,7.255952754999999,52.64885038279208,382.01757098260293,5,7,0,6.334633465,5.531555193000001,6.144295,8.9946995,7.255952754999999
2022-07-15 05:45:00,0.0,46.86773442163389,46.86773442163389,46.86773442163389,468677344216.3389,7.96871449,63.50041062313596,506.01664225353346,5,7,0,7.255952754999999,5.38250136,6.925156,9.600947,7.96871449
2022-07-15 06:00:00,0.5115,57.910438803615804,57.398938803615806,57.398938803615806,11221.688696275061,8.26926605,68.38076100568261,565.4587054574552,6,7,1,7.96871449,8.895309525,6.929099,9.907248,8.26926605
2022-07-15 06:15:00,3.8717,56.488424098159214,52.61672409815922,52.61672409815922,1359.008289956825,7.862483149999999,61.81864128403391,486.04802545161095,6,7,1,8.26926605,8.65603154,6.460793,9.57566,7.862483149999999
2022-07-15 06:30:00,6.3758,54.11265228144078,47.73685228144078,47.73685228144078,748.7194110004838,7.4806288,55.959807243389434,418.61454570734765,6,7,1,7.862483149999999,8.57591247,6.029728,9.253952,7.4806288
