datetime,actual_power,predicted_power,fused_wind,error,abs_error,original_ec_10m,original_ec_70m
2022-10-09 20:00:00,28.28,60.018273775807344,6.41598564,31.738273775807343,31.738273775807343,4.791294,8.95717
2022-10-09 20:15:00,28.28,60.018273775807344,6.364690207000001,31.738273775807343,31.738273775807343,4.7331247,8.916626
2022-10-09 20:30:00,24.65,57.616329594071125,6.307570119999999,32.96632959407113,32.96632959407113,4.689457,8.838465
2022-10-09 20:45:00,14.65,56.78707114703458,6.37530802,42.13707114703458,42.13707114703458,4.686523,9.016741
2022-10-09 21:00:00,13.59,60.018273775807344,6.47092707,46.42827377580734,46.42827377580734,4.734642,9.186655
2022-10-09 21:15:00,11.76,60.018273775807344,6.595957540000001,48.258273775807346,48.258273775807346,4.82119,9.371876
2022-10-09 21:30:00,9.69,61.398496090622686,6.786205,51.70849609062269,51.70849609062269,4.909174,9.722074
2022-10-09 21:45:00,8.48,61.398496090622686,6.92259814,52.91849609062268,52.91849609062268,4.943611,10.017937
2022-10-09 22:00:00,8.48,66.30391340348764,6.92765622,57.82391340348764,57.82391340348764,4.921497,10.065495
2022-10-09 22:15:00,7.72,66.30391340348764,6.893355629999999,58.58391340348764,58.58391340348764,4.854429,10.082446
2022-10-09 22:30:00,6.19,66.30391340348764,6.830156560000001,60.11391340348764,60.11391340348764,4.778365,10.039369
2022-10-09 22:45:00,6.12,61.56794759160884,6.64704018,55.447947591608845,55.447947591608845,4.65864,9.757102
2022-10-09 23:00:00,4.12,60.018273775807344,6.36859277,55.89827377580735,55.89827377580735,4.504727,9.28387
2022-10-09 23:15:00,2.78,55.29419361934436,6.01997497,52.51419361934436,52.51419361934436,4.343122,8.642745
2022-10-09 23:30:00,2.78,48.20060212718987,5.610836396,45.420602127189866,45.420602127189866,4.1731496,7.859526
2022-10-09 23:45:00,0.0,39.465233623535724,5.103341607000001,39.465233623535724,39.465233623535724,4.0040364,6.8227677
2022-10-10 00:00:00,0.0,32.98956682829628,5.39063215,32.98956682829628,32.98956682829628,4.062298,7.468283
2022-10-10 00:15:00,0.0,26.965297854341202,5.005414234,26.965297854341202,26.965297854341202,3.8736184,6.775659
2022-10-10 00:30:00,0.0,26.92773632714342,4.636045363999999,26.92773632714342,26.92773632714342,3.6792047,6.1326423
2022-10-10 00:45:00,0.0,25.300005469380306,4.187597538,25.300005469380306,25.300005469380306,3.5085318,5.249726
2022-10-10 01:00:00,0.0,24.683889020783422,3.8149821200000003,24.683889020783422,24.683889020783422,3.363125,4.521733
2022-10-10 01:15:00,0.0,24.2148259495611,3.453127764,24.2148259495611,24.2148259495611,3.1971054,3.853573
2022-10-10 01:30:00,0.0,22.347177406167773,3.089619511,22.347177406167773,22.347177406167773,2.9909008,3.2440257
2022-10-10 01:45:00,0.0,21.24981294247726,2.7742489590000003,21.24981294247726,21.24981294247726,2.797638,2.7376661
2022-10-10 02:00:00,0.0,20.86950159503409,2.52897134,20.86950159503409,20.86950159503409,2.645774,2.34628
2022-10-10 02:15:00,0.0,20.86950159503409,2.137245209,20.86950159503409,20.86950159503409,2.3212733,1.8494064
2022-10-10 02:30:00,0.0,20.86950159503409,1.716410813,20.86950159503409,20.86950159503409,1.8429554,1.5184821
2022-10-10 02:45:00,0.0,20.86950159503409,1.4351660380000002,20.86950159503409,20.86950159503409,1.3493488,1.569393
2022-10-10 03:00:00,0.0,20.86950159503409,1.1469189096,20.86950159503409,20.86950159503409,0.87987006,1.5646107
2022-10-10 03:15:00,0.0,20.86950159503409,0.8710855419999999,20.86950159503409,20.86950159503409,0.5659816,1.3482994
2022-10-10 03:30:00,0.0,20.86950159503409,0.7385681717,20.86950159503409,20.86950159503409,0.59054327,0.9700943
2022-10-10 03:45:00,0.0,20.86950159503409,0.8535507116000001,20.86950159503409,20.86950159503409,1.0096613,0.60937774
2022-10-10 04:00:00,0.0,20.86950159503409,1.061773549,20.86950159503409,20.86950159503409,1.3854154,0.5555645
2022-10-10 04:15:00,0.0,20.86950159503409,1.368510453,20.86950159503409,20.86950159503409,1.6811178,0.8795605
2022-10-10 04:30:00,0.0,20.86950159503409,1.605793538,20.86950159503409,20.86950159503409,1.7596898,1.365084
2022-10-10 04:45:00,0.38,20.86950159503409,1.7943183879999998,20.489501595034092,20.489501595034092,1.797661,1.7890902
2022-10-10 05:00:00,1.67,20.86950159503409,2.506485423,19.199501595034093,19.199501595034093,2.5841985,2.3849342
2022-10-10 05:15:00,1.9,22.995679187774616,3.564404399,21.095679187774618,21.095679187774618,3.6518447,3.4276388
2022-10-10 05:30:00,4.08,24.236428157391913,4.311347625,20.156428157391915,20.156428157391915,4.1486835,4.565771
2022-10-10 05:45:00,6.78,24.08937478001735,3.516800427,17.30937478001735,17.30937478001735,3.0798447,4.200244
2022-10-10 06:00:00,4.68,21.752663165401703,3.2082061950000003,17.072663165401703,17.072663165401703,3.0836844,3.3603995
2022-10-10 06:15:00,3.96,23.375990535217785,3.4347795550000004,19.415990535217784,19.415990535217784,3.3017461,3.597376
