Year,Month,Month_Name,Display_Name,Height,Hour,Sample_Count,Obs_Mean,Obs_Std,EC_Mean,EC_Std,GFS_Mean,GFS_Std,EC_Bias_Mean,EC_Bias_Std,GFS_Bias_Mean,GFS_Bias_Std
2022,8,2022-08,2022-8,50m,21,124,6.536935483870969,2.900747944481687,8.365414042258065,3.7175259404254835,8.802798268548386,3.665914771977165,1.8284785583870968,2.7463870604838596,2.265862784677419,3.1224706321246654
2022,8,2022-08,2022-8,50m,22,124,6.17850806451613,2.737477277843445,8.577580972338708,3.4730258902927167,8.731388244354838,3.7801975870889777,2.3990729078225805,3.033174593459698,2.55288017983871,3.442598719778625
2022,8,2022-08,2022-8,50m,23,124,6.337419354838709,2.721239302279487,8.51752864516129,2.870863969896377,8.455123258548385,3.9357696401536537,2.1801092903225805,3.0332943716138177,2.117703903709678,4.073111304129414
2022,8,2022-08,2022-8,70m,0,124,6.778709677419355,3.341152246616074,8.651159242741937,3.2616234271701994,9.424140085241937,4.09870066494091,1.8724495653225806,3.5710234327774155,2.6454304078225808,4.477687345349434
2022,8,2022-08,2022-8,70m,1,124,6.4044354838709685,3.3312107414425443,8.728473274999999,3.2675851668259575,9.224130803790322,4.219771475166606,2.324037791129032,4.034358085298778,2.8196953199193553,4.710040704401651
2022,8,2022-08,2022-8,70m,2,124,6.38508064516129,2.997541868191481,8.404577364516129,3.691212159118398,9.359853218548384,3.886076471386184,2.0194967193548385,3.9671364532792066,2.974772573387097,3.8080630231617665
2022,8,2022-08,2022-8,70m,3,124,6.312500000000001,2.508831377161936,8.204195254919355,3.787789203080219,9.118252066129033,3.824855929891499,1.891695254919355,3.580724981891579,2.8057520661290325,3.7486539170079096
2022,8,2022-08,2022-8,70m,4,124,6.446129032258065,2.633953458597998,7.977513483064516,3.295415593052536,8.835183715322579,4.011289935136247,1.5313844508064514,3.3255484392894883,2.389054683064516,3.8128887572187513
2022,8,2022-08,2022-8,70m,5,124,5.9930645161290315,2.97293196688196,8.344818084677417,3.0356223808562013,8.75840303467742,3.890931969529144,2.3517535685483866,3.0857860766583984,2.765338518548387,3.9889055877366584
2022,8,2022-08,2022-8,70m,6,124,5.853790322580646,2.734521127134522,8.462657676612903,2.9364961936868195,8.595602347500002,3.851892135343012,2.6088673540322582,2.882801367413264,2.7418120249193545,3.670133707908434
2022,8,2022-08,2022-8,70m,7,124,5.63467741935484,2.429541784583772,8.234943130645162,2.6431243398354116,8.566246053790323,3.465354695672809,2.600265711290323,2.3442366550055675,2.9315686344354837,2.8101902772072327
2022,8,2022-08,2022-8,70m,8,124,5.981774193548387,2.4626922876904773,7.697161886290322,2.986783802061933,8.527475433064517,3.064680054155112,1.7153876927419354,2.478696746002159,2.5457012395161294,2.3987983465007283
2022,8,2022-08,2022-8,70m,9,124,6.207096774193548,2.7971520003774195,7.504991378467742,3.2667273525702676,8.804926067741937,3.445349750361504,1.2978946042741932,2.3582347464227755,2.597829293548387,3.3015824004279457
2022,8,2022-08,2022-8,70m,10,124,6.480887096774193,3.1117768008359157,7.766859024516129,3.0600748128114517,8.989609841129031,3.8473813324214463,1.2859719277419353,1.9748853755857896,2.5087227443548388,3.3950878730378857
2022,8,2022-08,2022-8,70m,11,123,6.857317073170732,3.1518130214574644,8.109593104878048,3.0356410782338297,9.17726234796748,3.865652864734826,1.2522760317073174,2.114430633300348,2.3199452747967477,3.3571514424528663
2022,8,2022-08,2022-8,70m,12,124,7.374596774193548,2.983723155667599,8.27886776451613,3.2902133389033192,9.11365185080645,3.9294797787835964,0.9042709903225806,2.4574479797827093,1.739055076612903,3.2149884875005936
2022,8,2022-08,2022-8,70m,13,124,7.387096774193548,3.140828371879383,8.353835127419353,3.420739189344019,8.86136393629032,4.046077603902242,0.9667383532258065,2.5096267628916014,1.4742671620967742,3.0863372050023
2022,8,2022-08,2022-8,70m,14,124,7.411451612903226,3.1184538387529295,8.169862153225804,3.5443991590911925,8.680767943548387,4.057957753281126,0.7584105403225805,2.752188868329532,1.2693163306451611,3.142258553819905
2022,8,2022-08,2022-8,70m,15,124,7.396048387096775,3.205071037043859,8.038484252419353,3.6372422351218288,8.70810317096774,4.018184320898266,0.6424358653225807,2.5955858101297338,1.3120547838709677,2.7548498365324257
2022,8,2022-08,2022-8,70m,16,124,7.216088709677419,3.112983499061324,8.015161947580646,3.7994247359756956,8.80461063870968,4.046143303958831,0.7990732379032257,2.475475373890011,1.588521929032258,2.3381218708959017
2022,8,2022-08,2022-8,70m,17,124,7.257096774193547,3.310810195696075,8.183198712096775,3.9628644885255135,8.906126173387099,4.123267553686535,0.9261019379032259,2.5717287288145556,1.6490293991935485,2.3800288067636997
2022,8,2022-08,2022-8,70m,18,124,7.522177419354839,3.372445164547114,8.480707583064516,4.206739984037221,9.0698835766129,4.3393367632709605,0.9585301637096774,2.631176662535587,1.5477061572580642,2.747964357658805
2022,8,2022-08,2022-8,70m,19,124,7.410020161290324,3.1797064827002157,8.736205316935484,4.38207322582259,9.362685894354838,4.467046517985768,1.3261851556451614,2.9234508787969724,1.952665733064516,2.779081324316336
2022,8,2022-08,2022-8,70m,20,124,6.715100806451612,3.1605314605018457,8.872156975241936,4.13232477967804,9.578906924758064,4.1573383228552405,2.157056168790323,3.011473431963466,2.863806118306452,3.135950200158715
2022,8,2022-08,2022-8,70m,21,124,6.502016129032259,2.8159350013165243,9.084716297258066,4.011659307091495,9.41467341016129,3.872917052822943,2.582700168225807,3.116757828639238,2.9126572811290328,3.478564944163736
2022,8,2022-08,2022-8,70m,22,124,6.326774193548387,2.834561053914042,9.322717404032257,3.775458034434514,9.425194304838708,3.9840073414777297,2.9959432104838704,3.490645038500756,3.0984201112903227,3.835383868866024
2022,8,2022-08,2022-8,70m,23,124,6.700645161290323,2.8887031753677657,9.237173872580644,3.2078129493570104,9.117379685967741,4.171533527950342,2.5365287112903236,3.4200387795392198,2.4167345246774197,4.367789433894825
2022,9,2022-09,2022-9,10m,0,120,4.6466666666666665,1.9758868613584353,5.4527793725,1.0927589981721064,4.905491845833334,1.4849563938581045,0.8061127058333335,2.0443325655353455,0.25882517916666664,2.2397194595849275
2022,9,2022-09,2022-9,10m,1,120,4.386916666666667,2.009620526298988,5.425298648333334,1.240260367328615,5.057547213333334,1.4195210764101787,1.0383819816666666,1.957958115241559,0.6706305466666667,2.2553090856272253
2022,9,2022-09,2022-9,10m,2,120,4.434083333333334,2.05681367485136,5.34710305,1.3530154114790387,5.100591146666668,1.3467369965581844,0.9130197166666666,1.962378536125743,0.6665078133333335,2.29941165574339
2022,9,2022-09,2022-9,10m,3,120,4.4152499999999995,1.966404486408294,5.3817401474999995,1.1443084594295543,4.891994323333334,1.152012982257014,0.9664901475000001,2.1157676592797525,0.4767443233333334,2.0873425380653345
2022,9,2022-09,2022-9,10m,4,120,4.469083333333333,1.8782061458713442,5.225879864166667,1.2351108734363212,4.853695597500001,1.1387919087320864,0.7567965308333332,2.005224789972074,0.3846122641666668,1.8547302364235634
2022,9,2022-09,2022-9,10m,5,120,4.247833333333333,1.9261248589388544,5.1959422575,1.4204363219997524,4.8322773,1.2799557527571543,0.9481089241666666,1.968551401973688,0.5844439666666666,1.859053572301873
2022,9,2022-09,2022-9,10m,6,120,4.345916666666667,1.7881272772714536,5.417102263333334,1.34271790247834,4.943695220833334,1.271156047630775,1.0711855966666668,1.8758112337130743,0.5977785541666667,1.8011645184149732
2022,9,2022-09,2022-9,10m,7,120,4.303083333333333,1.6927501271763519,5.566558870833333,1.4054061258369923,5.061773624166666,1.1781149815182919,1.2634755375,1.8780239489152346,0.7586902908333334,1.8163761072895743
2022,9,2022-09,2022-9,10m,8,120,4.55125,1.8746806672515364,5.8104883875,1.5436083085738315,5.417734748333333,1.5934348761302082,1.2592383875000002,1.8207871992264542,0.8664847483333333,2.039327740336406
2022,9,2022-09,2022-9,10m,9,120,4.664416666666667,1.9862258162292512,5.704479515583333,2.0094585293411202,5.757983403333333,1.815684801233817,1.0400628489166666,2.118488796903739,1.0935667366666668,2.221997755031828
2022,9,2022-09,2022-9,10m,10,120,5.072166666666667,2.28117301087742,5.525792870499999,2.5989552458347775,5.7908277125000005,2.196267037231486,0.45362620383333335,2.507368610876051,0.7186610458333333,2.3127037037861027
2022,9,2022-09,2022-9,10m,11,120,5.377833333333333,2.2596751917526157,5.619583538333333,2.703051209855278,5.890487155,2.3657822493857883,0.24175020500000002,2.373779421468963,0.5126538216666667,2.1737247521576344
2022,9,2022-09,2022-9,10m,12,120,5.6851666666666665,2.2046707930109557,5.779728246083334,2.6690814139824073,5.963276410000001,2.3011261313452405,0.09456157941666671,2.122846632432046,0.2781097433333335,1.9755468661661264
2022,9,2022-09,2022-9,10m,13,120,5.8655,2.2509534461349188,5.764171114166667,2.590089329147642,5.848224323333333,2.455846041455309,-0.10132888583333326,1.9997691884449185,-0.017275676666666673,1.9205583322101183
