datetime,actual_power,predicted_power,fused_wind,error,abs_error,original_gfs_10m,original_gfs_70m
2022-08-26 02:00:00,83.1893,115.81493520147497,13.588744250000001,32.625635201474964,32.625635201474964,11.5049095,15.672579
2022-08-26 02:15:00,82.6266,115.81493520147497,13.2323765,33.18833520147497,33.18833520147497,11.187607,15.277146
2022-08-26 02:30:00,80.4038,108.5850271234381,12.8336745,28.18122712343809,28.18122712343809,10.833373,14.833976
2022-08-26 02:45:00,71.5124,108.0668874540118,12.451647999999999,36.554487454011806,36.554487454011806,10.490131,14.413165
2022-08-26 03:00:00,69.4977,108.0668874540118,11.9619025,38.56918745401181,38.56918745401181,10.039638,13.884167
2022-08-26 03:15:00,65.9905,107.51602033058776,11.4162055,41.52552033058777,41.52552033058777,9.528648,13.303763
2022-08-26 03:30:00,61.272,99.32066015236154,10.9881835,38.04866015236154,38.04866015236154,9.143266,12.833101
2022-08-26 03:45:00,59.4498,94.3559508509669,10.710604499999999,34.9061508509669,34.9061508509669,8.916338,12.504871
2022-08-26 04:00:00,59.4498,94.3559508509669,10.653479,34.9061508509669,34.9061508509669,8.887908,12.41905
2022-08-26 04:15:00,59.6686,94.3559508509669,10.776947,34.68735085096691,34.68735085096691,9.000538,12.553356
2022-08-26 04:30:00,60.2703,94.3559508509669,10.861268500000001,34.08565085096691,34.08565085096691,9.059537,12.663
2022-08-26 04:45:00,57.9658,94.3559508509669,10.943479499999999,36.390150850966904,36.390150850966904,9.107714,12.779245
2022-08-26 05:00:00,50.6046,94.3559508509669,11.079977,43.75135085096691,43.75135085096691,9.214888,12.945066
2022-08-26 05:15:00,43.3493,94.3559508509669,11.1584285,51.006650850966906,51.006650850966906,9.273281,13.043576
2022-08-26 05:30:00,54.9956,94.3559508509669,11.0474195,39.3603508509669,39.3603508509669,9.144948,12.949891
2022-08-26 05:45:00,54.9956,94.3559508509669,10.937055749999999,39.3603508509669,39.3603508509669,9.008674,12.8654375
2022-08-26 06:00:00,51.8805,82.75842297290922,10.92398,30.877922972909218,30.877922972909218,8.976364,12.871596
2022-08-26 06:15:00,45.6503,82.75842297290922,10.950282999999999,37.108122972909214,37.108122972909214,8.998764,12.901802
2022-08-26 06:30:00,59.0172,82.75842297290922,10.984213,23.741222972909213,23.741222972909213,9.024448,12.943978
2022-08-26 06:45:00,56.7894,82.75842297290922,11.010404,25.969022972909215,25.969022972909215,9.047697,12.973111
2022-08-26 07:00:00,53.7489,82.75842297290922,10.952784999999999,29.009522972909217,29.009522972909217,8.986714,12.918856
2022-08-26 07:15:00,52.0865,82.75842297290922,10.962736,30.671922972909215,30.671922972909215,9.046843,12.878629
2022-08-26 07:30:00,52.2826,82.75842297290922,11.202065000000001,30.475822972909214,30.475822972909214,9.474736,12.929394
2022-08-26 07:45:00,52.387,92.29841612824224,11.59954525,39.91141612824224,39.91141612824224,10.1037855,13.095305
2022-08-26 08:00:00,52.4701,90.47158573966175,10.7362925,38.001485739661746,38.001485739661746,9.216624,12.255961
2022-08-26 08:15:00,59.1728,85.50687643826711,11.115839000000001,26.33407643826711,26.33407643826711,9.85901,12.372668
2022-08-26 08:30:00,67.0341,85.50687643826711,10.9339005,18.47277643826712,18.47277643826712,9.960868,11.906933
2022-08-26 08:45:00,73.8603,85.50687643826711,11.1065435,11.646576438267118,11.646576438267118,10.179985,12.033102
2022-08-26 09:00:00,81.8701,84.93111296961703,11.1512825,3.061012969617039,3.061012969617039,10.245633,12.056932
2022-08-26 09:15:00,81.8701,82.98436448569868,11.29936975,1.1142644856986834,1.1142644856986834,10.3863125,12.212427
2022-08-26 09:30:00,88.2153,89.22503705224976,11.518409,1.0097370522497613,1.0097370522497613,10.58112,12.455698
2022-08-26 09:45:00,96.0525,95.20136734971469,11.8671065,-0.851132650285308,0.851132650285308,10.881792,12.852421
2022-08-26 10:00:00,104.2476,95.20136734971469,12.140023249999999,-9.046232650285319,9.046232650285319,11.1388035,13.141243
2022-08-26 10:15:00,104.2476,95.20136734971469,12.45687225,-9.046232650285319,9.046232650285319,11.412293,13.5014515
2022-08-26 10:30:00,94.6857,97.39251782966795,12.736981499999999,2.706817829667955,2.706817829667955,11.661952,13.812011
2022-08-26 10:45:00,75.5617,108.47106807352489,13.1115535,32.90936807352489,32.90936807352489,11.992892,14.230215
2022-08-26 11:00:00,93.5036,109.44188863945301,13.539714,15.938288639453006,15.938288639453006,12.382159,14.697269
2022-08-26 11:15:00,98.2462,116.6266920186774,13.831713,18.3804920186774,18.3804920186774,12.658662,15.004764
2022-08-26 11:30:00,100.7433,116.6266920186774,13.96439375,15.883392018677398,15.883392018677398,12.7864065,15.142381
2022-08-26 11:45:00,97.2893,116.6266920186774,14.0572305,19.337392018677406,19.337392018677406,12.881287,15.233174
2022-08-26 12:00:00,98.1844,109.65942185374081,13.9670075,11.475021853740813,11.475021853740813,12.809959,15.124056
2022-08-26 12:15:00,101.541,112.40983998353863,13.975654500000001,10.868839983538635,10.868839983538635,12.824585,15.126724
2022-08-26 12:30:00,106.1124,112.40983998353863,14.032858000000001,6.297439983538638,6.297439983538638,12.878518,15.187198
2022-08-26 12:45:00,101.7755,112.40983998353863,14.0903605,10.634339983538638,10.634339983538638,12.932238,15.248483
2022-08-26 13:00:00,104.9787,112.40983998353863,14.1667515,7.431139983538628,7.431139983538628,13.000044,15.333459
2022-08-26 13:15:00,108.8702,112.40983998353863,14.3277335,3.5396399835386347,3.5396399835386347,13.143918,15.511549
2022-08-26 13:30:00,114.893,112.40983998353863,14.514257,-2.483160016461369,2.483160016461369,13.312608,15.715906
2022-08-26 13:45:00,113.8615,116.35360340342797,14.69754,2.4921034034279614,2.4921034034279614,13.476172,15.918908
2022-08-26 14:00:00,104.8316,112.10911768621362,14.798917,7.277517686213628,7.277517686213628,13.567534,16.0303
2022-08-26 14:15:00,94.8064,114.85953581601144,14.787699,20.053135816011448,20.053135816011448,13.557923,16.017475
2022-08-26 14:30:00,94.8064,114.85953581601144,14.7337135,20.053135816011448,20.053135816011448,13.50666,15.960767
2022-08-26 14:45:00,94.5507,114.85953581601144,14.757348499999999,20.308835816011438,20.308835816011438,13.524471,15.990226
2022-08-26 15:00:00,93.8147,114.85953581601144,14.848848,21.044835816011442,21.044835816011442,13.60452,16.093176
2022-08-26 15:15:00,92.1424,114.85953581601144,14.8168695,22.71713581601145,22.71713581601145,13.572935,16.060804
2022-08-26 15:30:00,92.1424,114.85953581601144,14.729551,22.71713581601145,22.71713581601145,13.488297,15.970805
2022-08-26 15:45:00,100.3262,116.35360340342797,14.852767499999999,16.027403403427968,16.027403403427968,13.594916,16.110619
2022-08-26 16:00:00,107.4871,116.05338234923305,14.968939500000001,8.566282349233049,8.566282349233049,13.697776,16.240103
2022-08-26 16:15:00,107.4871,116.05338234923305,14.931873500000002,8.566282349233049,8.566282349233049,13.650854,16.212893
2022-08-26 16:30:00,121.9189,116.05338234923305,14.895102,-5.865517650766947,5.865517650766947,13.601212,16.188992
2022-08-26 16:45:00,124.0998,116.05338234923305,14.972042,-8.046417650766955,8.046417650766955,13.656813,16.287271
2022-08-26 17:00:00,119.6456,114.56869591563822,14.9811025,-5.076904084361786,5.076904084361786,13.658877,16.303328
2022-08-26 17:15:00,119.6456,114.56869591563822,15.074161499999999,-5.076904084361786,5.076904084361786,13.722252,16.426071
2022-08-26 17:30:00,72.237,114.56869591563822,14.7375255,42.33169591563822,42.33169591563822,13.413831,16.06122
2022-08-26 17:45:00,39.9984,111.82024245028029,14.6940965,71.82184245028029,71.82184245028029,13.345024,16.043169
2022-08-26 18:00:00,37.4665,115.8540109309605,14.7247645,78.3875109309605,78.3875109309605,13.351137,16.098392
2022-08-26 18:15:00,37.4665,115.8540109309605,14.889586999999999,78.3875109309605,78.3875109309605,13.471424,16.30775
2022-08-26 18:30:00,40.9617,115.8540109309605,15.161600499999999,74.89231093096049,74.89231093096049,13.695016,16.628185
2022-08-26 18:45:00,45.2859,113.10555746560259,15.291501499999999,67.81965746560259,67.81965746560259,13.78793,16.795073
2022-08-26 19:00:00,41.974,113.10555746560259,15.3090135,71.13155746560258,71.13155746560258,13.765999,16.852028
2022-08-26 19:15:00,42.727,113.10555746560259,15.514449,70.3785574656026,70.3785574656026,13.912786,17.116112
2022-08-26 19:30:00,48.1815,113.10555746560259,15.579342,64.92405746560259,64.92405746560259,13.928896,17.229788
2022-08-26 19:45:00,62.1458,113.10555746560259,15.197419499999999,50.959757465602586,50.959757465602586,13.488715,16.906124
