datetime,actual_power,predicted_power,wind,wind_2,wind_3,hour,month,is_daytime,wind_lag_1h,wind_lag_24h,fused_corrected_wind_speed,corrected_wind_gfs_70m,original_gfs_wind_speed_70m,corrected_wind_ec_70m,original_ec_wind_speed_70m,error,abs_error
2022-09-01 08:30:00,27.0769,30.29070063219152,5.755845901214033,33.12976203852239,190.68980503762535,8,9,1,5.751051278375756,5.863046452589201,5.755845901214033,6.12348090327731,7.5587664,5.3882108991507565,5.0743213,3.2138006321915213,3.2138006321915213
2022-09-01 08:45:00,27.0769,30.29070063219152,5.800607054553069,33.647042201330834,195.17327035788443,8,9,1,5.755845901214033,5.844600046846274,5.800607054553069,6.088411786948713,7.261155,5.512802322157426,5.5331254,3.2138006321915213,3.2138006321915213
2022-09-01 09:00:00,9.4732,30.29070063219152,5.762723309788238,33.20897994517671,191.37416282435993,9,9,1,5.800607054553069,5.585044677404607,5.762723309788238,6.149569558875433,7.330468,5.375877060701043,5.9150257,20.817500632191518,20.817500632191518
2022-09-01 09:15:00,7.4805,30.29070063219152,5.769010161842308,33.281478247439814,192.00118621061404,9,9,1,5.762723309788238,5.689710899155321,5.769010161842308,6.149569558875433,7.507217,5.388450764809183,6.0049295,22.81020063219152,22.81020063219152
2022-09-01 09:30:00,11.0929,30.29070063219152,5.769010161842308,33.281478247439814,192.00118621061404,9,9,1,5.769010161842308,5.7180587351147025,5.769010161842308,6.149569558875433,7.6372924,5.388450764809183,6.032332,19.19780063219152,19.19780063219152
2022-09-01 09:45:00,11.0929,30.29070063219152,5.779888924487901,33.4071159794179,193.08941964852033,9,9,1,5.769010161842308,5.690278103221544,5.779888924487901,6.171327084166618,7.8477726,5.388450764809183,5.9561815,19.19780063219152,19.19780063219152
2022-09-01 10:00:00,27.1977,30.75835840710204,5.882651352395536,34.605586933841025,203.5726027768012,10,9,1,5.779888924487901,5.597968143365945,5.882651352395536,6.327396307582221,8.049465,5.4379063972088515,5.8268013,3.5606584071020393,3.5606584071020393
2022-09-01 10:15:00,44.6273,30.75835840710204,5.919806521468464,35.04410925162056,207.45434648679674,10,9,1,5.882651352395536,5.547098713015517,5.919806521468464,6.327396307582221,8.108123,5.512216735354707,5.6518044,-13.868941592897958,13.868941592897958
2022-09-01 10:30:00,70.4149,30.75835840710204,5.88879185321456,34.67786949048617,204.21075534241268,10,9,1,5.919806521468464,5.524216718880292,5.88879185321456,6.327396307582221,8.029637,5.450187398846899,5.5835805,-39.656541592897966,39.656541592897966
2022-09-01 10:45:00,70.4149,30.75835840710204,5.8752669672975735,34.51876193701803,202.80694176057082,10,9,1,5.88879185321456,5.610609478010604,5.8752669672975735,6.300346535748248,7.857249,5.450187398846899,5.667063,-39.656541592897966,39.656541592897966
