z0,d,u_star,u_star_std,r_squared,rmse,n_points,wind_profile,height_profile,slope,intercept,ln_z0_optimal,optimization_success,timestamp,confidence
0.018315636854361064,0.0,0.7792370108710901,0.013976651848247718,0.9916126933348646,0.13193088401440403,4,"[13.92, 15.81, 16.88, 17.79]","[10, 30, 50, 70]",1.9480925271777252,9.347764842166649,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.7792370108710901,0.013976651848247718,0.9916126933348646,0.13193088401440403,4,"[13.92, 15.81, 16.88, 17.79]","[10, 30, 50, 70]",1.9480925271777252,9.347764842166649,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.7792370108710901,0.013976651848247718,0.9916126933348646,0.13193088401440403,4,"[13.92, 15.81, 16.88, 17.79]","[10, 30, 50, 70]",1.9480925271777252,9.347764842166649,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,1.0131179398723311,0.036219906239601564,0.9911081606714695,0.17665745162129726,4,"[11.42, 14.54, 15.35, 16.46]","[10, 30, 50, 70]",2.532794849680828,5.663642634138393,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,1.0131179398723311,0.036219906239601564,0.9911081606714695,0.17665745162129726,4,"[11.42, 14.54, 15.35, 16.46]","[10, 30, 50, 70]",2.532794849680828,5.663642634138393,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,1.0131179398723311,0.036219906239601564,0.9911081606714695,0.17665745162129726,4,"[11.42, 14.54, 15.35, 16.46]","[10, 30, 50, 70]",2.532794849680828,5.663642634138393,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,1.0131179398723311,0.036219906239601564,0.9911081606714695,0.17665745162129726,4,"[11.42, 14.54, 15.35, 16.46]","[10, 30, 50, 70]",2.532794849680828,5.663642634138393,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6034155586940942,0.022688017791550556,0.9977410971328369,0.05285584617989732,4,"[12.45, 14.04, 14.79, 15.43]","[10, 30, 50, 70]",1.5085388967352356,8.948790771156723,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6034155586940942,0.022688017791550556,0.9977410971328369,0.05285584617989732,4,"[12.45, 14.04, 14.79, 15.43]","[10, 30, 50, 70]",1.5085388967352356,8.948790771156723,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6034155586940942,0.022688017791550556,0.9977410971328369,0.05285584617989732,4,"[12.45, 14.04, 14.79, 15.43]","[10, 30, 50, 70]",1.5085388967352356,8.948790771156723,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6034155586940942,0.022688017791550556,0.9977410971328369,0.05285584617989732,4,"[12.45, 14.04, 14.79, 15.43]","[10, 30, 50, 70]",1.5085388967352356,8.948790771156723,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6996430925130299,0.02275674672916085,0.9837546293077953,0.16551396677913502,4,"[9.1, 11.0, 11.62, 12.67]","[10, 30, 50, 70]",1.7491077312825747,5.034961104522338,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6996430925130299,0.02275674672916085,0.9837546293077953,0.16551396677913502,4,"[9.1, 11.0, 11.62, 12.67]","[10, 30, 50, 70]",1.7491077312825747,5.034961104522338,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6996430925130299,0.02275674672916085,0.9837546293077953,0.16551396677913502,4,"[9.1, 11.0, 11.62, 12.67]","[10, 30, 50, 70]",1.7491077312825747,5.034961104522338,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.6996430925130299,0.02275674672916085,0.9837546293077953,0.16551396677913502,4,"[9.1, 11.0, 11.62, 12.67]","[10, 30, 50, 70]",1.7491077312825747,5.034961104522338,-4.000000111073015,True,2022-07-21 04:00:00,0.85
0.018315636854361064,0.0,0.8528790779648626,0.03382802810195324,0.9977952828220854,0.0738039929657269,4,"[9.66, 11.83, 13.1, 13.79]","[10, 30, 50, 70]",2.1321976949121564,4.704642489674392,-4.000000111073015,True,2022-07-21 05:00:00,0.85
0.018315636854361064,0.0,0.8528790779648626,0.03382802810195324,0.9977952828220854,0.0738039929657269,4,"[9.66, 11.83, 13.1, 13.79]","[10, 30, 50, 70]",2.1321976949121564,4.704642489674392,-4.000000111073015,True,2022-07-21 05:00:00,0.85
0.018315636854361064,0.0,0.8554436846099457,0.03461524881100138,0.9954071616966055,0.10697155279190278,4,"[9.67, 11.78, 13.15, 13.79]","[10, 30, 50, 70]",2.138609211524864,4.6849196910735085,-4.000000111073015,True,2022-07-21 05:00:00,0.85
0.018315636854361064,0.0,0.8554436846099457,0.03461524881100138,0.9954071616966055,0.10697155279190278,4,"[9.67, 11.78, 13.15, 13.79]","[10, 30, 50, 70]",2.138609211524864,4.6849196910735085,-4.000000111073015,True,2022-07-21 05:00:00,0.85
0.018315636854361064,0.0,0.6147041771638759,0.01404136827527455,0.9831920834888508,0.14795873076091398,4,"[10.7, 12.72, 13.31, 13.64]","[10, 30, 50, 70]",1.5367604429096897,7.2659727704051695,-4.000000111073015,True,2022-07-21 20:00:00,0.85
0.018315636854361064,0.0,0.6397500541735149,0.020695515560614237,0.9948625895599571,0.08463258215340673,4,"[8.32, 10.28, 10.91, 11.44]","[10, 30, 50, 70]",1.5993751354337873,4.693945538710663,-4.000000111073015,True,2022-07-21 20:00:00,0.85
