obs_temperature_10m,wind_shear_alpha,wind_shear_linear,shear_category,hour,is_daytime,season,predicted_shear_category
28.43,0.09854002241411874,0.039666666666666676,weak,12,True,summer,weak
28.87,0.05185158266601281,0.02066666666666667,weak,13,True,summer,weak
29.17,0.039677448555090186,0.015999999999999983,weak,13,True,summer,weak
29.62,0.03814898566230785,0.014500000000000016,weak,13,True,summer,weak
29.68,0.05630383425705227,0.022000000000000006,weak,13,True,summer,weak
29.82,0.0930616710904966,0.03583333333333334,weak,14,True,summer,weak
29.95,0.06221390847131984,0.024666666666666674,weak,14,True,summer,weak
29.99,0.09730468378657744,0.0345,weak,14,True,summer,weak
30.15,0.060875049679186964,0.024166666666666684,weak,14,True,summer,weak
30.15,0.05494071897233147,0.02183333333333334,weak,15,True,summer,weak
29.8,0.1321439054759958,0.05483333333333332,moderate,15,True,summer,weak
29.74,0.1695140348024976,0.06916666666666667,moderate,15,True,summer,weak
29.48,0.14008605313295522,0.06016666666666669,moderate,15,True,summer,weak
29.5,0.09685213837671296,0.043000000000000003,weak,16,True,summer,weak
29.7,0.09171440293099141,0.04233333333333332,weak,16,True,summer,weak
29.79,0.12553849478578652,0.05999999999999999,moderate,16,True,summer,weak
29.46,0.07468959088692312,0.04033333333333333,weak,16,True,summer,weak
28.88,0.10578000756881972,0.06483333333333334,moderate,17,True,summer,weak
28.71,0.03951992304171211,0.025166666666666632,weak,17,True,summer,weak
28.43,0.08441746915837353,0.05266666666666667,weak,17,True,summer,weak
27.71,0.1257274582697217,0.08583333333333337,moderate,17,True,summer,weak
26.49,0.07611136368306166,0.05550000000000003,weak,18,False,summer,weak
26.12,0.09780118566049215,0.06750000000000002,weak,18,False,summer,weak
25.07,0.11182713784728843,0.08216666666666667,moderate,18,False,summer,weak
24.2,0.07316356396152282,0.05350000000000001,weak,18,False,summer,weak
23.34,0.0665921955925965,0.04900000000000002,weak,19,False,summer,weak
22.74,0.10528954793569438,0.07833333333333332,moderate,19,False,summer,weak
22.63,0.03189534765002811,0.021333333333333353,weak,19,False,summer,weak
22.14,0.0847915682112815,0.05483333333333332,weak,19,False,summer,weak
21.3,0.07217991596407965,0.04566666666666664,weak,20,False,summer,weak
20.91,0.01781589399834696,0.01150000000000002,weak,20,False,summer,weak
20.94,0.0282053075647973,0.016333333333333342,weak,20,False,summer,weak
20.88,0.04897974341240537,0.026333333333333306,weak,20,False,summer,weak
20.61,0.058216249373153034,0.03166666666666664,weak,21,False,summer,weak
20.51,0.02669774123811464,0.013500000000000009,weak,21,False,summer,weak
20.58,-0.0014661874207252,-0.0006666666666666524,weak,21,False,summer,weak
20.65,0.050445823581061616,0.021333333333333322,weak,21,False,summer,weak
20.49,0.060875049679186964,0.024166666666666684,weak,22,False,summer,weak
20.42,0.036373818233801286,0.01366666666666667,weak,22,False,summer,weak
20.32,0.06294231273510417,0.020500000000000008,weak,22,False,summer,weak
20.33,0.02917735735621988,0.008499999999999997,weak,22,False,summer,weak
20.38,0.03448561932594627,0.009000000000000001,weak,23,False,summer,weak
20.43,0.06021976640590627,0.015333333333333332,weak,23,False,summer,weak
20.32,0.038647655154659,0.010166666666666673,weak,23,False,summer,weak
20.29,0.05296185886053341,0.01416666666666666,weak,23,False,summer,weak
20.31,0.0734418094145444,0.017999999999999985,weak,0,False,summer,weak
20.31,0.08073594343549731,0.019166666666666672,weak,0,False,summer,weak
20.25,0.055669516363958844,0.012833333333333327,weak,0,False,summer,weak
20.22,0.02606699323656224,0.005333333333333324,weak,0,False,summer,weak
20.26,0.02937361412483371,0.005333333333333324,weak,1,False,summer,weak
20.22,-0.0034089567284770585,-0.0006666666666666673,weak,1,False,summer,weak
20.25,0.0610001895535816,0.010166666666666673,weak,1,False,summer,weak
20.24,0.082686881773602,0.013500000000000009,weak,1,False,summer,weak
20.2,0.03511867089335934,0.006000000000000005,weak,2,False,summer,weak
20.17,-0.005525841869668052,-0.0010000000000000083,weak,2,False,summer,weak
20.19,0.03987143834349842,0.007166666666666662,weak,2,False,summer,weak
20.24,0.14706481350135292,0.02749999999999999,moderate,2,False,summer,weak
20.07,0.16583661907644534,0.03116666666666667,moderate,3,False,summer,weak
18.77,0.025259954742491344,0.005500000000000001,weak,3,False,summer,weak
18.31,0.03476082230765584,0.0063333333333333314,weak,3,False,summer,weak
18.3,0.05341772245521144,0.0051666666666666675,weak,3,False,summer,weak
18.22,0.11382297960967537,0.015000000000000006,moderate,4,False,summer,weak
18.02,0.17775304718238175,0.02183333333333334,moderate,4,False,summer,weak
17.87,0.16007559305691513,0.015166666666666662,moderate,4,False,summer,weak
17.69,0.20360634577846184,0.0205,moderate,4,False,summer,weak
17.5,0.22549937806161427,0.02166666666666667,moderate,5,False,summer,weak
17.35,0.4024714772148522,0.04100000000000001,strong,5,False,summer,weak
17.24,0.46430325632941816,0.04233333333333333,strong,5,False,summer,weak
16.84,0.18216645488353458,0.01616666666666667,moderate,5,False,summer,weak
16.67,0.04232006046209216,0.0033333333333333288,weak,6,True,summer,moderate
16.37,0.09527840913999601,0.009166666666666663,weak,6,True,summer,moderate
16.63,0.1915905677620785,0.03516666666666667,moderate,6,True,summer,moderate
17.87,0.3357237771790175,0.09633333333333335,strong,6,True,summer,moderate
18.37,-0.014372473616356492,-0.005166666666666675,weak,7,True,summer,moderate
18.39,0.08732585591302322,0.03300000000000001,weak,7,True,summer,moderate
19.46,0.06774912514315201,0.022499999999999996,weak,7,True,summer,moderate
19.78,0.032806576115451895,0.008833333333333353,weak,7,True,summer,moderate
19.82,0.12147980120201886,0.03133333333333333,moderate,8,True,summer,moderate
19.99,0.11142262639541724,0.032,moderate,8,True,summer,moderate
20.77,0.18011781532323387,0.06016666666666669,moderate,8,True,summer,weak
20.6,0.12404664770793478,0.04400000000000001,moderate,8,True,summer,weak
19.76,0.05640078706223932,0.014499999999999987,weak,9,True,summer,moderate
19.59,0.0646547854971101,0.014166666666666676,weak,9,True,summer,moderate
19.92,0.11124836792190872,0.02183333333333334,moderate,9,True,summer,moderate
20.38,0.12830967815311917,0.02250000000000001,moderate,9,True,summer,weak
20.63,0.05126156663270694,0.010000000000000009,weak,10,True,summer,weak
20.74,0.0421676078231438,0.008166666666666655,weak,10,True,summer,weak
21.27,0.06995809872859166,0.011666666666666669,weak,10,True,summer,weak
21.77,0.04867694559806529,0.007666666666666666,weak,10,True,summer,weak
22.27,-0.0552141022101204,-0.008166666666666655,weak,11,True,summer,weak
23.19,-0.058409335357904255,-0.00866666666666666,weak,11,True,summer,weak
24.29,0.07709726211726507,0.012166666666666675,weak,11,True,summer,weak
25.02,0.13850694201908992,0.026500000000000013,moderate,11,True,summer,weak
25.4,0.12600411956435506,0.028666666666666663,moderate,12,True,summer,weak
25.73,0.16978129279342924,0.0445,moderate,12,True,summer,weak
25.97,0.13334461857502775,0.04083333333333335,moderate,12,True,summer,weak
25.88,0.032097741951439746,0.010666666666666677,weak,12,True,summer,weak
25.5,0.10144500408049041,0.0375,moderate,13,True,summer,weak
25.38,0.12462835167670201,0.04583333333333333,moderate,13,True,summer,weak
25.43,0.09469357672654176,0.034666666666666665,weak,13,True,summer,weak
25.11,0.08140162673220346,0.03166666666666667,weak,13,True,summer,weak
25.16,0.009152128745424362,0.003833333333333311,weak,14,True,summer,weak
24.96,0.09504297136027837,0.03866666666666667,weak,14,True,summer,weak
24.92,0.09678742320705382,0.03433333333333334,weak,14,True,summer,weak
24.9,0.10136501271982591,0.03383333333333332,moderate,14,True,summer,weak
25.19,0.1148695830076181,0.04366666666666665,moderate,15,True,summer,weak
25.55,0.07790981594762118,0.030666666666666665,weak,15,True,summer,weak
25.69,0.07410304796481379,0.029833333333333347,weak,15,True,summer,weak
26.11,0.010596217514331643,0.004499999999999993,weak,15,True,summer,weak
26.19,0.09704648292939504,0.04499999999999999,weak,16,True,summer,weak
26.0,0.06048501688822728,0.027333333333333314,weak,16,True,summer,weak
26.0,0.025999599435594236,0.010499999999999983,weak,16,True,summer,weak
26.41,0.052951423757510614,0.0195,weak,16,True,summer,weak
26.28,0.06736046046452371,0.025,weak,17,True,summer,weak
26.54,0.13212704003754164,0.052333333333333315,moderate,17,True,summer,weak
26.38,0.057928807199309144,0.02233333333333333,weak,17,True,summer,weak
26.77,0.1173017428845796,0.04500000000000002,moderate,17,True,summer,weak
26.49,0.07363524345635869,0.027499999999999976,weak,18,False,summer,weak
26.67,0.08146232549417877,0.030833333333333327,weak,18,False,summer,weak
26.51,0.04109988179062843,0.01616666666666665,weak,18,False,summer,weak
26.53,0.0716940479382736,0.030166666666666675,weak,18,False,summer,weak
26.17,0.11413657940922761,0.047666666666666656,moderate,19,False,summer,weak
25.75,0.09985749133049777,0.04000000000000001,weak,19,False,summer,weak
25.47,0.1634346935265574,0.06683333333333333,moderate,19,False,summer,weak
25.36,0.15798783470393193,0.06466666666666668,moderate,19,False,summer,weak
25.23,0.04436066304991875,0.018166666666666664,weak,20,False,summer,weak
24.83,0.12092751921187299,0.047666666666666684,moderate,20,False,summer,weak
24.75,0.07821661284403375,0.030166666666666675,weak,20,False,summer,weak
24.42,0.10474674902840252,0.04333333333333333,moderate,20,False,summer,weak
24.07,0.0760223916765042,0.026333333333333334,weak,21,False,summer,weak
23.8,0.11703689134380026,0.03883333333333334,moderate,21,False,summer,weak
23.5,0.09161253352809207,0.030833333333333327,weak,21,False,summer,weak
23.2,0.08253715724116319,0.028166666666666687,weak,21,False,summer,weak
23.14,0.18952728304629482,0.05300000000000001,moderate,22,False,summer,weak
22.87,0.16058952710657823,0.05049999999999999,moderate,22,False,summer,weak
22.39,0.1361990159430278,0.04516666666666668,moderate,22,False,summer,weak
21.83,0.16277886755988819,0.05316666666666666,moderate,22,False,summer,weak
21.22,0.10968882190491405,0.03533333333333332,moderate,23,False,summer,weak
20.91,0.198353567672202,0.059666666666666666,moderate,23,False,summer,weak
20.9,0.14954494525408477,0.04233333333333335,moderate,23,False,summer,weak
20.64,0.20021864399235947,0.05383333333333332,moderate,23,False,summer,weak
20.37,0.10830425880721072,0.02666666666666666,moderate,0,False,summer,weak
20.2,0.1681352921920756,0.04083333333333332,moderate,0,False,summer,weak
19.97,0.1348881810423043,0.03316666666666666,moderate,0,False,summer,weak
19.71,0.17558152960804824,0.042833333333333355,moderate,0,False,summer,weak
19.56,0.17314406254497988,0.04233333333333335,moderate,1,False,summer,weak
19.43,0.14112678078263874,0.03449999999999999,moderate,1,False,summer,weak
19.29,0.2195463855900394,0.05116666666666667,moderate,1,False,summer,weak
18.95,0.11132279221177038,0.02233333333333333,moderate,1,False,summer,weak
18.73,0.20504163247015644,0.03799999999999999,moderate,2,False,summer,weak
19.03,0.20338886212015178,0.039166666666666676,moderate,2,False,summer,weak
19.43,0.1478393401624647,0.027166666666666665,moderate,2,False,summer,weak
19.18,0.08871882196685636,0.014666666666666665,weak,2,False,summer,weak
18.84,0.21293586228869202,0.03833333333333333,moderate,3,False,summer,weak
18.67,0.2579425795170834,0.05400000000000002,moderate,3,False,summer,weak
18.76,0.2317452501565747,0.05033333333333334,moderate,3,False,summer,weak
18.72,0.22300981579912355,0.04699999999999999,moderate,3,False,summer,weak
18.48,0.06937379128375548,0.012333333333333337,weak,4,False,summer,weak
18.09,0.06933481382214401,0.008666666666666666,weak,4,False,summer,weak
17.82,0.10028511317694666,0.010666666666666661,moderate,4,False,summer,weak
17.26,-0.4735779235272921,-0.07666666666666666,weak,4,False,summer,weak
15.69,0.00863715024280068,0.0015000000000000124,weak,5,False,summer,weak
15.1,-0.012196649646756022,-0.0018333333333333387,weak,5,False,summer,weak
15.02,0.02368614358820374,0.004166666666666667,weak,5,False,summer,weak
14.77,-0.006267130627659674,-0.0010000000000000083,weak,5,False,summer,moderate
14.43,-0.029429701256389575,-0.004999999999999997,weak,6,True,summer,moderate
14.11,0.0020433360613128664,0.000333333333333341,weak,6,True,summer,moderate
14.09,0.04232477324499418,0.006166666666666668,weak,6,True,summer,moderate
14.01,0.010819312087998063,0.0014999999999999976,weak,6,True,summer,moderate
14.5,0.10351760224646633,0.01766666666666666,moderate,7,True,summer,moderate
15.2,0.09089610939557535,0.015833333333333335,weak,7,True,summer,moderate
15.52,0.1444472595802464,0.030833333333333327,moderate,7,True,summer,moderate
15.93,0.13273765126611492,0.033499999999999995,moderate,7,True,summer,moderate
16.38,-0.025939286782981755,-0.0063333333333333314,weak,8,True,summer,moderate
16.82,-0.03332561206508289,-0.008999999999999985,weak,8,True,summer,moderate
17.02,-0.0018858675929841078,-0.0004999999999999894,weak,8,True,summer,moderate
17.06,0.05705161107442637,0.014833333333333342,weak,8,True,summer,moderate
17.33,-0.05972816657714358,-0.014666666666666665,weak,9,True,summer,moderate
17.74,-0.051078514355569385,-0.010833333333333339,weak,9,True,summer,moderate
17.66,-0.07568884931536211,-0.017666666666666674,weak,9,True,summer,moderate
17.99,-0.07506955485459003,-0.018166666666666664,weak,9,True,summer,moderate
18.19,-0.1599888030081763,-0.03816666666666668,weak,10,True,summer,moderate
18.12,-0.008494380873256204,-0.002166666666666665,weak,10,True,summer,moderate
18.14,-0.03321090836469676,-0.007999999999999991,weak,10,True,summer,moderate
18.34,-0.01856423291933991,-0.0045000000000000075,weak,10,True,summer,moderate
18.54,-0.05877398700995959,-0.013166666666666667,weak,11,True,summer,moderate
18.74,-0.1053928852124601,-0.02416666666666667,weak,11,True,summer,moderate
19.46,-0.10576869915685705,-0.024833333333333336,weak,11,True,summer,moderate
19.66,-0.05160053795223616,-0.01283333333333334,weak,11,True,summer,moderate
20.23,-0.08077741081658972,-0.017333333333333333,weak,12,True,summer,weak
20.26,-0.07066760918558661,-0.016166666666666663,weak,12,True,summer,weak
20.09,0.00159101781067898,0.0003333333333333262,weak,12,True,summer,weak
20.49,0.01814411310269666,0.0038333333333333258,weak,12,True,summer,weak
20.69,0.049996048368392415,0.010166666666666673,weak,13,True,summer,weak
21.02,0.007370779872013803,0.0014999999999999976,weak,13,True,summer,weak
21.59,-0.0450350885804078,-0.008166666666666671,weak,13,True,summer,weak
22.17,0.032487662405049016,0.0056666666666666645,weak,13,True,summer,weak
22.45,0.0201950678110436,0.003333333333333336,weak,14,True,summer,weak
22.92,-0.028077059680870636,-0.00433333333333333,weak,14,True,summer,weak
23.21,-0.013648766406428703,-0.002166666666666665,weak,14,True,summer,weak
23.35,-0.04890068820997741,-0.009833333333333331,weak,14,True,summer,weak
23.36,0.030834340609793023,0.0058333333333333275,weak,15,True,summer,weak
23.72,0.016649484341802166,0.003166666666666673,weak,15,True,summer,weak
24.44,-0.22261544621334192,-0.030000000000000006,weak,15,True,summer,weak
24.93,0.07939296150325116,0.011666666666666655,weak,15,True,summer,weak
24.12,-0.08789296604079354,-0.012000000000000004,weak,16,True,summer,weak
24.6,0.14826884151832223,0.016666666666666666,moderate,16,True,summer,weak
25.16,0.17086918859177097,0.01183333333333333,moderate,16,True,summer,weak
25.5,-0.2196627706754354,-0.018666666666666668,weak,16,True,summer,weak
25.11,-0.03155354161345263,-0.0040000000000000036,weak,17,True,summer,weak
25.33,0.061008113297017094,0.007499999999999995,weak,17,True,summer,weak
25.42,-0.051803367781859545,-0.006999999999999998,weak,17,True,summer,weak
25.6,0.026224992987070976,0.0033333333333333288,weak,17,True,summer,weak
25.95,-0.001715855825684215,-0.0001666666666666631,weak,18,False,summer,weak
25.91,0.3442753463119408,0.0485,strong,18,False,summer,weak
25.4,0.21309239486176823,0.033999999999999996,moderate,18,False,summer,weak
25.28,0.23189547134676772,0.03516666666666666,moderate,18,False,summer,weak
25.33,0.11242845544556204,0.01683333333333333,moderate,19,False,summer,weak
25.31,0.15824058163683202,0.01616666666666667,moderate,19,False,summer,weak
25.65,-0.07274928104491986,-0.005500000000000001,weak,19,False,summer,weak
25.59,-0.025995802947358135,-0.0018333333333333313,weak,19,False,summer,weak
25.23,-0.3449122633781443,-0.029333333333333333,weak,20,False,summer,weak
25.09,-0.05014314098671327,-0.006166666666666668,weak,20,False,summer,weak
24.67,0.09030266523246736,0.012166666666666675,weak,20,False,summer,weak
24.53,-0.03091039260969954,-0.003833333333333333,weak,20,False,summer,weak
24.14,0.04854564651847862,0.0053333333333333306,weak,21,False,summer,weak
23.84,0.03336204712783495,0.00366666666666667,weak,21,False,summer,weak
23.65,0.00716745708306282,0.0008333333333333304,weak,21,False,summer,weak
23.37,-0.03545532229247358,-0.004166666666666667,weak,21,False,summer,weak
23.27,0.0013685716274086446,0.0001666666666666631,weak,22,False,summer,weak
23.06,-0.11147846989581843,-0.014333333333333339,weak,22,False,summer,weak
22.96,-0.0806413208632756,-0.011666666666666669,weak,22,False,summer,weak
22.72,-0.11874882663279206,-0.018500000000000006,weak,22,False,summer,weak
22.18,-0.22746368416634863,-0.0335,weak,23,False,summer,weak
21.52,0.026082678932718734,0.004833333333333334,weak,23,False,summer,weak
21.48,-0.0015984409228260248,-0.000333333333333341,weak,23,False,summer,weak
20.88,-0.03393300639042451,-0.0066666666666666576,weak,23,False,summer,weak
20.38,-0.04032643309846092,-0.00866666666666666,weak,0,False,summer,weak
19.95,0.03998114512981221,0.008333333333333333,weak,0,False,summer,weak
19.77,0.02038390950974163,0.003499999999999999,weak,0,False,summer,weak
19.43,0.05853742198946055,0.008666666666666675,weak,0,False,summer,weak
19.06,0.04884662636921331,0.0058333333333333345,weak,1,False,summer,weak
18.98,0.042081675514122945,0.005333333333333338,weak,1,False,summer,weak
18.8,-0.06995809872859156,-0.010499999999999999,weak,1,False,summer,weak
17.89,0.0025932687951056048,0.0005000000000000041,weak,1,False,summer,weak
17.74,0.0699420717098509,0.01416666666666666,weak,2,False,summer,weak
17.54,0.0840199955406701,0.016666666666666666,weak,2,False,summer,weak
17.42,0.12573857522423282,0.022499999999999996,moderate,2,False,summer,weak
17.43,0.029076751808006132,0.0046666666666666705,weak,2,False,summer,weak
17.17,0.09447102744623996,0.014833333333333329,weak,3,False,summer,weak
17.16,0.17619739740106868,0.02733333333333334,moderate,3,False,summer,weak
17.25,0.1913090605327894,0.03300000000000001,moderate,3,False,summer,weak
16.79,0.0201950678110436,0.003333333333333336,weak,3,False,summer,weak
16.66,0.051531989115343076,0.008666666666666675,weak,4,False,summer,weak
16.61,-0.24542727385745186,-0.026833333333333338,weak,4,False,summer,weak
16.55,-0.11548175329201828,-0.015999999999999993,weak,4,False,summer,weak
16.56,0.025616704734166315,0.0038333333333333405,weak,4,False,summer,weak
16.47,-0.05414459434777916,-0.00733333333333334,weak,5,False,summer,weak
16.17,0.010196730208040086,0.0016666666666666607,weak,5,False,summer,weak
16.07,0.019641817911661048,0.003499999999999999,weak,5,False,summer,weak
15.45,-0.0376957939677741,-0.005999999999999991,weak,5,False,summer,weak
14.98,0.060299139074589635,0.010333333333333321,weak,6,True,summer,moderate
14.76,0.022510095175595764,0.003999999999999989,weak,6,True,summer,moderate
14.43,-0.02441137069358751,-0.0045000000000000075,weak,6,True,summer,moderate
14.65,0.040568780823947215,0.007666666666666666,weak,6,True,summer,moderate
14.84,0.06947734560571467,0.012666666666666663,weak,7,True,summer,moderate
15.17,0.0710910439346954,0.012833333333333327,weak,7,True,summer,moderate
15.37,0.061967843811655494,0.010999999999999987,weak,7,True,summer,moderate
15.74,-0.013549893788026455,-0.002333333333333328,weak,7,True,summer,moderate
16.16,0.086909964591183,0.016,weak,8,True,summer,moderate
16.56,0.08889060204541983,0.019166666666666672,weak,8,True,summer,moderate
17.1,0.04256329649938989,0.010333333333333335,weak,8,True,summer,moderate
17.93,0.056883305356954364,0.015333333333333317,weak,8,True,summer,moderate
18.41,-0.019633747836638817,-0.0051666666666666606,weak,9,True,summer,moderate
18.49,-0.03821473252961392,-0.010833333333333339,weak,9,True,summer,moderate
18.6,-0.07502848808314273,-0.021666666666666678,weak,9,True,summer,moderate
18.49,0.0088554461571898,0.002499999999999976,weak,9,True,summer,moderate
18.79,-0.019067555725216786,-0.005500000000000001,weak,10,True,summer,moderate
19.36,-0.012996472609685934,-0.0038333333333333405,weak,10,True,summer,moderate
19.74,0.01356010974402137,0.004166666666666667,weak,10,True,summer,moderate
19.96,0.020429090364980595,0.006833333333333335,weak,10,True,summer,moderate
20.39,-0.024836055358193727,-0.007666666666666681,weak,11,True,summer,weak
20.05,0.02809584967704181,0.007333333333333325,weak,11,True,summer,weak
19.87,-0.01907470546598574,-0.0045000000000000075,weak,11,True,summer,moderate
20.26,0.08026848119249648,0.019666666666666662,weak,11,True,summer,weak
20.79,0.03064800620351562,0.005500000000000001,weak,12,True,summer,weak
20.9,-0.1864164415100608,-0.020333333333333328,weak,12,True,summer,weak
20.88,0.1291500681071593,0.010333333333333335,moderate,12,True,summer,weak
20.49,0.4425378593236357,0.08400000000000002,strong,12,True,summer,weak
20.23,0.12076923836289088,0.018499999999999992,moderate,13,True,summer,weak
19.9,0.04546389155252483,0.006166666666666668,weak,13,True,summer,moderate
20.32,0.7220804587300841,0.0405,strong,13,True,summer,weak
21.06,0.17223231496757968,0.021500000000000002,moderate,13,True,summer,weak
21.0,-0.07209726970009876,-0.014333333333333339,weak,14,True,summer,weak
20.23,0.0917905348638308,0.023499999999999986,weak,14,True,summer,weak
20.52,0.09022850359353471,0.023,weak,14,True,summer,weak
20.33,0.10444747264722713,0.025166666666666677,moderate,14,True,summer,weak
20.02,-0.010715189234360638,-0.002166666666666665,weak,15,True,summer,weak
19.74,-0.21666727807754219,-0.033999999999999996,weak,15,True,summer,moderate
18.03,-0.07177110137058348,-0.010666666666666677,weak,15,True,summer,moderate
19.77,-0.6021025298890587,-0.040833333333333326,weak,15,True,summer,moderate
20.06,-0.472931781352014,-0.025166666666666664,weak,16,True,summer,weak
20.6,0.045107740932950204,0.0033333333333333288,weak,16,True,summer,weak
21.05,0.21419111993431858,0.020166666666666666,moderate,16,True,summer,weak
21.33,0.19047402734852623,0.01966666666666667,moderate,16,True,summer,weak
21.6,0.25887206000859736,0.02783333333333333,moderate,17,True,summer,weak
21.84,0.023187316897634966,0.0024999999999999983,weak,17,True,summer,weak
22.23,0.17572841302659678,0.017666666666666667,moderate,17,True,summer,weak
22.14,0.019738551717569285,0.002166666666666672,weak,17,True,summer,weak
23.02,0.18113994926734767,0.01683333333333333,moderate,18,False,summer,weak
22.27,0.003201869188904188,0.00033333333333333365,weak,18,False,summer,weak
22.75,-0.14832210050080397,-0.014833333333333329,weak,18,False,summer,weak
22.45,0.055826750816595695,0.0058333333333333345,weak,18,False,summer,weak
22.72,0.1698327650863225,0.01716666666666667,moderate,19,False,summer,weak
22.49,-0.014041811893431646,-0.001666666666666668,weak,19,False,summer,weak
22.4,0.18443856574833264,0.02583333333333333,moderate,19,False,summer,weak
22.35,0.006529927024268514,0.0008333333333333304,weak,19,False,summer,weak
22.3,-0.01602485471995015,-0.002333333333333328,weak,20,False,summer,weak
22.12,0.07728218957323854,0.012333333333333337,weak,20,False,summer,weak
21.87,0.009167904354161375,0.0014999999999999976,weak,20,False,summer,weak
21.72,0.04471500240228017,0.006999999999999998,weak,20,False,summer,weak
21.48,0.006154544726810607,0.0009999999999999935,weak,21,False,summer,weak
21.22,0.05630383425705227,0.009166666666666663,weak,21,False,summer,weak
20.96,0.06282409710429428,0.011833333333333333,weak,21,False,summer,weak
20.52,-0.026751678119015406,-0.004666666666666656,weak,21,False,summer,weak
20.2,0.08433586710552268,0.013999999999999997,weak,22,False,summer,weak
19.79,0.08514382736038667,0.015166666666666669,weak,22,False,summer,weak
19.44,0.12550842226366404,0.024666666666666674,moderate,22,False,summer,weak
19.23,0.12142559537502175,0.022166666666666668,moderate,22,False,summer,weak
19.03,0.021166217991416558,0.0038333333333333405,weak,23,False,summer,weak
18.73,-0.018782428648032205,-0.0036666666666666627,weak,23,False,summer,weak
18.44,0.038447871774620515,0.00783333333333333,weak,23,False,summer,weak
18.08,0.13812977090556244,0.028833333333333325,moderate,23,False,summer,weak
18.1,0.23881264091079865,0.04900000000000001,moderate,0,False,summer,weak
18.6,0.27639427404865813,0.05983333333333334,moderate,0,False,summer,weak
18.48,0.2398129254217628,0.04816666666666666,moderate,0,False,summer,weak
18.17,0.19382258329266344,0.03283333333333333,moderate,0,False,summer,weak
18.09,0.15878271592979443,0.027333333333333328,moderate,1,False,summer,weak
18.11,0.17603653635492597,0.033499999999999995,moderate,1,False,summer,weak
17.81,0.14809020584592825,0.0285,moderate,1,False,summer,weak
17.35,0.16479104731724814,0.031000000000000007,moderate,1,False,summer,weak
17.28,0.19869691151950397,0.03516666666666667,moderate,2,False,summer,weak
17.23,0.2684364070924069,0.047333333333333345,moderate,2,False,summer,weak
17.04,0.2145594681373291,0.03799999999999999,moderate,2,False,summer,weak
16.63,0.24808065020757708,0.04033333333333334,moderate,2,False,summer,weak
16.72,0.29060412692849485,0.04916666666666667,moderate,3,False,summer,weak
16.3,0.24102129863138988,0.0375,moderate,3,False,summer,weak
15.96,0.0722038343157357,0.010333333333333335,weak,3,False,summer,weak
15.59,-0.21475175938087104,-0.02766666666666667,weak,3,False,summer,weak
15.5,-0.22468345038181764,-0.025500000000000005,weak,4,False,summer,weak
15.35,-0.18641156870368533,-0.019166666666666665,weak,4,False,summer,weak
15.42,-0.2404379639639233,-0.0175,weak,4,False,summer,weak
15.33,-0.25576532018491,-0.014833333333333336,weak,4,False,summer,weak
16.2,-0.003544140546473038,-0.00033333333333333365,weak,5,False,summer,weak
16.04,0.03820197951170629,0.0040000000000000036,weak,5,False,summer,weak
16.09,-0.05295991132795654,-0.005500000000000001,weak,6,True,summer,moderate
15.93,0.20836784694555735,0.022333333333333323,moderate,6,True,summer,moderate
15.79,0.25858544631328745,0.0315,moderate,6,True,summer,moderate
16.68,0.22153869451125038,0.02883333333333334,moderate,6,True,summer,moderate
16.92,0.2878171636758516,0.03966666666666666,moderate,7,True,summer,moderate
17.77,0.3562071871080222,0.049666666666666665,strong,7,True,summer,moderate
19.29,0.36019400572588367,0.05433333333333333,strong,7,True,summer,moderate
20.24,0.3874444418695697,0.06883333333333333,strong,7,True,summer,weak
21.43,0.3513514186119693,0.052166666666666674,strong,8,True,summer,weak
22.29,0.7595941215942533,0.08066666666666666,strong,8,True,summer,weak
22.77,0.6556677573858783,0.071,strong,8,True,summer,weak
23.25,0.693474603329374,0.07233333333333333,strong,8,True,summer,weak
23.93,0.6487234061151125,0.06883333333333333,strong,9,True,summer,weak
24.4,0.44898507569044177,0.043500000000000004,strong,9,True,summer,weak
24.88,0.33742029925940015,0.030166666666666665,strong,9,True,summer,weak
24.96,0.09697845246572143,0.009000000000000001,weak,9,True,summer,weak
25.65,-0.2599620720768862,-0.022166666666666668,weak,10,True,summer,weak
25.27,-0.2558383430400764,-0.02,weak,10,True,summer,weak
25.68,-0.31020000815776566,-0.025,weak,10,True,summer,weak
25.66,0.2566536019440954,0.02666666666666667,moderate,10,True,summer,weak
25.43,-0.042705229240915264,-0.006166666666666668,weak,11,True,summer,weak
25.81,0.10625820341334902,0.016500000000000004,moderate,11,True,summer,weak
25.47,0.08485753251027012,0.014333333333333339,weak,11,True,summer,weak
25.3,0.09050529667925139,0.013833333333333335,weak,11,True,summer,weak
25.57,-0.019815402896378537,-0.002666666666666669,weak,12,True,summer,weak
26.0,0.061692489936144145,0.008333333333333333,weak,12,True,summer,weak
25.94,-0.01245875181943137,-0.0020000000000000018,weak,12,True,summer,weak
25.95,-0.06772860133853774,-0.011833333333333333,weak,12,True,summer,weak
26.24,0.1291500681071592,0.021333333333333322,moderate,13,True,summer,weak
26.28,0.03749865835378653,0.006333333333333346,weak,13,True,summer,weak
26.75,0.06225589779564103,0.011333333333333329,weak,13,True,summer,weak
26.81,-0.0028470895114580974,-0.0004999999999999894,weak,13,True,summer,weak
27.03,0.10312433776018448,0.020999999999999998,moderate,14,True,summer,weak
27.23,0.14032485195516453,0.024333333333333332,moderate,14,True,summer,weak
