datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_gfs_wind_speed_10m,original_gfs_wind_speed_70m,fused_wind
2022-09-05 23:00:00,18.8732,24.48272135239014,5.609521352390139,5.609521352390139,29.722152837981497,3.9971049059999997,15.976847629569265,63.86113604256578,23,9,0,3.525154901,3.2159686900000004,3.5644836,4.673769,3.9971049059999997
2022-09-05 23:15:00,24.7006,28.549749773025248,3.849149773025246,3.849149773025246,15.583223773782512,4.19783938,17.62185546027878,73.97371879982629,23,9,0,3.9971049059999997,3.1266697050000003,3.570547,5.178989,4.19783938
2022-09-05 23:30:00,26.8489,30.033689370410404,3.184789370410403,3.184789370410403,11.861898883098425,4.366428077,19.06569415161392,83.24898225110171,23,9,0,4.19783938,3.0047686600000003,3.6449537,5.494888,4.366428077
2022-09-05 23:45:00,27.3859,30.305620367084373,2.9197203670843734,2.9197203670843734,10.66140008551201,4.430146569,19.626198622822468,86.94693649140947,23,9,0,4.366428077,2.8736312500000003,3.7375896,5.5133767,4.430146569
2022-09-06 00:00:00,27.3859,34.149755841459516,6.763855841459517,6.763855841459517,24.698314968614085,6.470824875,41.87157456291877,270.943626237152,0,9,0,4.430146569,2.695958009,4.9850955,8.794658,6.470824875
2022-09-06 00:15:00,41.5371,40.89557188920633,-0.6415281107936721,0.6415281107936721,-1.5444701499123075,6.45988661,41.73013501405729,269.57194041080083,0,9,0,6.470824875,2.534081305,4.972466,8.786365,6.45988661
2022-09-06 00:30:00,35.5783,40.89557188920633,5.3172718892063315,5.3172718892063315,14.945266883779734,6.66265071,44.39091448346351,295.76115790079746,0,9,0,6.45988661,2.368376972,5.126133,9.065922,6.66265071
2022-09-06 00:45:00,30.619,40.89557188920633,10.27657188920633,10.27657188920633,33.56272865165439,6.942332756000001,48.19598409503057,334.5925590905858,0,9,0,6.66265071,2.185609415,5.2824926,9.538493,6.942332756000001
2022-09-06 01:00:00,27.2474,42.54118973424922,15.293789734249223,15.293789734249223,56.12935446551336,7.068393952999999,49.962193074806954,353.1524634085839,1,9,0,6.942332756000001,1.9971688330000004,5.3628683,9.736011,7.068393952999999
2022-09-06 01:15:00,19.7207,43.013203162106976,23.292503162106975,23.292503162106975,118.111949120953,7.0777159439999995,50.0940629839518,354.55154828125586,1,9,0,7.068393952999999,1.837156731,5.3408394,9.794369,7.0777159439999995
2022-09-06 01:30:00,18.5628,41.36758531706408,22.804785317064084,22.804785317064084,122.85207675985777,6.927950634999999,47.996500000996896,332.5173826596839,1,9,0,7.0777159439999995,1.582191221,5.1924715,9.642418,6.927950634999999
2022-09-06 01:45:00,19.0721,40.89557188920633,21.82347188920633,21.82347188920633,114.42616113466117,6.708490954999999,45.0038508933168,301.90792665798443,1,9,0,6.927950634999999,1.876997443,5.0157995,9.356034,6.708490954999999
2022-09-06 02:00:00,26.2031,39.794364885396774,13.591264885396775,13.591264885396775,51.86891963244762,6.816163604,46.460086276494266,316.6795491165401,2,9,0,6.708490954999999,2.146513519,4.9809704,9.686594,6.816163604
