datetime,obs_wind_speed_10m,ec_wind_speed_10m,gfs_wind_speed_10m,obs_wind_speed_30m,ec_wind_speed_30m,gfs_wind_speed_30m,obs_wind_speed_50m,ec_wind_speed_50m,gfs_wind_speed_50m,obs_wind_speed_70m,ec_wind_speed_70m,gfs_wind_speed_70m,obs_wind_direction_10m,ec_wind_direction_10m,gfs_wind_direction_10m,obs_wind_direction_30m,ec_wind_direction_30m,gfs_wind_direction_30m,obs_wind_direction_50m,ec_wind_direction_50m,gfs_wind_direction_50m,obs_wind_direction_70m,ec_wind_direction_70m,gfs_wind_direction_70m,obs_temperature_10m,ec_temperature_10m,gfs_temperature_10m,obs_humidity_10m,ec_humidity_10m,gfs_humidity_10m,obs_density_10m,ec_density_10m,gfs_density_10m,power
2021-06-28 23:45:00,3.69,3.4671562,3.6305091,5.2,4.4239106,5.3542833,5.45,3.6316166,5.3570395,5.3,2.990091,5.5153537,0.03,245.99545,237.04634,252.5,247.79726089736403,239.52279121381332,237.09,257.2840165830736,249.37407818512645,245.26,271.39816,258.93494,24.15,19.96453000000003,21.34810000000005,16.42,,,0.98,0.9842649785069656,0.977267049509432,59.0761
2021-06-29 00:00:00,3.87,2.4964387,2.8015938,5.25,2.9617198,4.074341,5.25,2.426074,4.842896,4.94,1.9893129,5.72099,0.03,262.5444,325.04874,255.11,264.34434706668276,327.6594419511083,236.77,273.7163827687517,337.83465811783424,244.91,287.74728,345.06232,24.03,20.134500000000006,20.639150000000033,16.36,,,0.98,0.9831369668678688,0.9796050550681028,37.7027
2021-06-29 00:15:00,3.16,2.3386564,2.9149482,5.31,2.730282,4.0615788,5.3,2.1671107,3.6080382,5.14,1.6288913,3.6490507,143.61,258.43347,262.7046,252.32,259.20056549926795,265.80627820570294,236.16,263.9324278358024,285.3136311259188,244.31,271.88025,307.1328,23.72,19.99614000000003,19.98235,16.94,,,0.98,0.9836405260078288,0.982012237780218,34.1394
2021-06-29 00:30:00,6.33,2.058158,4.2384863,5.36,2.373859,5.854774,5.71,1.8893948,5.0209804,5.14,1.4050912,4.279318,311.14,252.21326,240.30054,243.0,252.1864745463401,241.6033992077651,239.78,252.59284901762376,248.20659384125935,248.0,253.27942,257.25842,22.75,19.896320000000006,19.84508,18.12,,,0.98,0.9839985302199242,0.982602250767851,30.9183
2021-06-29 11:45:00,1.23,4.7635903,6.7601542,3.48,5.078592,7.318477,3.51,5.22101,7.5252576,3.27,5.366824,7.7322664,358.99,273.97784,285.1069,258.43,274.37440046664915,285.04231294291026,301.17,275.8761238330189,284.7182326966512,310.94,277.29718,284.4115,25.46,21.379300000000004,21.89990000000001,12.33,,,0.97,0.9788162837869336,0.9759997032733028,21.4482
2021-07-01 00:00:00,1.69,3.991811,4.171626,4.64,5.2991595,5.8871474,4.18,4.5341763,5.067831,3.45,3.8953803,4.442541,0.04,253.03972,243.4115,231.3,254.6860501343863,245.47788698106365,240.4,262.82131876412586,255.12112527020665,248.6,273.92044,267.94672,24.17,21.618500000000044,21.41430000000003,17.86,,,0.97,0.9738750365319806,0.9735770774033794,41.3817
2021-07-01 04:00:00,1.57,3.243103,4.306085,0.85,4.011097,6.2804494,0.15,3.4344053,6.072835,0.0,2.8870685,6.0743313,335.07,239.8682,238.1284,284.5,240.76977546659415,240.62238058696107,283.91,245.25347935775943,251.00229161038487,293.26,251.48877,261.73853,22.66,19.849400000000006,19.358499999999996,26.2,,,0.98,0.9810931838404892,0.9813218179504496,63.0115
2021-07-01 07:00:00,4.82,3.311734,4.2712016,6.03,4.6453724,5.867425,6.17,3.940051,5.83667,5.83,3.4683487,6.108242,0.0,222.38368,240.75845,228.1,225.00759635527817,243.78805306093275,280.21,236.87934048067663,256.9563210056878,289.5,252.87328,269.59665,22.15,18.374259999999996,18.423630000000006,28.11,,,0.98,0.986530024829128,0.984563458469446,28.9667
2021-07-01 10:45:00,3.27,4.928739,7.2116218,4.31,5.236457,7.8563933,4.18,5.381213,8.105638,4.32,5.5259824,8.354924,0.01,290.53488,273.88458,261.82,290.109207497009,273.5764413170561,303.95,290.19847454620896,273.44267184911047,313.85,290.28308,273.3169,23.29,21.679040000000047,21.95137,28.09,,,0.98,0.9760331609287872,0.9725464780166015,81.7699
2021-07-01 11:00:00,5.71,4.6064873,7.474124,10.95,4.961084,8.138712,11.06,5.1821985,8.411759,11.39,5.403677,8.684883,0.01,281.06305,262.67145,273.1,281.24477878988927,262.67132404950695,301.39,281.7458184858379,262.85132432850315,311.13,282.2058,263.02002,22.65,21.82912000000005,22.056540000000044,31.93,,,0.98,0.9754210491538132,0.9720370993123404,89.011
2021-07-01 12:45:00,9.95,7.85864,8.150988,11.17,8.57522,8.864783,11.83,8.919094,9.125012,12.16,9.262967,9.385281,0.07,277.93295,284.52954,239.14,277.71289273964396,284.5787030211932,232.77,277.71879988359194,284.4565745911271,240.95,277.72427,284.34122,21.31,23.08730000000003,23.406120000000048,37.57,,,0.99,0.9701999415143135,0.9667342332253402,118.8967
2021-07-01 13:15:00,9.05,9.262347,8.178775,8.79,10.115169,8.888536,9.33,10.488711,9.150283,9.7,10.862288,9.412146,0.03,275.9259,289.00708,243.23,275.98389276888133,288.9807024154497,297.51,276.09292143041404,288.77068538781236,307.21,276.19446,288.57236,21.11,23.3818,23.624650000000035,39.66,,,0.99,0.9689595631616243,0.9658605550866636,123.7221
2021-07-01 13:45:00,10.1,8.716147,8.162636,12.66,9.52191,8.879322,13.36,9.901411,9.148029,13.69,10.281683,9.416847,0.04,272.24396,291.58368,277.83,272.522843164808,291.5661182082107,301.23,273.0471737874064,291.361002325461,311.33,273.53275,291.1676,20.93,23.78453000000002,23.914500000000036,39.98,,,0.99,0.9673734969317122,0.964768269772396,126.7111
2021-07-01 14:00:00,11.87,9.663595,8.429457,13.76,10.508353,9.176725,13.92,10.838514,9.452953,14.41,11.168894,9.729256,0.03,276.48654,292.60693,255.23,276.476072338931,292.58602493767063,298.97,276.74112008487,292.41990446941816,308.47,276.99048,292.2632,19.17,23.944200000000027,24.041,49.75,,,0.99,0.9667273497592164,0.9642077944082236,127.8457
2021-07-01 14:15:00,10.77,9.3835125,8.663581,11.78,10.293129,9.437422,11.98,10.65397,9.711339,12.31,11.014988,9.985358,287.2,286.45325,294.52658,290.65,286.83608340703023,294.53383332017705,298.42,287.07764651746004,294.3438548282574,308.13,287.30338,294.1643,18.54,24.27915999999999,24.154560000000007,53.69,,,1.0,0.9654669157095817,0.9637786857674978,128.3221
2021-07-01 15:45:00,7.54,10.24415,8.87035,8.51,11.2545185,9.6799965,9.12,11.668875,9.96916,9.24,12.083236,10.258559,0.03,288.46606,299.56317,253.65,288.4515866952529,299.4883956669237,233.93,288.4195961306163,299.20079229567045,241.99,288.3898,298.9294,22.1,24.89120000000003,24.528400000000037,36.06,,,0.98,0.9627437913062658,0.9620431321585168,132.2485
2021-07-01 22:30:00,7.76,3.9932742,4.6518426,7.13,5.647869,6.7496643,8.36,5.563456,7.9134283,9.24,5.876714,9.095994,0.04,253.69601,285.2569,235.25,256.6427655400572,286.20728409390154,245.89,272.04814917648986,289.44818287247165,254.26,286.83963,291.8525,23.51,19.94844000000001,22.99035000000004,25.7,,,0.98,0.9798664049533254,0.96714412742659,105.0253
2021-07-01 22:45:00,7.72,4.655583,3.9720998,6.97,6.7253017,6.034059,8.46,6.1712623,7.141273,9.44,5.9011807,8.313691,0.04,238.18742,282.26428,231.41,240.76329380091553,283.99622518558004,245.81,252.1553892315935,290.41334271663453,254.11,265.16455,295.06625,23.24,19.84893,22.505940000000013,25.67,,,0.98,0.9803370386085888,0.9687715600743816,100.3914
2021-07-01 23:00:00,7.54,4.883131,3.6189144,7.57,7.0312963,5.466946,9.33,6.507975,6.0605917,10.21,6.2066,6.8753405,95.75,239.33928,263.68964,249.98,241.5327250984829,266.5704929877866,247.39,251.3966953647257,278.7670759828091,255.74,262.58722,288.438,23.01,19.68170000000004,21.868980000000025,25.89,,,0.98,0.9810141924707066,0.9710128752254517,95.6109
2021-07-01 23:45:00,4.21,5.2858706,4.101201,5.25,7.4572854,5.91164,5.76,6.843563,5.8392777,6.42,6.413129,5.927986,358.99,239.27881,243.70428,264.41,241.19941874203948,245.99475851504764,286.34,249.8407476544444,255.4696919728322,295.67,259.9026,264.91827,22.39,19.40938,20.99562000000003,27.13,,,0.98,0.9823544100263608,0.9741607050750748,79.4062
2021-07-02 12:45:00,5.93,3.6432831,3.8450394,6.14,3.866074,4.0798726,6.11,3.9629633,4.1492705,5.81,4.0602245,4.2197113,335.65,294.08786,309.99295,257.96,294.2418436967769,309.8821598068061,301.88,294.8105164057567,308.9581918588814,311.87,295.352,308.06485,27.18,24.15297000000004,23.790180000000024,16.75,,,0.96,0.9662565896656354,0.9649752991920194,13.5155
2021-07-02 16:30:00,4.61,3.8653784,3.5258007,6.91,4.112982,3.733558,6.83,4.216122,3.7673194,6.68,4.3192644,3.802988,329.33,304.66583,324.5901,260.49,304.7047034805526,324.35843014160247,301.55,304.74503929410463,323.05763867376345,311.46,304.78345,321.7806,29.45,26.241199999999996,25.792350000000003,14.49,,,0.95,0.9573440211137596,0.9566196355860652,15.865
2021-07-02 18:00:00,6.55,3.5861242,2.978566,5.92,3.820577,3.1553655,6.01,3.9047868,3.1927843,6.32,3.9890215,3.2320702,129.02,308.35614,325.7176,262.45,308.2974986899442,325.38875979103284,304.19,308.1498723819562,323.9865973107901,313.89,308.00848,322.61774,29.91,26.590300000000017,26.249349999999996,14.36,,,0.95,0.9558023490234304,0.9547336611940864,14.1153
2021-07-02 19:00:00,6.14,3.4961684,2.8075323,5.53,3.7632046,2.98494,5.76,3.8721995,3.0255983,5.55,3.981201,3.0678613,323.02,305.78387,319.252,244.93,305.6954798798293,318.9615326287619,297.88,305.6203337614896,317.6239058429787,307.53,305.54932,316.32245,30.08,26.59392000000003,26.38158000000005,13.88,,,0.95,0.9556602257580412,0.9540888347385588,12.5018
2021-07-02 19:45:00,5.19,3.5388625,2.7450056,5.2,3.881696,2.9362288,4.99,4.0272384,2.9776316,5.4,4.172829,3.0205288,355.13,303.83142,321.26477,255.67,303.88889361542886,321.0158985648452,300.92,304.09489900014387,319.71394429242906,310.66,304.28653,318.44833,29.69,26.446370000000005,26.34374000000003,13.84,,,0.95,0.9561352186083312,0.9542561324357977,11.1183
2021-07-02 21:45:00,4.25,1.4896836,2.07711,4.26,1.8680388,2.7708447,4.79,2.346868,3.002646,5.04,2.8405826,3.234558,215.41,327.21924,324.91943,240.13,328.82794515572874,324.73943505130165,249.08,334.44964380889166,324.36372716614653,257.57,338.14325,324.04187,27.68,24.185570000000045,25.253400000000003,15.4,,,0.96,0.9631948933590436,0.9575749731838132,10.6995
2021-07-02 22:00:00,3.93,0.9267691,1.9546655,4.7,1.1535196,2.568318,4.69,1.6250436,2.8393226,5.19,2.153541,3.1109302,0.01,315.56403,318.82697,255.04,320.3105137648783,318.983039279617,239.75,334.91124198090876,319.9019201446384,247.96,342.6713,320.66052,27.18,23.87440000000004,25.05160000000001,15.91,,,0.96,0.964311296990151,0.958232093262968,10.6496
2021-07-02 22:15:00,3.76,0.5582968,1.7617195,5.14,0.5423181,2.2763479,5.4,0.5348236,2.574954,5.7,1.0851696,2.8787513,0.01,234.25406,312.46057,242.95,242.60604993663884,313.0944412826401,236.19,319.6223869044419,315.98642668321924,244.33,348.76453,318.2729,26.43,23.513200000000044,24.849570000000032,16.5,,,0.96,0.9655008804005826,0.9588245894881976,10.7853
2021-07-02 22:30:00,3.72,2.2863917,1.5224079,5.42,2.6917498,1.933064,5.5,1.8774583,2.2353675,5.4,1.0645944,2.5549614,239.34,194.27084,303.5295,243.39,194.177857780817,304.96601036179084,236.3,193.18460418703464,310.7518288151148,244.4,190.67256,315.12616,25.94,23.010030000000032,24.67400000000004,16.9,,,0.97,0.9671461452283872,0.9593801252953804,10.9148
2021-07-02 22:45:00,4.14,3.6908243,1.2974151,5.7,4.797362,1.6141883,5.6,4.0443707,1.873871,5.45,3.2918046,2.1789503,71.85,200.9703,289.6117,244.09,200.98785257434787,292.17401492169563,230.15,200.50102553054433,302.49509714442524,238.11,199.79153,310.12228,25.69,23.08270000000005,24.539019999999997,17.04,,,0.97,0.9669133751048636,0.9598607490661896,11.0308
2021-07-02 23:00:00,3.35,3.7087111,1.2183352,6.14,4.823558,1.4759649,5.91,4.0787854,1.6115594,5.76,3.3358872,1.8404331,116.1,204.77542,270.17206,243.56,204.64655588132695,273.678498357885,230.49,203.6254427991716,288.919765294641,238.43,202.14886,301.09042,25.42,23.155930000000016,24.44576000000001,17.52,,,0.97,0.9667268816700536,0.960254199227324,11.1403
2021-07-02 23:15:00,2.51,4.142322,1.3608633,6.14,5.5878644,1.6226519,5.81,4.7516017,1.5913429,5.7,3.9168265,1.6776223,215.35,206.25848,253.82663,241.11,206.10192082275395,257.0933832528012,229.09,205.25293859062353,272.69803078857564,237.05,204.04172,287.779,25.26,22.98647,24.37648000000002,18.05,,,0.97,0.9673590203205028,0.9605281484765976,11.4133
2021-07-02 23:30:00,3.48,4.1206927,1.633883,6.14,5.530973,1.9548272,5.76,4.721311,1.7855098,5.76,3.915421,1.71273,212.45,206.92633,243.58011,238.27,206.67827771437652,246.0060553293824,226.19,205.31602508306125,258.3231721462562,234.05,203.39151,272.41495,25.0,23.042070000000027,24.33440000000002,18.19,,,0.97,0.967193578254851,0.9607385305145364,11.6755
2021-07-03 13:45:00,3.19,8.866028,9.07568,2.95,9.665838,9.915628,3.01,9.992845,10.230315,2.81,10.319887,10.545173,71.85,288.26535,284.24225,240.98,288.2316974411458,284.2207582689851,248.37,288.11938677307324,283.98024444880076,256.87,288.0142,283.7541,30.43,27.774300000000043,26.86864000000003,17.4,,,0.95,0.9513842045153544,0.9531442617746004,115.9148
2021-07-03 14:45:00,4.31,9.225484,9.727871,10.95,10.084311,10.653747,11.32,10.448583,10.993907,12.21,10.812866,11.334288,358.27,286.80383,287.04523,243.69,286.76513831869914,287.0054861338817,302.62,286.70212146043735,286.7411489147329,312.28,286.64334,286.49268,31.34,28.29686000000004,27.340300000000017,15.99,,,0.95,0.9491902301218128,0.9512900153521904,129.8662
2021-07-03 17:45:00,4.87,10.252021,10.529268,10.5,11.371141,11.645488,10.45,11.84202,12.062268,10.88,12.313002,12.479104,307.27,286.3942,286.33398,259.7,286.580003709251,286.313904136895,296.85,286.75518990010374,286.18793673647366,306.41,286.917,286.07037,31.75,28.886830000000035,28.067620000000037,16.7,,,0.95,0.946649551329672,0.9484033469458591,137.393
2021-07-03 18:15:00,7.73,11.128596,10.484323,10.28,12.390899,11.626067,10.55,12.918735,12.050614,10.88,13.446571,12.475206,312.83,287.4137,286.95123,257.73,287.3475423109013,286.9279172981037,295.64,287.3398512786392,286.81590924122366,305.22,287.33276,286.71152,31.21,28.747150000000037,28.05452000000003,17.29,,,0.95,0.9470647569582126,0.9484380520355222,135.4606
2021-07-03 19:15:00,3.75,9.097003,10.261467,10.95,10.194226,11.469177,11.32,10.696051,11.9091,12.06,11.197896,12.349057,316.37,291.21353,292.95947,237.92,291.3626583271428,293.00056214201805,294.87,291.44163437629754,292.8995076887477,304.51,291.51352,292.80566,31.29,28.623430000000045,27.854150000000008,17.68,,,0.95,0.9475687243055512,0.9491743905964624,123.4418
2021-07-03 19:45:00,9.22,9.306678,10.419115,11.44,10.603274,11.733687,11.52,11.222042,12.2007675,12.26,11.840837,12.667966,331.38,295.38043,297.86603,225.84,295.39605667947137,297.8698962254112,295.11,295.49052201937405,297.6853996704673,304.74,295.5751,297.5145,30.96,28.28960000000001,27.574240000000035,18.25,,,0.95,0.948705082046538,0.9502385362468784,116.943
2021-07-03 20:00:00,8.53,9.343285,10.361432,10.73,10.914584,11.727239,11.11,11.703712,12.201927,11.44,12.492871,12.676731,359.0,292.5733,300.39047,310.58,292.4614898588405,300.4050705730284,299.73,292.3636972410299,300.2223450857324,309.52,292.27826,300.0533,30.45,28.136100000000003,27.39092,19.77,,,0.95,0.9492285945272824,0.9508940102269502,113.6631
2021-07-03 20:30:00,8.67,6.90501,9.79575,9.84,8.750253,11.2926855,9.79,9.520453,11.810842,10.52,10.290775,12.329007,0.07,330.287,306.6593,242.77,330.13490334960005,306.6816250203529,298.33,329.9125856482788,306.62413209733444,308.13,329.72357,306.57147,30.16,26.449240000000035,26.81807000000004,20.4,,,0.95,0.9550342439251176,0.952932871531424,107.6144
2021-07-03 20:45:00,9.54,5.8778343,8.803515,11.06,8.128364,10.365532,11.27,9.042374,10.971531,11.64,9.958925,11.577538,0.05,329.7691,309.46167,310.64,330.13823736450337,309.52720268127484,300.09,331.2014736200158,309.5700256358305,309.68,332.06927,309.60834,29.73,25.845660000000013,26.461870000000037,20.62,,,0.95,0.9569994867457132,0.9540700003906898,104.2838
2021-07-03 22:00:00,4.86,3.3002129,4.896323,5.2,4.667244,6.5225854,6.01,5.7702885,7.344036,6.37,6.971134,8.1691885,143.6,322.86652,324.706,272.7,325.66584106148173,325.10534560362987,302.72,334.759638046619,326.54475489208585,312.58,340.83386,327.69397,27.5,23.27105000000001,24.40606000000003,23.09,,,0.96,0.9661643245308024,0.9614719508568864,83.3683
2021-07-09 13:45:00,4.57,3.79117,5.3800073,8.24,3.9634848,5.7083406,8.36,3.9152596,5.7588263,8.68,3.8760953,5.809767,0.01,162.61436,189.88666,242.14,161.9017616656622,189.9562566099228,226.1,159.17734580391863,190.47029475478075,234.01,156.39146,190.97536,25.86,26.51052000000005,26.522899999999996,38.38,,,0.97,0.9602654524547026,0.958831618519625,56.3443
2021-07-09 14:00:00,6.57,1.9139367,3.9112637,8.02,1.9673147,4.1153226,8.36,1.9804955,4.1465216,8.11,2.0182035,4.178555,0.01,150.67732,188.4676,246.95,148.3303901724312,188.66545396656596,225.72,141.88855597361808,189.48380229876648,233.64,135.60982,190.28976,25.56,26.39464000000004,26.83324000000005,40.25,,,0.97,0.9604969748588146,0.9575639056287136,56.698
2021-07-09 14:15:00,7.5,2.2297843,2.8711615,7.3,2.423108,3.013376,7.8,2.6235435,3.0472698,8.21,2.824456,3.0823205,0.01,76.91879,194.74371,253.87,75.90662895077872,195.16696716373832,231.57,75.07238900266447,196.295770901626,239.57,74.3567,197.39932,25.66,26.677330000000044,27.081530000000047,39.88,,,0.97,0.9595576581928132,0.9564662900547136,57.6379
2021-07-09 14:30:00,6.85,3.2859168,2.4555292,8.07,3.4891503,2.586746,8.51,3.6036603,2.6335485,8.47,3.7195098,2.6812737,0.01,55.315292,205.97183,256.14,55.28273888469761,206.3604986612933,233.87,56.423270148943345,207.4525164648107,242.07,57.49315,208.50603,25.47,26.87398000000002,27.28730000000002,40.93,,,0.97,0.9588787272324204,0.9556174248689568,58.5795
2021-07-09 14:45:00,7.65,2.6904197,2.0879354,6.75,2.825172,2.1973724,7.34,2.8746994,2.2474873,7.09,2.9283612,2.2983136,0.01,31.903854,212.93518,231.14,31.650382566317035,213.23534431385565,239.31,33.861869278506106,214.27793822120253,247.35,35.99539,215.27475,25.26,26.873100000000026,27.46370000000002,40.5,,,0.97,0.95879674036349,0.9548108025100828,59.4985
2021-07-09 15:00:00,6.42,2.622011,1.9340522,5.7,2.7588909,2.0390384,5.6,2.7123203,2.0920825,5.7,2.6695967,2.146095,0.01,349.95892,207.57877,237.57,349.72021076666124,207.5243952819823,232.84,351.8420803795046,208.78909995312975,240.86,354.03497,209.9907,25.18,26.730520000000016,27.67730000000001,39.76,,,0.97,0.959194344876864,0.9540296285541384,60.4074
2021-07-09 15:30:00,3.23,3.3824046,1.6307756,2.95,3.565745,1.7677599,3.05,3.5620542,1.8652501,3.25,3.559575,1.9631896,0.01,322.87878,261.88174,249.81,323.0853126800991,263.95376323976836,228.25,324.1410229047082,264.8906186270939,236.15,325.19855,265.7342,24.96,26.474930000000032,28.22164000000004,42.19,,,0.97,0.9600110635052056,0.9519234550562712,61.9116
2021-07-09 17:00:00,4.43,4.467823,4.8514075,4.15,4.7541094,5.2173157,4.28,4.795933,5.341994,4.53,4.8391314,5.466705,0.01,320.22122,295.29977,253.42,320.4540526017013,295.44706577643876,294.97,321.43264524576995,295.300494448215,304.6,322.39404,295.1606,25.27,26.22400000000005,28.69270000000001,40.91,,,0.97,0.9605330090714972,0.9502901739923924,63.6483
2021-07-09 18:00:00,4.7,4.4692793,4.332651,4.64,4.773683,4.6511436,4.69,4.8707795,4.775526,4.48,4.9695363,4.900008,71.81,326.59866,296.21463,246.88,326.85713515936806,296.64069286260155,231.65,327.93592054452296,296.90877368966005,239.53,328.9722,297.16324,25.36,26.15786000000003,28.98504000000003,38.62,,,0.97,0.9607752241160978,0.9490754194266672,58.8611
2021-07-10 00:30:00,8.14,8.287784,7.327472,8.51,10.25191,8.847986,9.23,11.037339,9.443842,9.8,11.825305,10.043502,357.48,195.21877,217.49294,251.67,194.9755497362552,217.4030560879383,233.03,194.04283571402615,216.17804737475024,241.04,193.23422,215.09888,20.79,22.042770000000026,23.336600000000036,65.84,,,0.99,0.9753815457647416,0.9700758539375024,36.2051
2021-07-10 00:45:00,7.01,8.11236,6.632742,8.07,10.063014,8.130816,9.17,10.763862,8.774534,10.11,11.466983,9.43391,357.33,195.2597,229.46808,247.04,195.02286234555567,228.9527911619051,228.03,194.1338024067871,226.34644118231915,236.0,193.3536,224.10031,20.36,21.96240000000001,22.938530000000014,68.63,,,0.99,0.9757309920143852,0.9716007416987076,34.2294
2021-07-10 04:15:00,5.76,3.3922067,4.157891,6.69,4.8969674,5.7229905,7.24,5.364315,5.8914914,7.7,5.8648014,6.0690064,245.48,252.04906,287.25507,247.93,250.45254317996515,287.1405562439007,228.67,245.52974311832477,284.83337433177803,236.73,241.42087,282.65778,18.25,19.852680000000024,20.216450000000012,86.19,,,1.0,0.9841184365048882,0.9813929972610071,19.0984
2021-07-10 04:30:00,5.83,3.4470584,4.6969676,5.7,5.0819407,6.451016,6.47,5.845965,7.3814282,6.93,6.652384,8.312308,251.61,233.91077,282.51166,246.01,232.1027429666304,282.39349621293024,227.43,226.5269825314936,282.9114393746863,235.41,222.27031,283.31342,18.2,19.73020000000003,20.349930000000032,86.51,,,1.0,0.9843812531780378,0.9809290066944312,18.6772
2021-07-10 09:00:00,5.37,6.261999,4.410066,6.52,6.8027964,4.728812,6.57,7.01882,4.8273706,7.09,7.235715,4.925965,234.53,266.7563,262.5591,245.47,266.9303533604252,262.64205828742934,229.15,267.58893127658973,262.8013336246417,237.14,268.2081,262.95422,18.17,21.276299999999996,20.311730000000015,88.1,,,1.0,0.979346954022848,0.9814738489146992,23.6655
2021-07-10 09:15:00,4.86,5.984329,3.9519348,6.08,6.4697013,4.218066,6.42,6.6542163,4.297312,6.83,6.839348,4.376561,240.12,268.01392,266.4342,240.51,268.1852382793115,266.5979440289884,230.72,268.7522953113807,266.65591810780836,238.7,269.2887,266.7118,18.25,21.439230000000013,20.498370000000023,87.75,,,1.0,0.9787692147835504,0.9808367137314724,24.3247
2021-07-10 09:30:00,5.17,5.639663,3.6023524,6.19,6.071967,3.8226151,6.47,6.235021,3.8891847,6.63,6.398723,3.9557571,244.74,269.50702,273.1936,250.19,269.671993846174,273.24331372708684,230.87,270.2715663081587,273.19647649976935,238.96,270.8405,273.1512,18.35,21.611100000000025,20.662070000000032,87.53,,,1.0,0.9781227046388424,0.9802074765359262,25.002
2021-07-10 09:45:00,4.38,5.3188505,2.9256124,6.19,5.7090745,3.0865953,6.17,5.8640985,3.1349432,6.22,6.019958,3.1833034,254.34,270.27185,274.95316,241.92,270.439702483722,274.96511979573035,242.22,271.1418911316057,274.8494422761435,250.53,271.8078,274.73727,18.55,21.805040000000023,20.814720000000023,86.59,,,1.0,0.9773808884050266,0.9796499951538662,25.6731
2021-07-10 10:30:00,6.03,4.8375645,2.4338841,7.24,5.167594,2.568539,7.95,5.305971,2.5879261,7.86,5.4450583,2.6075737,253.1,273.41125,312.29102,234.42,273.57526174117845,312.49502648133034,241.28,274.2556163273635,311.91614162108203,249.67,274.9013,311.34595,18.84,22.468340000000016,21.21240000000001,83.45,,,0.99,0.9750980925487852,0.9781421109759152,27.5711
2021-07-10 10:45:00,6.73,4.701453,2.7173953,6.69,5.015913,2.8687732,7.08,5.146317,2.8925107,7.24,5.2775755,2.9165878,254.43,272.86902,325.46112,263.87,273.02883200825795,325.47882527240324,240.85,273.78611346322225,324.8521517111951,249.25,274.50586,324.23578,18.97,22.699540000000017,21.301230000000036,82.33,,,0.99,0.9743153593428824,0.9776232336369084,28.138
2021-07-10 11:00:00,7.84,4.595187,3.0339499,7.41,4.89337,3.2077904,7.7,5.0133443,3.2403948,7.86,5.1344385,3.2732875,256.49,272.8726,334.17752,259.21,273.0875758457977,334.25352533432283,238.28,273.964649251359,333.70807284475865,246.49,274.80054,333.17352,19.05,22.90415999999999,21.433340000000047,80.65,,,0.99,0.9734493574891724,0.9769272370763228,28.6452
2021-07-10 15:00:00,9.18,1.5638713,3.7976828,10.34,1.6326293,4.026915,10.86,1.6138638,4.0844183,11.13,1.6040612,4.1428876,355.91,280.23047,51.215256,250.89,281.4920742389335,51.18901330488052,239.69,285.7193944020953,52.08269578500358,248.02,290.02216,52.951363,19.81,26.02688000000001,24.84300000000002,73.96,,,0.99,0.9606832293909812,0.963496997791824,36.9294
2021-07-10 15:45:00,7.18,1.5495467,4.4817696,8.18,1.6290404,4.760225,8.36,1.651109,4.7913437,8.42,1.6796829,4.8244915,343.81,291.1051,19.195663,243.27,291.74965573707726,19.33881855550692,236.25,295.3985178855991,20.525768793171437,244.57,298.93723,21.696915,18.69,26.524949999999993,25.16860000000003,84.28,,,1.0,0.958839291694138,0.9620162836535692,38.7519
2021-07-10 16:00:00,7.17,1.6719441,4.478975,7.02,1.7624049,4.7555976,7.13,1.7957757,4.798542,7.34,1.8341701,4.8433776,350.97,289.93225,14.030029,229.27,290.83755869414966,14.212759983908654,236.87,293.92732398232675,15.360588129380176,245.11,296.8961,16.48761,19.12,26.661900000000006,25.25130000000002,84.69,,,0.99,0.9583036554206604,0.9616849972309752,39.2958
2021-07-10 16:15:00,6.14,2.008902,4.268858,7.35,2.134689,4.5299244,7.49,2.2029452,4.5873322,7.39,2.272792,4.646416,351.48,306.13834,10.508713,254.08,306.7861745491078,10.695010697425346,236.13,308.37466924099857,11.803915568924822,244.43,309.86664,12.88501,19.26,26.83240000000001,25.36007000000001,83.71,,,0.99,0.9576364593501584,0.9613059062629752,39.4251
2021-07-10 19:00:00,7.29,5.730059,1.799476,8.24,6.248609,1.8962854,8.61,6.482815,1.9262307,8.83,6.7188725,1.9604877,358.07,250.0293,0.18614197,250.12,250.26366631856,0.7329410677051555,232.49,251.2679563745834,3.4880054222247168,240.51,252.20195,6.152771,21.92,26.0958,26.633700000000037,68.16,,,0.98,0.9596747450824622,0.9566741984057632,28.5308
2021-07-10 21:15:00,3.83,6.262778,7.464425,4.59,7.3201036,8.476736,5.2,7.9439535,8.745143,5.4,8.568664,9.013595,358.19,3.9718933,107.01606,248.51,3.959926667622142,107.01150552614357,231.79,3.314958579182985,107.14561212582764,239.81,2.7639618,107.271736,22.2,22.192550000000043,25.20668000000001,66.35,,,0.98,0.9731340808019696,0.9617382695199626,28.2645
2021-07-10 21:30:00,3.79,6.4374967,8.484923,4.48,7.5466166,9.62204,4.99,8.24074,9.890956,5.09,8.935276,10.159874,357.66,4.6376038,100.23021,236.29,4.480210674852287,100.13898933139674,229.77,4.039557603095318,100.161941281962,237.73,3.6673737,100.18368,21.86,21.852300000000017,24.28432000000004,69.16,,,0.98,0.9743124498459268,0.964911146332712,29.5917
