datetime,power,gfs_wind_speed_70m
2021-05-07 06:00:00,16.7377,9.187172
2021-05-07 06:15:00,16.9463,9.031621
2021-05-07 06:30:00,17.1811,8.536606
2021-05-07 06:45:00,17.4346,7.648038
2021-05-07 07:00:00,17.7157,6.63121
2021-05-07 07:15:00,18.0506,6.1593027
2021-05-07 07:30:00,18.3815,6.1423965
2021-05-07 07:45:00,18.7341,6.1281114
2021-05-07 08:00:00,19.118,6.1323147
2021-05-07 08:15:00,19.5256,6.1821017
2021-05-07 08:30:00,19.9305,6.1252394
2021-05-07 08:45:00,20.3141,5.7239604
2021-05-07 09:00:00,20.6752,5.171593
2021-05-07 09:15:00,20.9752,5.1030736
2021-05-07 09:30:00,21.2593,5.2457223
2021-05-07 09:45:00,21.508,5.357198
2021-05-07 10:00:00,21.7298,5.437094
2021-05-07 10:15:00,21.9046,5.6878214
2021-05-07 10:30:00,22.2082,5.9335594
2021-05-07 10:45:00,22.6648,6.1419983
2021-05-07 11:00:00,23.2711,6.362573
2021-05-07 11:15:00,24.0363,6.5398464
2021-05-07 11:30:00,24.9394,6.7173357
2021-05-07 11:45:00,25.9802,6.8181424
2021-05-07 12:00:00,27.1704,6.850264
2021-05-07 12:15:00,28.5234,6.8720317
2021-05-07 12:30:00,29.9672,6.833202
2021-05-07 12:45:00,31.521,6.742515
2021-05-07 13:00:00,33.1792,6.651392
2021-05-07 13:15:00,34.9629,6.523651
2021-05-07 13:30:00,36.8223,6.3632364
2021-05-07 13:45:00,38.744,6.286433
2021-05-07 14:00:00,40.7439,6.3226347
2021-05-07 14:15:00,42.7739,6.4142966
2021-05-07 14:30:00,44.8299,6.4987574
2021-05-07 14:45:00,46.8542,6.580217
2021-05-07 15:00:00,48.837,6.706417
2021-05-07 15:15:00,50.7688,6.780844
2021-05-07 15:30:00,52.3699,6.844759
2021-05-07 15:45:00,53.6143,6.93984
2021-05-07 16:00:00,54.4821,7.0142007
2021-05-07 16:15:00,54.9198,7.0026608
2021-05-07 16:30:00,55.0996,6.9554896
2021-05-07 16:45:00,54.9797,6.9561825
2021-05-07 17:00:00,54.5615,6.9616246
2021-05-07 17:15:00,53.85,6.94374
2021-05-07 17:30:00,52.8728,6.9175715
2021-05-07 17:45:00,51.622,6.891042
2021-05-07 18:00:00,50.1125,6.8474936
2021-05-07 18:15:00,48.3991,6.7699194
2021-05-07 18:30:00,46.6947,6.646861
2021-05-07 18:45:00,45.019,6.48861
2021-05-07 19:00:00,43.3562,6.312619
2021-05-07 19:15:00,41.7087,6.109548
2021-05-07 19:30:00,40.2839,5.885908
2021-05-07 19:45:00,39.0821,5.589697
2021-05-07 20:00:00,38.0747,5.464084
2021-05-07 20:15:00,37.251,5.4020996
2021-05-07 20:30:00,36.6315,5.4128304
2021-05-07 20:45:00,36.1795,5.46587
2021-05-07 21:00:00,35.9047,5.4673033
2021-05-07 21:15:00,35.7895,5.3825345
2021-05-07 21:30:00,35.7032,5.256522
2021-05-07 21:45:00,35.6459,5.118093
2021-05-07 22:00:00,35.6029,5.073278
2021-05-07 22:15:00,35.5599,5.3745866
2021-05-07 22:30:00,35.36,5.4296393
2021-05-07 22:45:00,34.977,5.29709
2021-05-07 23:00:00,34.4297,5.217604
2021-05-07 23:15:00,33.6969,5.160559
2021-05-07 23:30:00,32.8018,5.1574125
2021-05-07 23:45:00,31.7686,5.2585177
2021-05-08 00:00:00,28.8125,6.4245896
2021-05-08 00:15:00,27.5417,7.829434
2021-05-08 00:30:00,26.316,8.668034
2021-05-08 00:45:00,25.1015,8.810672
2021-05-08 01:00:00,23.9213,9.407137
2021-05-08 01:15:00,22.7549,9.863087
2021-05-08 01:30:00,21.6815,9.776368
2021-05-08 01:45:00,20.6846,9.3590555
2021-05-08 02:00:00,19.7408,8.535893
2021-05-08 02:15:00,18.8469,7.845287
2021-05-08 02:30:00,17.9917,7.344109
2021-05-08 02:45:00,17.1729,7.0874553
2021-05-08 03:00:00,16.4046,7.014028
2021-05-08 03:15:00,15.6681,6.904442
2021-05-08 03:30:00,15.0286,6.7930865
2021-05-08 03:45:00,14.479,6.4451923
2021-05-08 04:00:00,14.0134,5.616157
2021-05-08 04:15:00,13.6411,4.963161
2021-05-08 04:30:00,13.2956,4.5580907
2021-05-08 04:45:00,12.9827,4.4852676
2021-05-08 05:00:00,12.7209,4.678054
2021-05-08 05:15:00,12.502,5.010145
2021-05-08 05:30:00,12.3377,5.3804746
2021-05-08 05:45:00,12.2332,5.5664763
2021-05-08 06:00:00,12.1877,5.581569
2021-05-08 06:15:00,12.2137,5.497533
2021-05-08 06:30:00,12.2462,5.407536
2021-05-08 06:45:00,12.2919,5.313456
2021-05-08 07:00:00,12.3442,5.2339926
2021-05-08 07:15:00,12.4098,5.4141803
2021-05-08 07:30:00,12.4427,5.801541
2021-05-08 07:45:00,12.4493,6.0455847
2021-05-08 08:00:00,12.423,6.1216793
2021-05-08 08:15:00,12.3508,6.13779
2021-05-08 08:30:00,12.2658,6.03148
2021-05-08 08:45:00,12.1487,5.8076825
2021-05-08 09:00:00,12.0,5.6210012
2021-05-08 09:15:00,11.8014,5.696136
2021-05-08 09:30:00,11.6426,5.4378285
2021-05-08 09:45:00,11.5102,5.072242
2021-05-08 10:00:00,11.4099,4.739841
2021-05-08 10:15:00,11.3287,4.620327
2021-05-08 10:30:00,11.3537,4.6145725
2021-05-08 10:45:00,11.4788,4.7331176
2021-05-08 11:00:00,11.7123,5.0364647
2021-05-08 11:15:00,12.0581,5.4354444
2021-05-08 11:30:00,12.4888,5.781479
2021-05-08 11:45:00,13.0165,6.0353737
2021-05-08 12:00:00,13.648,6.2755604
2021-05-08 12:15:00,14.4067,6.4565682
2021-05-08 12:30:00,15.2523,6.539355
2021-05-08 12:45:00,16.2007,6.5392003
2021-05-08 13:00:00,17.2789,6.4935575
2021-05-08 13:15:00,18.5271,6.454445
2021-05-08 13:30:00,19.8219,6.436065
2021-05-08 13:45:00,21.1833,6.3797607
2021-05-08 14:00:00,22.6248,6.295673
2021-05-08 14:15:00,24.1622,6.212155
2021-05-08 14:30:00,25.7472,6.1613903
2021-05-08 14:45:00,27.3788,6.1084967
2021-05-08 15:00:00,29.0551,6.0696974
2021-05-08 15:15:00,30.7617,5.985151
2021-05-08 15:30:00,32.4013,6.1125255
2021-05-08 15:45:00,33.9168,6.2751913
2021-05-08 16:00:00,35.2604,6.351907
2021-05-08 16:15:00,36.3976,6.369105
2021-05-08 16:30:00,37.3699,6.343132
2021-05-08 16:45:00,38.1806,6.2592754
2021-05-08 17:00:00,38.8053,6.1483583
2021-05-08 17:15:00,39.2521,6.0342155
2021-05-08 17:30:00,39.5314,5.933287
2021-05-08 17:45:00,39.6404,5.837862
2021-05-08 18:00:00,39.547,5.814256
2021-05-08 18:15:00,39.2985,5.7984753
2021-05-08 18:30:00,39.0051,5.7177954
2021-05-08 18:45:00,38.7593,5.5468907
2021-05-08 19:00:00,38.5758,5.343169
2021-05-08 19:15:00,38.4996,5.2077293
2021-05-08 19:30:00,38.5301,5.1585774
2021-05-08 19:45:00,38.6828,5.1282973
2021-05-08 20:00:00,38.9743,5.199763
2021-05-08 20:15:00,39.4226,5.264009
2021-05-08 20:30:00,40.0318,5.272965
2021-05-08 20:45:00,40.8396,5.502097
2021-05-08 21:00:00,41.855,6.4372272
2021-05-08 21:15:00,43.1392,7.1772685
2021-05-08 21:30:00,44.4537,7.3907433
2021-05-08 21:45:00,45.7638,7.4741673
2021-05-08 22:00:00,47.0141,7.4647584
2021-05-08 22:15:00,48.1813,7.352748
2021-05-08 22:30:00,49.0387,7.2160635
2021-05-08 22:45:00,49.5179,7.2666707
2021-05-08 23:00:00,49.4994,7.439976
2021-05-08 23:15:00,48.947,7.4880195
2021-05-08 23:30:00,47.9823,6.8902836
2021-05-08 23:45:00,46.6063,5.93714
2021-05-09 00:00:00,46.9845,6.057222
2021-05-09 00:15:00,45.8711,5.762731
2021-05-09 00:30:00,44.4092,5.6708627
2021-05-09 00:45:00,42.6284,5.372779
2021-05-09 01:00:00,40.5495,5.0099387
2021-05-09 01:15:00,38.2613,4.9978247
2021-05-09 01:30:00,35.9597,4.6045585
2021-05-09 01:45:00,33.6748,2.805111
2021-05-09 02:00:00,31.3825,4.150308
2021-05-09 02:15:00,29.1024,5.303298
2021-05-09 02:30:00,26.9166,4.350075
2021-05-09 02:45:00,24.8165,3.2991407
2021-05-09 03:00:00,22.7756,2.6497316
2021-05-09 03:15:00,20.7909,2.1456826
2021-05-09 03:30:00,19.0693,1.4688994
2021-05-09 03:45:00,17.5495,1.2719787
2021-05-09 04:00:00,16.2188,1.4089153
2021-05-09 04:15:00,15.0523,1.8228822
2021-05-09 04:30:00,14.0637,1.825283
2021-05-09 04:45:00,13.2338,1.5587324
2021-05-09 05:00:00,12.5422,1.3766581
2021-05-09 05:15:00,11.966,1.2457308
2021-05-09 05:30:00,11.5041,1.5327867
2021-05-09 05:45:00,11.1449,2.1195707
2021-05-09 06:00:00,10.8785,2.6360724
2021-05-09 06:15:00,10.6906,3.1976492
2021-05-09 06:30:00,10.6146,3.6995413
2021-05-09 06:45:00,10.6555,3.9354765
2021-05-09 07:00:00,10.8079,4.1215634
2021-05-09 07:15:00,11.0796,4.2182913
2021-05-09 07:30:00,11.3359,4.261777
2021-05-09 07:45:00,11.5766,4.388586
2021-05-09 08:00:00,11.801,4.4352984
2021-05-09 08:15:00,12.0213,4.295836
2021-05-09 08:30:00,12.2247,3.957686
2021-05-09 08:45:00,12.4235,3.676072
2021-05-09 09:00:00,12.63,3.6099584
2021-05-09 09:15:00,12.8509,3.607443
2021-05-09 09:30:00,12.9524,3.4627926
2021-05-09 09:45:00,12.9779,3.2906842
2021-05-09 10:00:00,12.9588,3.1236813
2021-05-09 10:15:00,12.927,3.003681
2021-05-09 10:30:00,12.8255,2.9147367
2021-05-09 10:45:00,12.674,2.6524644
2021-05-09 11:00:00,12.4796,2.322333
2021-05-09 11:15:00,12.2557,2.0926228
2021-05-09 11:30:00,12.009,1.9719381
2021-05-09 11:45:00,11.7402,1.8708616
2021-05-09 12:00:00,11.45,1.8735024
2021-05-09 12:15:00,11.1271,1.9701312
2021-05-09 12:30:00,10.8255,2.044386
2021-05-09 12:45:00,10.5563,2.0725663
2021-05-09 13:00:00,10.3127,2.1208336
2021-05-09 13:15:00,10.1055,2.2328074
2021-05-09 13:30:00,10.0483,2.453575
2021-05-09 13:45:00,10.1055,2.6878572
2021-05-09 14:00:00,10.2435,2.9371035
2021-05-09 14:15:00,10.4285,3.4249542
2021-05-09 14:30:00,10.6497,4.1449447
2021-05-09 14:45:00,10.8962,4.6454597
2021-05-09 15:00:00,11.1568,4.962241
2021-05-09 15:15:00,11.4139,5.2842107
2021-05-09 15:30:00,11.6552,5.5793524
2021-05-09 15:45:00,11.8926,6.0633664
2021-05-09 16:00:00,12.1505,6.6230097
2021-05-09 16:15:00,12.4547,6.4231935
2021-05-09 16:30:00,12.7497,5.8907585
2021-05-09 16:45:00,13.048,5.5607615
2021-05-09 17:00:00,13.3628,5.550183
2021-05-09 17:15:00,13.701,6.4169765
2021-05-09 17:30:00,14.0703,6.6920896
2021-05-09 17:45:00,14.4923,6.798897
2021-05-09 18:00:00,14.9833,6.7690024
2021-05-09 18:15:00,15.5405,6.621891
2021-05-09 18:30:00,16.0169,6.464105
2021-05-09 18:45:00,16.4077,6.3558025
2021-05-09 19:00:00,16.7159,6.28574
2021-05-09 19:15:00,16.9459,6.2677565
2021-05-09 19:30:00,17.1179,6.3001065
2021-05-09 19:45:00,17.2082,6.4628553
2021-05-09 20:00:00,17.2082,6.663552
2021-05-09 20:15:00,17.0804,6.8336787
2021-05-09 20:30:00,16.9161,7.055009
2021-05-09 20:45:00,16.6938,7.3152475
2021-05-09 21:00:00,16.4077,7.819556
2021-05-09 21:15:00,16.0456,8.427919
2021-05-09 21:30:00,15.6817,8.484653
2021-05-09 21:45:00,15.3161,8.212468
2021-05-09 22:00:00,14.9627,7.7756176
2021-05-09 22:15:00,14.6074,8.036866
2021-05-09 22:30:00,14.4788,7.839176
2021-05-09 22:45:00,14.5667,8.889408
2021-05-09 23:00:00,14.8802,9.314005
2021-05-09 23:15:00,15.4351,8.44525
2021-05-09 23:30:00,16.2115,7.628079
2021-05-09 23:45:00,17.2383,7.0920773
2021-05-10 00:00:00,19.5198,8.430187
2021-05-10 00:15:00,20.635,8.207385
2021-05-10 00:30:00,21.7466,8.348349
2021-05-10 00:45:00,22.8507,8.122915
2021-05-10 01:00:00,23.9527,8.144216
2021-05-10 01:15:00,25.0391,7.85041
2021-05-10 01:30:00,26.2105,7.9917817
2021-05-10 01:45:00,27.4407,8.492075
2021-05-10 02:00:00,28.7332,9.944057
2021-05-10 02:15:00,30.0318,10.607776
2021-05-10 02:30:00,31.1969,10.510034
2021-05-10 02:45:00,32.2237,10.115092
2021-05-10 03:00:00,33.0979,9.123638
2021-05-10 03:15:00,33.7806,8.614724
2021-05-10 03:30:00,34.1399,8.548174
2021-05-10 03:45:00,34.1801,8.6037445
2021-05-10 04:00:00,33.8734,8.639353
2021-05-10 04:15:00,33.2544,8.634536
2021-05-10 04:30:00,32.4403,8.708099
2021-05-10 04:45:00,31.4198,8.953999
2021-05-10 05:00:00,30.2353,9.354205
2021-05-10 05:15:00,28.8827,9.710232
2021-05-10 05:30:00,27.4737,9.917647
2021-05-10 05:45:00,26.0312,10.026545
2021-05-10 06:00:00,24.5856,10.068502
2021-05-10 06:15:00,23.1529,10.117999
2021-05-10 06:30:00,22.0001,10.0886135
2021-05-10 06:45:00,21.1232,10.031818
2021-05-10 07:00:00,20.5402,9.950021
2021-05-10 07:15:00,20.2493,9.839019
2021-05-10 07:30:00,20.3175,9.665337
2021-05-10 07:45:00,20.7475,9.459783
2021-05-10 08:00:00,21.549,9.237283
2021-05-10 08:15:00,22.7569,9.176722
2021-05-10 08:30:00,24.3664,9.230862
2021-05-10 08:45:00,26.4334,9.185159
2021-05-10 09:00:00,29.0097,9.103995
2021-05-10 09:15:00,32.1603,9.046685
2021-05-10 09:30:00,35.8479,8.9698515
2021-05-10 09:45:00,40.1473,8.860918
2021-05-10 10:00:00,45.1183,8.910708
2021-05-10 10:15:00,50.7739,9.097367
2021-05-10 10:30:00,56.6275,9.263247
2021-05-10 10:45:00,62.467,9.360704
2021-05-10 11:00:00,68.09,9.332907
2021-05-10 11:15:00,73.306,9.238645
2021-05-10 11:30:00,78.0282,9.062156
2021-05-10 11:45:00,82.1149,8.889576
2021-05-10 12:00:00,85.5443,8.701692
2021-05-10 12:15:00,88.2633,8.522031
2021-05-10 12:30:00,90.2882,8.365063
2021-05-10 12:45:00,91.595,8.237436
2021-05-10 13:00:00,92.1967,8.074213
2021-05-10 13:15:00,92.0872,7.874211
2021-05-10 13:30:00,91.3494,7.6415057
2021-05-10 13:45:00,90.0712,7.420058
2021-05-10 14:00:00,88.2633,7.248074
2021-05-10 14:15:00,86.1007,7.1184974
2021-05-10 14:30:00,83.4937,7.0075746
2021-05-10 14:45:00,80.5946,6.8931727
2021-05-10 15:00:00,77.4755,6.7972074
2021-05-10 15:15:00,74.2559,6.7459416
2021-05-10 15:30:00,71.0236,6.7247744
2021-05-10 15:45:00,67.8126,6.6921334
2021-05-10 16:00:00,64.6766,6.6395087
2021-05-10 16:15:00,61.5765,6.544104
2021-05-10 16:30:00,58.5834,6.4397187
2021-05-10 16:45:00,55.7584,6.3657684
2021-05-10 17:00:00,53.1533,6.300853
2021-05-10 17:15:00,50.7739,6.195835
2021-05-10 17:30:00,48.6778,6.096152
2021-05-10 17:45:00,46.8617,6.0423446
2021-05-10 18:00:00,45.2884,6.002725
2021-05-10 18:15:00,43.9416,5.925161
2021-05-10 18:30:00,42.8395,5.856646
2021-05-10 18:45:00,41.9842,5.8162103
2021-05-10 19:00:00,41.3325,5.7701483
2021-05-10 19:15:00,40.8455,5.6784616
2021-05-10 19:30:00,40.4408,5.5637465
2021-05-10 19:45:00,40.1165,5.4327326
2021-05-10 20:00:00,39.8862,5.2128177
2021-05-10 20:15:00,39.7486,5.0993533
2021-05-10 20:30:00,39.7028,5.0199633
2021-05-10 20:45:00,39.7333,4.9049425
2021-05-10 21:00:00,39.8403,4.6932473
2021-05-10 21:15:00,40.0242,4.441935
2021-05-10 21:30:00,40.0703,4.3434806
2021-05-10 21:45:00,40.0089,4.4803042
2021-05-10 22:00:00,39.8403,4.7519555
2021-05-10 22:15:00,39.5504,5.004066
2021-05-10 22:30:00,39.1417,5.0946183
2021-05-10 22:45:00,38.6025,4.998814
2021-05-10 23:00:00,37.9521,4.9509597
2021-05-10 23:15:00,37.1813,4.7504473
2021-05-10 23:30:00,36.2689,4.5052304
2021-05-10 23:45:00,35.2521,4.3610497
2021-05-11 00:00:00,31.8572,6.38615
2021-05-11 00:15:00,29.9842,5.769799
2021-05-11 00:30:00,28.0635,4.611382
2021-05-11 00:45:00,26.1154,4.110689
2021-05-11 01:00:00,24.1884,3.219664
2021-05-11 01:15:00,22.2929,3.2620897
2021-05-11 01:30:00,20.523,3.389314
2021-05-11 01:45:00,18.8671,3.0436664
2021-05-11 02:00:00,17.3139,2.6448166
2021-05-11 02:15:00,15.8666,2.504801
2021-05-11 02:30:00,14.5058,2.4355881
2021-05-11 02:45:00,13.221,2.9734757
2021-05-11 03:00:00,12.009,4.5233116
2021-05-11 03:15:00,10.8667,5.1479983
2021-05-11 03:30:00,9.8373,5.403618
2021-05-11 03:45:00,8.9202,4.726498
2021-05-11 04:00:00,8.111,4.5048084
2021-05-11 04:15:00,7.407,4.571673
2021-05-11 04:30:00,6.8272,4.834587
2021-05-11 04:45:00,6.3648,5.506511
2021-05-11 05:00:00,6.0046,6.551002
2021-05-11 05:15:00,5.7426,7.1487327
2021-05-11 05:30:00,5.5613,7.5041733
2021-05-11 05:45:00,5.4688,7.667874
2021-05-11 06:00:00,5.4639,7.7879667
2021-05-11 06:15:00,5.5467,7.840512
2021-05-11 06:30:00,5.6543,8.009585
2021-05-11 06:45:00,5.7918,8.220707
2021-05-11 07:00:00,5.955,8.263964
2021-05-11 07:15:00,6.1541,8.122543
2021-05-11 07:30:00,6.3447,7.8535395
2021-05-11 07:45:00,6.5418,7.47903
2021-05-11 08:00:00,6.7402,6.8927073
2021-05-11 08:15:00,6.9453,6.078545
2021-05-11 08:30:00,7.1571,4.8920875
2021-05-11 08:45:00,7.3809,4.0752206
2021-05-11 09:00:00,7.617,3.1661944
2021-05-11 09:15:00,7.8815,2.2632096
2021-05-11 09:30:00,8.1592,1.5355829
2021-05-11 09:45:00,8.4558,0.96929723
