datetime,actual_power,predicted_power,error,abs_error,relative_error,feature_wind_speed,feature_wind_speed_2,feature_wind_speed_3,feature_hour,feature_month,feature_is_daytime,feature_wind_lag_1h,feature_wind_lag_24h,original_gfs_wind_speed_70m
2022-07-14 23:45:00,116.3102,62.16723705572872,-54.142962944271275,54.142962944271275,-46.55048563205654,9.924555,98.49679194802499,977.5368290117312,23,7,0,9.281521,10.526586,9.924555
2022-07-15 00:00:00,111.2877,38.43625230403735,-72.85144769596265,72.85144769596265,-65.46226374470533,5.402774,29.189966895076,157.70679420157734,0,7,0,9.924555,9.4610815,5.402774
2022-07-15 00:15:00,108.7764,31.664939635644064,-77.11146036435593,77.11146036435593,-70.88988085399677,6.7494383,45.55491736550688,307.47010402008726,0,7,0,5.402774,7.646971,6.7494383
2022-07-15 00:30:00,108.7764,34.22486310315012,-74.55153689684988,74.55153689684988,-68.53649954401529,7.47618,55.893267392400006,417.8681278137131,0,7,0,6.7494383,7.463042,7.47618
2022-07-15 00:45:00,108.7764,38.805006222331485,-69.97139377766851,69.97139377766851,-64.32589584802948,8.167533,66.70859530608901,544.8446535461271,0,7,0,7.47618,8.132052,8.167533
2022-07-15 01:00:00,108.7764,40.42087255498651,-68.35552744501348,68.35552744501348,-62.84040236552178,8.294316,68.795677907856,570.6130920019766,1,7,0,8.167533,8.49209,8.294316
2022-07-15 01:15:00,108.7764,36.19931762872531,-72.57708237127468,72.57708237127468,-66.72134981908076,7.7420716,59.93967265952656,464.05723741061706,1,7,0,8.294316,7.0859904,7.7420716
2022-07-15 01:30:00,108.7764,35.504592194565234,-73.27180780543476,73.27180780543476,-67.3600227610941,6.9264946,47.976327443829156,332.30777296751444,1,7,0,7.7420716,6.0080924,6.9264946
2022-07-15 01:45:00,108.7764,33.6234118123424,-75.1529881876576,75.1529881876576,-69.08942397500621,6.735047,45.360858092209,305.5075112113579,1,7,0,6.9264946,5.765193,6.735047
2022-07-15 02:00:00,75.1319,31.989514509357722,-43.14238549064228,43.14238549064228,-57.4221941477589,7.5169735,56.50489059970224,424.7457652583609,2,7,0,6.735047,6.456869,7.5169735
2022-07-15 02:15:00,7.8428,36.129082812007454,28.286282812007453,28.286282812007453,360.66561401464895,8.984245,80.716658220025,725.1782330299684,2,7,0,7.5169735,6.900464,8.984245
2022-07-15 02:30:00,3.2501,37.21225049396227,33.96215049396227,33.96215049396227,1044.957090226964,9.122112,83.212927340544,759.0776430483044,2,7,0,8.984245,7.074714,9.122112
