datetime,power,ec_wind_speed_10m
2021-05-07 05:00:00,17.2462,6.308737
2021-05-07 05:15:00,16.9543,6.569481
2021-05-07 05:30:00,16.7537,6.886102
2021-05-07 05:45:00,16.6739,6.9388013
2021-05-07 06:00:00,16.7377,6.929325
2021-05-07 06:15:00,16.9463,7.021974
2021-05-07 06:30:00,17.1811,7.2757525
2021-05-07 06:45:00,17.4346,7.444532
2021-05-07 07:00:00,17.7157,7.465638
2021-05-07 07:15:00,18.0506,7.3713055
2021-05-07 07:30:00,18.3815,7.24349
2021-05-07 07:45:00,18.7341,7.232519
2021-05-07 08:00:00,19.118,6.93515
2021-05-07 08:15:00,19.5256,6.600266
2021-05-07 08:30:00,19.9305,6.2101192
2021-05-07 08:45:00,20.3141,5.7153025
2021-05-07 09:00:00,20.6752,5.835989
2021-05-07 09:15:00,20.9752,6.4222817
2021-05-07 09:30:00,21.2593,6.308888
2021-05-07 09:45:00,21.508,6.229167
2021-05-07 10:00:00,21.7298,6.3491364
2021-05-07 10:15:00,21.9046,6.5754676
2021-05-07 10:30:00,22.2082,6.7783628
2021-05-07 10:45:00,22.6648,6.843978
2021-05-07 11:00:00,23.2711,6.7487707
2021-05-07 11:15:00,24.0363,6.736668
2021-05-07 11:30:00,24.9394,6.714258
2021-05-07 11:45:00,25.9802,6.6510305
2021-05-07 12:00:00,27.1704,6.7753296
2021-05-07 12:15:00,28.5234,7.0177336
2021-05-07 12:30:00,29.9672,7.0807676
2021-05-07 12:45:00,31.521,6.9485207
2021-05-07 13:00:00,33.1792,6.806472
2021-05-07 13:15:00,34.9629,6.8361835
2021-05-07 13:30:00,36.8223,7.0431232
2021-05-07 13:45:00,38.744,7.214763
2021-05-07 14:00:00,40.7439,7.234744
2021-05-07 14:15:00,42.7739,7.162648
2021-05-07 14:30:00,44.8299,7.0788317
2021-05-07 14:45:00,46.8542,7.015859
2021-05-07 15:00:00,48.837,7.0552106
2021-05-07 15:15:00,50.7688,7.193777
2021-05-07 15:30:00,52.3699,7.3725944
2021-05-07 15:45:00,53.6143,7.577226
2021-05-07 16:00:00,54.4821,7.7462697
2021-05-07 16:15:00,54.9198,7.830765
2021-05-07 16:30:00,55.0996,7.8249183
2021-05-07 16:45:00,54.9797,7.8013525
2021-05-07 17:00:00,54.5615,7.719761
2021-05-07 17:15:00,53.85,7.64111
2021-05-07 17:30:00,52.8728,7.571193
2021-05-07 17:45:00,51.622,7.4786086
2021-05-07 18:00:00,50.1125,7.289584
2021-05-07 18:15:00,48.3991,7.070311
2021-05-07 18:30:00,46.6947,6.7879376
2021-05-07 18:45:00,45.019,6.494681
2021-05-07 19:00:00,43.3562,6.193636
2021-05-07 19:15:00,41.7087,5.6640425
2021-05-07 19:30:00,40.2839,4.6332064
2021-05-07 19:45:00,39.0821,3.9475608
2021-05-07 20:00:00,38.0747,4.1986675
2021-05-07 20:15:00,37.251,4.3949943
2021-05-07 20:30:00,36.6315,4.48282
2021-05-07 20:45:00,36.1795,4.6003428
2021-05-07 21:00:00,35.9047,4.786564
2021-05-07 21:15:00,35.7895,5.0182533
2021-05-07 21:30:00,35.7032,5.8982596
2021-05-07 21:45:00,35.6459,6.1932
2021-05-07 22:00:00,35.6029,6.2019978
2021-05-07 22:15:00,35.5599,6.2758536
2021-05-07 22:30:00,35.36,6.287561
2021-05-07 22:45:00,34.977,6.358357
2021-05-07 23:00:00,34.4297,6.4211907
2021-05-07 23:15:00,33.6969,6.4475403
2021-05-07 23:30:00,32.8018,6.4387846
2021-05-07 23:45:00,31.7686,6.3363414
2021-05-08 00:00:00,28.8125,7.2786083
2021-05-08 00:15:00,27.5417,7.1586204
2021-05-08 00:30:00,26.316,6.7197204
2021-05-08 00:45:00,25.1015,6.3088365
2021-05-08 01:00:00,23.9213,6.0594454
2021-05-08 01:15:00,22.7549,6.056226
2021-05-08 01:30:00,21.6815,6.176792
2021-05-08 01:45:00,20.6846,6.2012973
2021-05-08 02:00:00,19.7408,6.15842
2021-05-08 02:15:00,18.8469,5.961351
2021-05-08 02:30:00,17.9917,5.780836
2021-05-08 02:45:00,17.1729,5.760528
2021-05-08 03:00:00,16.4046,5.816979
2021-05-08 03:15:00,15.6681,5.8635163
2021-05-08 03:30:00,15.0286,5.8921785
2021-05-08 03:45:00,14.479,5.9731493
2021-05-08 04:00:00,14.0134,6.01431
2021-05-08 04:15:00,13.6411,5.9787207
2021-05-08 04:30:00,13.2956,5.9982
2021-05-08 04:45:00,12.9827,5.961067
2021-05-08 05:00:00,12.7209,5.910613
2021-05-08 05:15:00,12.502,5.8153954
2021-05-08 05:30:00,12.3377,5.74555
2021-05-08 05:45:00,12.2332,5.859998
2021-05-08 06:00:00,12.1877,6.03845
2021-05-08 06:15:00,12.2137,6.03287
2021-05-08 06:30:00,12.2462,6.014387
2021-05-08 06:45:00,12.2919,5.821897
2021-05-08 07:00:00,12.3442,5.3467283
2021-05-08 07:15:00,12.4098,4.952236
2021-05-08 07:30:00,12.4427,5.358104
2021-05-08 07:45:00,12.4493,6.1512623
2021-05-08 08:00:00,12.423,6.630276
2021-05-08 08:15:00,12.3508,6.563229
2021-05-08 08:30:00,12.2658,6.3864813
2021-05-08 08:45:00,12.1487,6.212635
2021-05-08 09:00:00,12.0,6.187549
2021-05-08 09:15:00,11.8014,6.136581
2021-05-08 09:30:00,11.6426,6.104344
2021-05-08 09:45:00,11.5102,5.951117
2021-05-08 10:00:00,11.4099,5.7552733
2021-05-08 10:15:00,11.3287,5.631298
2021-05-08 10:30:00,11.3537,5.5622087
2021-05-08 10:45:00,11.4788,5.5689626
2021-05-08 11:00:00,11.7123,5.5920043
2021-05-08 11:15:00,12.0581,5.645451
2021-05-08 11:30:00,12.4888,5.7696314
2021-05-08 11:45:00,13.0165,5.9306507
2021-05-08 12:00:00,13.648,6.109756
2021-05-08 12:15:00,14.4067,6.163936
2021-05-08 12:30:00,15.2523,6.19482
2021-05-08 12:45:00,16.2007,6.22526
2021-05-08 13:00:00,17.2789,6.2628255
2021-05-08 13:15:00,18.5271,6.2992673
2021-05-08 13:30:00,19.8219,6.2825327
2021-05-08 13:45:00,21.1833,6.167892
2021-05-08 14:00:00,22.6248,5.969647
2021-05-08 14:15:00,24.1622,5.8323197
2021-05-08 14:30:00,25.7472,5.8009377
2021-05-08 14:45:00,27.3788,5.8814178
2021-05-08 15:00:00,29.0551,6.0197344
2021-05-08 15:15:00,30.7617,6.133946
2021-05-08 15:30:00,32.4013,6.175054
2021-05-08 15:45:00,33.9168,6.172203
2021-05-08 16:00:00,35.2604,6.166359
2021-05-08 16:15:00,36.3976,6.1499586
2021-05-08 16:30:00,37.3699,6.153292
2021-05-08 16:45:00,38.1806,6.1547956
2021-05-08 17:00:00,38.8053,6.166049
2021-05-08 17:15:00,39.2521,6.21661
2021-05-08 17:30:00,39.5314,6.30051
2021-05-08 17:45:00,39.6404,6.392207
2021-05-08 18:00:00,39.547,6.330147
2021-05-08 18:15:00,39.2985,6.0951624
2021-05-08 18:30:00,39.0051,5.801312
2021-05-08 18:45:00,38.7593,5.5161424
2021-05-08 19:00:00,38.5758,5.206758
2021-05-08 19:15:00,38.4996,4.8070126
2021-05-08 19:30:00,38.5301,3.7781012
2021-05-08 19:45:00,38.6828,3.5917895
2021-05-08 20:00:00,38.9743,3.922954
2021-05-08 20:15:00,39.4226,4.186776
2021-05-08 20:30:00,40.0318,4.3340836
2021-05-08 20:45:00,40.8396,4.3840184
2021-05-08 21:00:00,41.855,4.566418
2021-05-08 21:15:00,43.1392,4.8493
2021-05-08 21:30:00,44.4537,5.3523793
2021-05-08 21:45:00,45.7638,5.738424
2021-05-08 22:00:00,47.0141,5.5685534
2021-05-08 22:15:00,48.1813,5.4708457
2021-05-08 22:30:00,49.0387,5.463619
2021-05-08 22:45:00,49.5179,5.503811
2021-05-08 23:00:00,49.4994,5.483314
2021-05-08 23:15:00,48.947,5.4879475
2021-05-08 23:30:00,47.9823,5.457122
2021-05-08 23:45:00,46.6063,5.4481177
2021-05-09 00:00:00,46.9845,6.617068
2021-05-09 00:15:00,45.8711,6.619069
2021-05-09 00:30:00,44.4092,6.3197637
2021-05-09 00:45:00,42.6284,5.676597
2021-05-09 01:00:00,40.5495,5.27187
2021-05-09 01:15:00,38.2613,5.0139823
2021-05-09 01:30:00,35.9597,5.077693
2021-05-09 01:45:00,33.6748,5.1433983
2021-05-09 02:00:00,31.3825,4.922136
2021-05-09 02:15:00,29.1024,4.4462214
2021-05-09 02:30:00,26.9166,4.1623044
2021-05-09 02:45:00,24.8165,3.953198
2021-05-09 03:00:00,22.7756,3.6789129
2021-05-09 03:15:00,20.7909,3.4148388
2021-05-09 03:30:00,19.0693,3.1818163
2021-05-09 03:45:00,17.5495,3.0040243
2021-05-09 04:00:00,16.2188,2.7571256
2021-05-09 04:15:00,15.0523,2.3612657
2021-05-09 04:30:00,14.0637,1.8549913
2021-05-09 04:45:00,13.2338,1.4537697
2021-05-09 05:00:00,12.5422,1.3222094
2021-05-09 05:15:00,11.966,1.2636929
2021-05-09 05:30:00,11.5041,1.4020139
2021-05-09 05:45:00,11.1449,1.7387311
2021-05-09 06:00:00,10.8785,2.2120802
2021-05-09 06:15:00,10.6906,2.7125123
2021-05-09 06:30:00,10.6146,2.9530752
2021-05-09 06:45:00,10.6555,2.8118958
2021-05-09 07:00:00,10.8079,2.5548172
2021-05-09 07:15:00,11.0796,2.4078975
2021-05-09 07:30:00,11.3359,2.3086815
2021-05-09 07:45:00,11.5766,2.8600707
2021-05-09 08:00:00,11.801,2.0583928
2021-05-09 08:15:00,12.0213,1.4865553
2021-05-09 08:30:00,12.2247,2.2079408
2021-05-09 08:45:00,12.4235,2.749602
2021-05-09 09:00:00,12.63,2.8323653
2021-05-09 09:15:00,12.8509,2.5929801
2021-05-09 09:30:00,12.9524,2.5050206
2021-05-09 09:45:00,12.9779,2.4479766
2021-05-09 10:00:00,12.9588,2.5307274
2021-05-09 10:15:00,12.927,2.5771852
2021-05-09 10:30:00,12.8255,2.5096421
2021-05-09 10:45:00,12.674,2.4454489
2021-05-09 11:00:00,12.4796,2.407888
2021-05-09 11:15:00,12.2557,2.3358104
2021-05-09 11:30:00,12.009,2.2658443
2021-05-09 11:45:00,11.7402,2.2603142
2021-05-09 12:00:00,11.45,2.195115
2021-05-09 12:15:00,11.1271,2.2422621
2021-05-09 12:30:00,10.8255,2.4645581
2021-05-09 12:45:00,10.5563,2.666777
2021-05-09 13:00:00,10.3127,2.83575
2021-05-09 13:15:00,10.1055,2.942664
2021-05-09 13:30:00,10.0483,2.9716632
2021-05-09 13:45:00,10.1055,3.0610259
2021-05-09 14:00:00,10.2435,3.200158
2021-05-09 14:15:00,10.4285,3.4163475
2021-05-09 14:30:00,10.6497,3.6034415
2021-05-09 14:45:00,10.8962,3.9133446
2021-05-09 15:00:00,11.1568,3.9091535
2021-05-09 15:15:00,11.4139,3.5020986
2021-05-09 15:30:00,11.6552,3.255886
2021-05-09 15:45:00,11.8926,3.2368994
2021-05-09 16:00:00,12.1505,3.059621
2021-05-09 16:15:00,12.4547,2.7308424
2021-05-09 16:30:00,12.7497,2.4029832
2021-05-09 16:45:00,13.048,2.2670782
2021-05-09 17:00:00,13.3628,2.3980381
2021-05-09 17:15:00,13.701,2.5117676
2021-05-09 17:30:00,14.0703,2.3052847
2021-05-09 17:45:00,14.4923,2.1650708
2021-05-09 18:00:00,14.9833,2.362938
2021-05-09 18:15:00,15.5405,2.9629831
2021-05-09 18:30:00,16.0169,3.8149145
2021-05-09 18:45:00,16.4077,4.2151084
2021-05-09 19:00:00,16.7159,4.3508058
2021-05-09 19:15:00,16.9459,4.187613
2021-05-09 19:30:00,17.1179,3.4369106
2021-05-09 19:45:00,17.2082,1.9339147
2021-05-09 20:00:00,17.2082,1.5703379
2021-05-09 20:15:00,17.0804,1.5818323
2021-05-09 20:30:00,16.9161,1.8892872
2021-05-09 20:45:00,16.6938,2.6762245
2021-05-09 21:00:00,16.4077,4.817041
2021-05-09 21:15:00,16.0456,4.3455873
2021-05-09 21:30:00,15.6817,3.9389803
2021-05-09 21:45:00,15.3161,4.888596
2021-05-09 22:00:00,14.9627,4.7892013
2021-05-09 22:15:00,14.6074,4.0969596
2021-05-09 22:30:00,14.4788,3.9415853
2021-05-09 22:45:00,14.5667,2.4738722
2021-05-09 23:00:00,14.8802,0.7827167
2021-05-09 23:15:00,15.4351,3.3541825
2021-05-09 23:30:00,16.2115,4.083993
2021-05-09 23:45:00,17.2383,5.131968
2021-05-10 00:00:00,19.5198,4.3811994
2021-05-10 00:15:00,20.635,4.6234784
2021-05-10 00:30:00,21.7466,4.7838993
2021-05-10 00:45:00,22.8507,4.637062
2021-05-10 01:00:00,23.9527,4.7383666
2021-05-10 01:15:00,25.0391,4.8239202
2021-05-10 01:30:00,26.2105,4.5811105
2021-05-10 01:45:00,27.4407,4.488976
2021-05-10 02:00:00,28.7332,4.527303
2021-05-10 02:15:00,30.0318,4.6587977
2021-05-10 02:30:00,31.1969,4.200799
2021-05-10 02:45:00,32.2237,3.6674538
2021-05-10 03:00:00,33.0979,3.5558074
2021-05-10 03:15:00,33.7806,3.342029
2021-05-10 03:30:00,34.1399,3.4994066
2021-05-10 03:45:00,34.1801,4.2272315
2021-05-10 04:00:00,33.8734,4.531887
2021-05-10 04:15:00,33.2544,4.5111904
2021-05-10 04:30:00,32.4403,4.551932
2021-05-10 04:45:00,31.4198,4.6439376
2021-05-10 05:00:00,30.2353,4.6545763
2021-05-10 05:15:00,28.8827,4.4911933
2021-05-10 05:30:00,27.4737,4.4675536
2021-05-10 05:45:00,26.0312,4.9940553
2021-05-10 06:00:00,24.5856,5.029108
2021-05-10 06:15:00,23.1529,4.605204
2021-05-10 06:30:00,22.0001,4.287539
2021-05-10 06:45:00,21.1232,4.0231576
2021-05-10 07:00:00,20.5402,3.6486957
2021-05-10 07:15:00,20.2493,3.2671192
2021-05-10 07:30:00,20.3175,4.018563
2021-05-10 07:45:00,20.7475,4.1342196
2021-05-10 08:00:00,21.549,3.6973298
2021-05-10 08:15:00,22.7569,3.318226
2021-05-10 08:30:00,24.3664,4.3474755
2021-05-10 08:45:00,26.4334,6.122605
2021-05-10 09:00:00,29.0097,7.3028145
2021-05-10 09:15:00,32.1603,8.320934
2021-05-10 09:30:00,35.8479,8.9028015
2021-05-10 09:45:00,40.1473,9.375722
2021-05-10 10:00:00,45.1183,9.783026
2021-05-10 10:15:00,50.7739,9.836387
2021-05-10 10:30:00,56.6275,9.585061
2021-05-10 10:45:00,62.467,9.38819
2021-05-10 11:00:00,68.09,9.217345
2021-05-10 11:15:00,73.306,8.962443
2021-05-10 11:30:00,78.0282,8.560876
2021-05-10 11:45:00,82.1149,8.146526
2021-05-10 12:00:00,85.5443,7.8208904
2021-05-10 12:15:00,88.2633,7.5262322
2021-05-10 12:30:00,90.2882,7.250655
2021-05-10 12:45:00,91.595,7.0717773
2021-05-10 13:00:00,92.1967,6.9414544
2021-05-10 13:15:00,92.0872,6.780028
2021-05-10 13:30:00,91.3494,6.6915703
2021-05-10 13:45:00,90.0712,6.7426867
2021-05-10 14:00:00,88.2633,6.8565693
2021-05-10 14:15:00,86.1007,6.8628764
2021-05-10 14:30:00,83.4937,6.780423
2021-05-10 14:45:00,80.5946,6.7823844
2021-05-10 15:00:00,77.4755,6.8535085
2021-05-10 15:15:00,74.2559,6.996893
2021-05-10 15:30:00,71.0236,7.1194916
2021-05-10 15:45:00,67.8126,7.1616035
2021-05-10 16:00:00,64.6766,7.1247296
2021-05-10 16:15:00,61.5765,7.04155
2021-05-10 16:30:00,58.5834,7.0854197
2021-05-10 16:45:00,55.7584,7.0586834
2021-05-10 17:00:00,53.1533,7.020144
2021-05-10 17:15:00,50.7739,6.9844203
2021-05-10 17:30:00,48.6778,6.897229
2021-05-10 17:45:00,46.8617,6.7205353
2021-05-10 18:00:00,45.2884,6.494042
2021-05-10 18:15:00,43.9416,6.302341
2021-05-10 18:30:00,42.8395,6.1318502
2021-05-10 18:45:00,41.9842,5.871301
2021-05-10 19:00:00,41.3325,5.681225
2021-05-10 19:15:00,40.8455,5.2936134
2021-05-10 19:30:00,40.4408,4.633368
2021-05-10 19:45:00,40.1165,3.5709047
2021-05-10 20:00:00,39.8862,3.2784271
2021-05-10 20:15:00,39.7486,3.3452613
2021-05-10 20:30:00,39.7028,3.7242534
2021-05-10 20:45:00,39.7333,4.641637
2021-05-10 21:00:00,39.8403,4.601439
2021-05-10 21:15:00,40.0242,4.485528
2021-05-10 21:30:00,40.0703,4.7732325
2021-05-10 21:45:00,40.0089,5.3844686
2021-05-10 22:00:00,39.8403,5.766562
2021-05-10 22:15:00,39.5504,5.956759
2021-05-10 22:30:00,39.1417,6.103158
2021-05-10 22:45:00,38.6025,5.8927627
2021-05-10 23:00:00,37.9521,5.3863993
2021-05-10 23:15:00,37.1813,5.0151296
2021-05-10 23:30:00,36.2689,4.8081355
2021-05-10 23:45:00,35.2521,4.5075655
2021-05-11 00:00:00,31.8572,3.8974755
2021-05-11 00:15:00,29.9842,3.9807644
2021-05-11 00:30:00,28.0635,4.0608916
2021-05-11 00:45:00,26.1154,4.291556
2021-05-11 01:00:00,24.1884,5.0222507
2021-05-11 01:15:00,22.2929,5.502315
2021-05-11 01:30:00,20.523,5.5097322
2021-05-11 01:45:00,18.8671,5.5465965
2021-05-11 02:00:00,17.3139,5.3309407
2021-05-11 02:15:00,15.8666,5.4926295
2021-05-11 02:30:00,14.5058,5.757163
2021-05-11 02:45:00,13.221,5.96241
2021-05-11 03:00:00,12.009,6.0331283
2021-05-11 03:15:00,10.8667,5.9591117
2021-05-11 03:30:00,9.8373,5.934632
2021-05-11 03:45:00,8.9202,5.913097
2021-05-11 04:00:00,8.111,5.9516006
2021-05-11 04:15:00,7.407,6.0115247
2021-05-11 04:30:00,6.8272,6.057133
2021-05-11 04:45:00,6.3648,6.1422443
2021-05-11 05:00:00,6.0046,6.172537
2021-05-11 05:15:00,5.7426,6.249041
2021-05-11 05:30:00,5.5613,6.334184
2021-05-11 05:45:00,5.4688,6.340904
2021-05-11 06:00:00,5.4639,6.2627597
2021-05-11 06:15:00,5.5467,6.235984
2021-05-11 06:30:00,5.6543,6.22005
2021-05-11 06:45:00,5.7918,6.3833227
2021-05-11 07:00:00,5.955,6.440325
2021-05-11 07:15:00,6.1541,6.4130006
2021-05-11 07:30:00,6.3447,6.442033
2021-05-11 07:45:00,6.5418,6.1142673
2021-05-11 08:00:00,6.7402,6.2451754
2021-05-11 08:15:00,6.9453,5.999393
2021-05-11 08:30:00,7.1571,5.667825
2021-05-11 08:45:00,7.3809,4.964338
2021-05-11 09:00:00,7.617,4.256325
2021-05-11 09:15:00,7.8815,3.6919706
2021-05-11 09:30:00,8.1592,3.0716977
2021-05-11 09:45:00,8.4558,2.397443
