datetime,power,ec_wind_speed_10m,ec_wind_speed_70m
2021-05-11 01:15:00,22.2929,5.502315,7.7143393
2021-05-11 01:30:00,20.523,5.5097322,7.907267
2021-05-11 01:45:00,18.8671,5.5465965,7.940383
2021-05-11 02:00:00,17.3139,5.3309407,7.6943088
2021-05-11 02:15:00,15.8666,5.4926295,7.7503133
2021-05-11 02:30:00,14.5058,5.757163,8.102257
2021-05-11 02:45:00,13.221,5.96241,8.504165
2021-05-11 03:00:00,12.009,6.0331283,8.563449
2021-05-11 03:15:00,10.8667,5.9591117,8.469825
2021-05-11 03:30:00,9.8373,5.934632,8.505059
2021-05-11 03:45:00,8.9202,5.913097,8.500535
2021-05-11 04:00:00,8.111,5.9516006,8.4779625
2021-05-11 04:15:00,7.407,6.0115247,8.453092
2021-05-11 04:30:00,6.8272,6.057133,8.433072
2021-05-11 04:45:00,6.3648,6.1422443,8.471307
2021-05-11 05:00:00,6.0046,6.172537,8.575963
2021-05-11 05:15:00,5.7426,6.249041,8.932109
2021-05-11 05:30:00,5.5613,6.334184,9.339736
2021-05-11 05:45:00,5.4688,6.340904,9.418274
2021-05-11 06:00:00,5.4639,6.2627597,9.344192
2021-05-11 06:15:00,5.5467,6.235984,9.34244
2021-05-11 06:30:00,5.6543,6.22005,9.36354
2021-05-11 06:45:00,5.7918,6.3833227,9.498629
2021-05-11 07:00:00,5.955,6.440325,9.531132
2021-05-11 07:15:00,6.1541,6.4130006,9.484563
2021-05-11 07:30:00,6.3447,6.442033,8.936564
2021-05-11 07:45:00,6.5418,6.1142673,8.117399
2021-05-11 08:00:00,6.7402,6.2451754,7.1383944
2021-05-11 08:15:00,6.9453,5.999393,6.695782
2021-05-11 08:30:00,7.1571,5.667825,6.365633
2021-05-11 08:45:00,7.3809,4.964338,5.381397
2021-05-11 09:00:00,7.617,4.256325,4.5930805
2021-05-11 09:15:00,7.8815,3.6919706,3.9980645
2021-05-11 09:30:00,8.1592,3.0716977,3.3286953
2021-05-11 09:45:00,8.4558,2.397443,2.5844936
